tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size
2026-08-12,VFC,buy-first puke,,,48.3531746031746,14.69,-3.6721311475409912,-19.10792951541851,-10.732732951714263,-19.242626015871465,14.754098360655737,0.0,40.617399999999996,5.189399999999999,88.88888888888889,-0.8570999999999955,10.714285714285714,3.4000000000000057,2.016300000000001,10.317460317460318,0.12160000000000082,38.888888888888886,5.158730158730159,2.380952380952381,12389.2,593307,128083790.38,51.6878,11.17958,0000-00-00,10,False,Apparel & Textile Manufacturing,C. Cyclical,XLY,305,260
2026-08-12,LCID,buy-first puke,,,44.82142857142857,6.5,-1.9607843137254832,-20.14742014742015,5.198420405256687,5.814063326532159,59.01639344262295,13.33,79.6396,2.0656000000000034,60.317460317460316,1.3295999999999992,24.206349206349206,7.934799999999996,27.62859999999999,70.23809523809524,22.156599999999997,89.28571428571429,22.22222222222222,49.6031746031746,57352.15,760027,170792795.4,51.3669,16.16843,0000-00-00,12,False,Automobile Manufacturing,C. Cyclical,XLY,305,260
2026-08-12,LYFT,buy-first standard,good,,51.547619047619044,16.52,0.8547008547008517,-6.613906161673267,9.611582202051583,18.595099494665092,79.01639344262294,0.0,38.6577,2.7060999999999993,78.17460317460318,0.13460000000000605,25.396825396825395,2.9594000000000023,6.667000000000002,42.06349206349206,8.1094,81.34920634920636,1.5873015873015872,5.158730158730159,22219.9,587191,221031695.66,60.1559,7.68608,0000-00-00,12,False,Application Software,Industrials,XLI,305,260
2026-08-12,HUM,buy-first standard,good,,51.34920634920635,387.26,6.352126987614315,-4.380246913580255,2.4791778802058184,28.174935386199394,86.88524590163934,41.22,46.0947,3.0,74.2063492063492,-0.943000000000005,21.428571428571427,-1.4221000000000004,-0.7661000000000016,8.333333333333334,-4.350200000000001,22.22222222222222,30.158730158730158,31.746031746031747,4640.4,118508,565869551.38,89.0325,7.3309,0000-00-00,12,False,Health Insurance & Managed Care,Healthcare,XLV,305,260
2026-08-12,FDX,sell-first,,grab,53.39285714285714,326.37,4.756860857005285,0.0,2.213002162830513,-15.70257540940272,18.688524590163937,31.88,25.822400000000002,1.2535999999999987,8.333333333333334,0.018899999999998585,93.25396825396825,2.5268000000000015,7.704200000000004,97.22222222222223,5.0351,73.41269841269842,59.12698412698413,9.523809523809524,4623.05,52593,490212576.67,91.2646,3.60866,0000-00-00,11,False,Freight & Logistics Services,Industrials,XLI,305,260
2026-08-12,LRCX,sell-first,,grab,53.25396825396825,325.38,4.6877513593513775,0.0,-3.6390203626167517,9.994993971897959,66.22950819672131,56.7,64.4816,-0.9258999999999986,0.3968253968253968,0.9960999999999984,96.82539682539682,2.7497999999999934,5.3339,93.65079365079364,6.71050000000001,77.77777777777777,1.1904761904761905,61.507936507936506,53708.45,630499,3450924792.92,97.9479,5.16405,0000-00-00,10,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,305,260
2026-08-13,CVS,buy-first puke,good,,66.4484126984127,94.59,-2.1111456069543566,-14.219642695202683,-7.383472958206527,-5.665088624944159,31.147540983606557,7.64,24.193,2.738500000000002,75.0,-0.9410000000000025,21.03174603174603,1.6433999999999962,0.6575999999999951,32.142857142857146,-0.2784000000000013,49.6031746031746,18.253968253968253,8.73015873015873,21439.65,350091,796541777.92,72.4678,4.38968,0000-00-00,10,False,Health Insurance & Managed Care,Healthcare,XLV,305,265
2026-08-13,HUT,buy-first puke,,,45.63492063492063,84.01,-8.595365031008583,-28.435130760712156,-21.498600225010566,-25.71357059398707,9.836065573770492,30.96,90.9011,2.5537000000000063,69.44444444444444,-0.5588000000000051,26.19047619047619,9.7269,8.434999999999988,54.36507936507937,1.48599999999999,42.46031746031746,19.841269841269842,15.079365079365079,24298.15,307208,429988200.85999995,84.8182,14.76044,0000-00-00,11,False,Investment Banking & Brokerage,Financials,XLF,305,265
2026-08-13,LRCX,sell-first,,grab,53.670634920634924,336.71,9.193799455182239,0.0,-0.30673938403416035,11.214607262109855,64.91803278688525,57.5,64.4632,-1.0931000000000068,0.3968253968253968,1.4087000000000103,99.60317460317461,5.945399999999992,8.2774,96.82539682539682,7.064599999999999,79.76190476190476,2.380952380952381,64.68253968253968,54323.65,645895,3573013453.3700004,94.4312,5.70704,0000-00-00,9,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,305,265
2026-08-13,SMCI,sell-first,,grab,53.492063492063494,39.27,32.62411347517731,0.0,26.831253391209998,19.606599907468958,79.67213114754098,63.25,81.0188,-7.1492000000000075,1.5873015873015872,5.3899000000000115,94.84126984126983,20.129199999999997,26.490799999999993,94.84126984126983,7.802999999999997,80.15873015873017,1.1904761904761905,68.25396825396825,287321.3,2582965,2037125754.31,87.5663,7.27761,0000-00-00,11,False,Computer Hardware Manufacturing,Technology,XLK,305,265
2026-08-14,LUV,buy-first puke,good,,75.87301587301587,44.25,-6.090831918505934,-9.78593272171253,-6.113147978409206,11.735358141264584,66.55737704918033,19.28,36.5493,4.0364,64.28571428571429,-1.902700000000003,11.11111111111111,-3.0693000000000055,2.1751999999999967,61.507936507936506,3.243000000000002,63.888888888888886,20.634920634920636,12.301587301587302,8740.3,240300,238656620.01999998,80.1738,4.99287,0000-00-00,9,False,Airlines,Industrials,XLI,305,264
2026-08-14,LI,buy-first puke,good,,67.59920634920634,12.27,-5.469953775038528,-11.34393063583815,-4.419898110209209,-37.77410215383253,1.9672131147540985,9.57,50.152699999999996,1.3992000000000004,77.77777777777777,-0.006000000000000227,3.5714285714285716,1.6253000000000029,-0.640500000000003,2.7777777777777777,-6.943100000000001,23.80952380952381,17.063492063492063,28.96825396825397,5856.55,209619,43687359.54,75.8262,7.72946,0000-00-00,1,True,Automobile Manufacturing,C. Cyclical,XLY,305,264
2026-08-14,JD,buy-first puke,,,45.0,29.02,-11.927162367223076,-13.139778509428313,-0.6368554406628757,-13.115726062701317,20.983606557377048,8.77,28.6754,-0.7122000000000028,61.111111111111114,1.2424,22.22222222222222,4.9726000000000035,4.1358,12.301587301587302,-0.29360000000000497,53.17460317460318,20.238095238095237,7.936507936507937,32469.25,1041150,262265032.5,70.0003,2.23061,0000-00-00,12,False,E-commerce & Internet Retail,C. Cyclical,XLY,305,264
2026-08-17,JBLU,buy-first puke,,,56.567460317460316,5.29,-6.701940035273369,-18.11145510835913,-5.336244228910914,11.450805557177036,68.62745098039215,8.19,53.969699999999996,6.367199999999997,72.22222222222223,-1.136099999999992,13.095238095238095,4.462400000000002,4.1451999999999956,29.365079365079364,-0.26140000000000185,48.80952380952381,48.80952380952381,2.7777777777777777,23887.95,974253,200328450.95000002,52.5777,7.68626,0000-00-00,10,False,Airlines,Industrials,XLI,306,268
2026-08-17,JD,buy-first puke,,,47.023809523809526,28.52,-14.636336426219687,-14.636336426219687,-2.2986536946319025,-13.511630760378424,20.588235294117645,13.19,30.128,0.07339999999999591,78.17460317460318,0.946200000000001,15.873015873015873,5.448299999999996,6.724500000000003,34.92063492063492,2.3122000000000043,75.0,26.58730158730159,14.682539682539682,32860.5,1010453,266731191.22,76.315,2.77635,0000-00-00,12,False,E-commerce & Internet Retail,C. Cyclical,XLY,306,268
2026-08-17,LI,buy-first puke,,,45.67460317460317,12.44,-3.265940902021769,-10.115606936416189,-2.766921994685012,-35.77819198508855,3.594771241830065,10.55,49.728899999999996,0.3609999999999971,62.301587301587304,0.7248999999999981,11.11111111111111,7.464400000000005,1.6372999999999962,5.9523809523809526,4.138100000000001,73.41269841269842,44.04761904761905,82.53968253968254,5748.45,205223,40240311.44,75.7055,4.96898,0000-00-00,1,True,Automobile Manufacturing,C. Cyclical,XLY,306,268
2026-08-17,LCID,buy-first puke,,,44.96031746031746,6.22,-5.471124620060797,-23.587223587223594,0.2772941252337402,0.6901223186580818,44.771241830065364,11.23,77.79209999999999,2.761599999999987,61.904761904761905,1.2921000000000191,24.603174603174605,13.87060000000001,8.125699999999995,11.507936507936508,-5.404800000000009,40.07936507936508,14.682539682539682,32.53968253968254,41562.05,744940,87942446.53999999,58.052,18.02618,0000-00-00,11,False,Automobile Manufacturing,C. Cyclical,XLY,306,268
2026-08-17,FHN,buy-first standard,better,,72.81746031746032,25.95,2.7315914489311144,-1.0674799847502858,2.0384089086018964,7.200185030303707,59.47712418300654,10.58,22.977600000000002,5.218299999999996,80.15873015873017,-1.7299000000000007,3.9682539682539684,0.6587999999999958,0.6587999999999958,36.111111111111114,0.0,26.19047619047619,32.142857142857146,2.7777777777777777,12517.25,329817,150728554.2,51.919,5.37931,0000-00-00,8,False,Regional Banking,Financials,XLF,306,268
2026-08-17,LLY,buy-first standard,good,,49.56349206349206,1185.79,-3.364111256896507,-3.364111256896507,1.2967598089884902,15.507561694354544,74.50980392156863,27.23,30.9328,1.666799999999995,61.111111111111114,-0.6378999999999984,30.952380952380953,0.8497999999999983,1.540700000000001,31.746031746031747,1.9566000000000052,56.34920634920635,16.666666666666668,29.761904761904763,47376.45,364825,3151049623.0400004,98.8508,3.72226,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,306,268
2026-08-17,GS,sell-first,,grab,54.24603174603175,1050.83,1.666005553351857,-4.383945550995905,-0.2908827022335192,7.351614482032721,60.45751633986928,37.88,29.7756,1.0405000000000015,1.5873015873015872,-0.31909999999999883,95.63492063492063,0.7270000000000003,3.3762000000000043,99.2063492063492,4.165300000000002,86.5079365079365,15.079365079365079,48.41269841269841,36360.45,467287,1961430235.0600002,98.9515,3.02488,0000-00-00,8,False,Investment Banking & Brokerage,Financials,XLF,306,268
2026-08-17,LRCX,sell-first,,grab,53.23412698412698,342.66,11.1774439505532,0.0,1.5182407534143127,17.120350103717264,77.45098039215686,50.23,61.4649,-0.6043000000000021,1.9841269841269842,0.7063000000000059,94.44444444444444,3.311399999999992,5.307300000000012,92.85714285714286,6.932300000000012,78.96825396825396,7.5396825396825395,53.17460317460318,53989.65,627021,3569296797.6400003,97.2839,5.37196,0000-00-00,9,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,306,268
2026-08-18,DJT,buy-first puke,,,45.17857142857143,8.09,-9.608938547486023,-22.1366698748797,-7.388327952927176,-4.276877466604667,32.02614379084967,37.84,63.9803,-4.453400000000002,65.87301587301587,4.134600000000006,28.174603174603174,12.418900000000008,7.500999999999991,2.380952380952381,-10.246600000000015,10.317460317460318,9.920634920634921,29.761904761904763,23470.75,539297,38309573.699999996,60.3203,17.69162,0000-00-00,11,False,Internet Content & Media,Financials,XLF,306,268
2026-08-18,QS,buy-first puke,,,45.09920634920635,5.75,-8.439490445859876,-8.730158730158733,-10.525333001369352,-25.503110451833045,8.169934640522875,9.21,72.5397,-6.150499999999994,61.507936507936506,5.4589,21.03174603174603,16.069000000000003,16.95960000000001,22.61904761904762,-1.886099999999999,54.36507936507937,11.507936507936508,3.9682539682539684,27885.9,734766,145567241.64000002,55.3735,8.28899,0000-00-00,9,False,Automotive Parts & Components,C. Cyclical,XLY,306,268
2026-08-18,TEVA,buy-first standard,good,,51.86507936507936,36.53,0.6058936931974568,-0.7876154263986912,8.574179972180307,5.293191969263833,55.55555555555556,3.74,30.6722,3.671099999999999,73.80952380952381,-1.2336000000000027,10.317460317460318,0.515900000000002,-0.5697999999999972,7.936507936507937,-0.5913000000000004,46.82539682539682,34.92063492063492,10.714285714285714,8688.9,411846,210080915.76,61.7022,9.84256,0000-00-00,11,False,Specialty & Generic Pharmaceuticals,Healthcare,XLV,306,268
2026-08-18,LLY,buy-first standard,good,,50.595238095238095,1224.67,0.7287322854722555,-0.19558786377303905,4.455934755533697,22.542165061413158,83.33333333333334,24.11,30.295499999999997,1.9842999999999975,72.22222222222223,-0.5963999999999956,32.53968253968254,0.2775000000000034,-1.465200000000003,3.1746031746031744,0.5630000000000024,46.03174603174603,17.857142857142858,33.73015873015873,47381.85,372710,3105430586.7200003,97.1455,3.21802,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,306,268
2026-08-18,HUM,buy-first standard,good,,49.642857142857146,383.43,2.1417725565411994,-3.895029701481323,0.42308492132046016,23.22293492028391,83.66013071895425,45.21,45.3616,2.5800999999999945,65.87301587301587,-0.4444000000000017,38.888888888888886,1.516999999999996,-1.4157999999999973,5.555555555555555,-2.952599999999997,28.571428571428573,59.92063492063492,53.57142857142857,4449.65,128741,522409876.95,90.2365,10.62161,0000-00-00,11,False,Health Insurance & Managed Care,Healthcare,XLV,306,268
2026-08-19,RDW,buy-first puke,,,47.480158730158735,12.41,-8.210059171597628,-9.416058394160576,8.183973777808774,-12.550440245051009,20.0,22.53,88.0035,-4.775199999999998,84.92063492063492,3.7483999999999895,20.238095238095237,12.655500000000004,19.169200000000004,46.42857142857143,5.100999999999999,54.76190476190476,67.85714285714286,20.634920634920636,27475.45,391752,230488884.56,86.1466,10.60295,0000-00-00,11,False,Aerospace & Defense Manufacturing,Industrials,XLI,305,268
2026-08-19,LMND,buy-first puke,,,44.84126984126984,51.14,-1.3883532587736225,-17.82098666238149,-14.497047355995907,-6.713819656472186,27.54098360655738,0.0,53.860699999999994,0.40569999999999595,64.28571428571429,0.5459000000000103,31.746031746031747,6.525200000000012,0.9900999999999982,7.142857142857143,-6.28540000000001,27.77777777777778,6.349206349206349,0.7936507936507936,6614.25,134394,77533986.03999999,72.9896,6.57019,0000-00-00,11,False,Property & Casualty Insurance,Financials,XLF,305,268
2026-08-19,INTC,buy-first puke,,,44.8015873015873,93.22,-7.5290149786727545,-10.648902520847315,-14.35700688671827,-17.81820428157296,13.114754098360656,40.52,61.68860000000001,-1.7638000000000105,65.07936507936508,1.9066999999999936,34.12698412698413,10.404799999999994,9.876599999999996,29.761904761904763,2.525099999999995,46.03174603174603,33.73015873015873,43.65079365079365,810472.35,6189883,11407278614.08,98.0988,3.42146,0000-00-00,9,False,Semiconductors,Technology,XLK,305,268
2026-08-19,WBD,buy-first standard,good,,51.03174603174603,28.55,3.62976406533575,0.0,7.092485896050893,2.9131591280739277,44.26229508196721,17.49,21.1504,8.166799999999999,73.01587301587301,-3.029799999999998,25.396825396825395,-2.3473000000000006,-2.3473000000000006,13.095238095238095,0.0,26.58730158730159,57.93650793650794,28.571428571428573,92119.3,3076667,642344498.88,56.7147,3.91918,0000-00-00,11,False,Entertainment,Comm,XLC,305,268
2026-08-19,CRSP,buy-first standard,good,,50.21825396825397,58.72,8.459549316586635,0.0,12.120124340301386,21.532372848288393,81.31147540983606,22.33,58.7382,1.266699999999993,67.06349206349206,0.3532000000000082,29.761904761904763,1.5037999999999982,2.1373999999999995,9.523809523809524,6.883400000000002,67.06349206349206,74.2063492063492,66.26984126984127,3024.65,68443,73250994.69,70.9706,20.44646,0000-00-00,11,False,Biotechnology,Healthcare,XLV,305,268
2026-08-19,MSTR,sell-first,,grab,53.45238095238095,103.87,9.405940594059414,0.0,3.843000819786857,-39.129533220070755,1.639344262295082,47.73,73.5299,-7.981800000000007,0.3968253968253968,4.886600000000001,96.82539682539682,19.031599999999997,21.877899999999997,92.06349206349206,5.926400000000001,84.92063492063492,0.3968253968253968,66.66666666666667,380247.45,2868838,1481139079.56,96.9345,5.12693,0000-00-00,10,False,Application Software,Technology,XLK,305,268
2026-08-19,COIN,sell-first,,grab,52.400793650793645,159.02,6.947340103571187,-4.994623013502197,0.7968925500815294,-19.831282721424206,11.475409836065573,59.16,66.3985,-5.091400000000007,2.380952380952381,3.3506,92.46031746031746,15.243099999999998,18.072199999999995,88.88888888888889,4.911000000000001,70.23809523809524,2.7777777777777777,49.6031746031746,126705.0,1129119,1128087533.02,95.6713,5.58996,0000-00-00,10,False,Financial Data & Exchanges,Financials,XLF,305,268
2026-08-20,BB,buy-first puke,,,54.32539682539683,8.18,-9.513274336283184,-9.513274336283184,-13.787652030943697,31.892935400196,88.85245901639345,27.86,57.6067,-4.567299999999996,62.698412698412696,5.322600000000001,38.888888888888886,19.138200000000005,14.663300000000007,36.507936507936506,-11.08189999999999,9.126984126984127,87.6984126984127,18.253968253968253,26684.85,673775,101535763.67999999,64.5542,6.33011,0000-00-00,5,False,Infrastructure Software,Technology,XLK,305,267
2026-08-20,RDW,buy-first puke,,,47.65873015873016,11.71,-11.888638073739644,-14.52554744525546,2.8022614741721297,-20.708470353383657,9.836065573770492,21.24,86.8813,-4.116099999999989,88.88888888888889,4.013300000000001,24.603174603174605,12.449300000000008,7.045099999999991,9.126984126984127,-2.7014000000000067,32.93650793650794,45.63492063492063,22.22222222222222,27631.75,393317,217397308.4,82.3322,11.72334,0000-00-00,10,False,Aerospace & Defense Manufacturing,Industrials,XLI,305,267
2026-08-20,QS,buy-first puke,,,45.55555555555556,5.63,-9.04684975767367,-10.634920634920631,-11.427852243408221,-25.94557753930974,6.557377049180328,7.48,68.79650000000001,-4.917599999999993,69.04761904761905,6.043599999999984,26.984126984126984,17.64049999999999,9.356000000000009,7.936507936507937,-11.289599999999993,32.142857142857146,19.444444444444443,0.7936507936507936,21968.95,749871,136514960.4,55.4986,8.15614,0000-00-00,8,False,Automotive Parts & Components,C. Cyclical,XLY,305,267
2026-08-20,GILD,buy-first standard,good,other,51.904761904761905,143.98,4.7051123554650465,-3.095975232198156,9.635229474043294,10.05314087243423,64.26229508196721,24.99,26.3506,3.951800000000002,83.73015873015873,-1.2626999999999988,29.365079365079364,0.15580000000000283,4.7339000000000055,90.07936507936508,6.427600000000002,86.11111111111111,62.698412698412696,37.698412698412696,8316.6,169316,968589723.5999999,72.0613,4.73479,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,305,267
2026-08-20,LYFT,buy-first standard,good,,49.682539682539684,17.34,0.9900990099009688,-1.9785189372526935,12.108203165408082,29.66953461199995,87.54098360655738,11.38,42.6633,1.8490999999999929,61.904761904761905,0.20410000000000394,30.158730158730158,2.180500000000002,6.726399999999998,44.44444444444444,4.465399999999995,68.65079365079364,58.73015873015873,5.158730158730159,21807.2,599773,218065997.94,77.9159,4.53855,0000-00-00,10,False,Application Software,Industrials,XLI,305,267
2026-08-20,MSTR,sell-first,,grab,54.08730158730158,112.06,14.370279648907935,0.0,12.131539922470559,-32.462050613937585,3.278688524590164,54.85,78.2645,-9.690299999999993,0.0,5.830399999999997,99.2063492063492,23.176500000000004,26.694100000000006,96.42857142857143,8.100999999999999,88.88888888888889,0.0,81.34920634920636,397418.85,3013208,1808857700.25,97.8587,3.98799,0000-00-00,10,False,Application Software,Technology,XLK,305,267
2026-08-20,COIN,sell-first,,grab,53.76984126984127,171.56,11.656361861373243,0.0,8.515520831488477,-10.78664982002525,20.983606557377048,68.49,70.2888,-7.236399999999989,0.0,4.122900000000001,98.01587301587301,17.877300000000005,22.284599999999998,98.41269841269842,7.043899999999994,78.57142857142857,0.3968253968253968,67.06349206349206,138560.05,1166740,1259514828.0,98.6072,4.30392,0000-00-00,10,False,Financial Data & Exchanges,Financials,XLF,305,267
2026-08-20,NEM,sell-first,,grab,53.53174603174603,127.39,11.942003514938481,0.0,26.507232531395886,18.78257096726661,80.65573770491802,50.83,44.8738,-2.8037000000000063,0.3968253968253968,1.7749999999999986,96.82539682539682,5.956000000000003,11.269800000000004,97.22222222222223,4.942299999999996,76.19047619047619,9.920634920634921,38.095238095238095,26956.85,599821,914216599.4,79.443,4.62693,0000-00-00,9,False,Gold,Materials,XLB,305,267
2026-08-21,RDW,buy-first puke,,,48.05555555555556,12.13,-11.459854014598525,-11.459854014598525,7.015562691886901,-18.681636985555627,14.426229508196723,21.28,88.14959999999999,-4.5959,85.31746031746032,2.8855000000000075,9.523809523809524,13.074400000000011,15.666999999999987,36.111111111111114,1.6429999999999865,46.03174603174603,65.47619047619048,21.428571428571427,28144.4,394125,208488130.4,85.9061,10.71156,0000-00-00,10,False,Aerospace & Defense Manufacturing,Industrials,XLI,305,270
2026-08-21,SOUN,buy-first puke,,,47.261904761904766,7.37,-0.9408602150537626,-8.674101610904582,9.842613568618063,-10.919141010105992,21.311475409836063,4.26,67.06060000000001,-2.846199999999996,80.55555555555556,3.7398999999999916,15.873015873015873,13.025199999999984,11.822400000000002,4.365079365079365,-3.496099999999984,37.301587301587304,37.698412698412696,3.5714285714285716,68158.15,730422,243922454.56,67.7511,5.16283,0000-00-00,10,False,Application Software,Technology,XLK,305,270
2026-08-21,ANF,buy-first standard,good,,51.62698412698413,109.05,0.46987285793254063,-7.8035170781197145,11.727665224776995,41.99274183927317,93.11475409836065,44.71,69.413,3.4296000000000006,73.01587301587301,-1.4248000000000047,13.492063492063492,-1.4376000000000033,6.1089999999999804,59.12698412698413,44.41159999999999,98.80952380952381,25.0,92.46031746031746,3029.55,45670,104112207.11999999,89.5605,10.72623,0000-00-00,0,True,Apparel Retail Stores,C. Cyclical,XLY,305,270
2026-08-21,LLY,buy-first standard,good,,50.892857142857146,1254.93,6.512476659310806,-2.291413622348859,6.394757930370054,20.05141362446199,80.32786885245902,31.96,31.072699999999998,2.034200000000002,74.60317460317461,-0.6348999999999982,31.349206349206348,1.5555999999999983,1.6339000000000006,33.333333333333336,-0.6745999999999945,34.523809523809526,24.603174603174605,15.079365079365079,48612.6,396030,3465859326.0000005,98.4325,3.72739,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,305,270
2026-08-21,MSTR,sell-first,,grab,53.69047619047619,119.14,27.61353898886032,0.0,19.14428919441096,-27.637307485626216,7.213114754098362,55.29,78.2629,-9.019999999999996,0.3968253968253968,5.515799999999999,98.41269841269842,27.264099999999985,28.4311,97.22222222222223,4.90000000000002,79.36507936507937,1.9841269841269842,80.55555555555556,426973.9,3170021,2131369017.55,96.6967,3.79081,0000-00-00,9,False,Application Software,Technology,XLK,305,270
2026-08-21,NEM,sell-first,,grab,53.29365079365079,131.99,12.61945392491468,0.0,30.075804461543942,21.714328575049645,82.62295081967214,54.48,45.6882,-2.328400000000002,2.380952380952381,1.4639000000000024,94.44444444444444,6.429799999999993,10.736399999999996,96.42857142857143,4.128,73.01587301587301,8.73015873015873,44.84126984126984,28022.55,608188,943858869.8,87.941,4.56977,0000-00-00,8,False,Gold,Materials,XLB,305,270
