ticker,tradeDate,expiry,status,spot,risk_free_rate,dividend_yield,residual_yield,calendar_time_years,carry_forward,parity_forward_median,parity_points,parity_deviation_spot_fraction
QCOM,2026-02-10,2028-01-21,missing_parity_support,140.14,0.0348,0.02592855,-0.00415724,1.9452054794520548,143.737023186949,,,
CRM,2026-02-11,2026-02-13,model_carry_parity_consistent,184.66,0.0372,0.0,-0.07885277,0.005479452054794521,184.77746367001618,184.80117490927375,3.0,0.00012840484814025541
CRM,2026-02-11,2026-02-20,model_carry_parity_consistent,184.66,0.0372,0.0,-0.00920038,0.024657534246575342,184.8713939137838,184.89424696516335,4.0,0.0001237574535879019
CRM,2026-02-11,2026-02-27,model_carry_parity_consistent,184.66,0.0372,0.0,-0.01451141,0.043835616438356165,185.07906235746927,185.03772746559804,8.0,0.00022384323552057935
CRM,2026-02-11,2026-03-06,model_carry_parity_consistent,184.66,0.0372,0.0,-0.01102779,0.06301369863013699,185.2220374362099,185.1614797991628,4.0,0.00032794128152866263
CRM,2026-02-11,2026-03-13,model_carry_parity_consistent,184.66,0.0369,0.0,-0.01441242,0.0821917808219178,185.44044059319074,185.35240704203358,4.0,0.0004767331915800242
CRM,2026-02-11,2026-03-20,missing_parity_support,184.66,0.0369,0.0,-0.00420099,0.10136986301369863,185.43097271849098,,,
CRM,2026-02-11,2026-03-27,missing_parity_support,184.66,0.0369,0.0,-0.01048739,0.12054794520547946,185.71788014568585,,,
CRM,2026-02-11,2026-04-17,missing_parity_support,184.66,0.0369,0.01259665,-0.00898348,0.1780821917808219,185.7578767825298,,,
CRM,2026-02-11,2026-05-15,missing_parity_support,184.66,0.0358,0.00880435,-0.00392796,0.2547945205479452,186.1207139114562,,,
CRM,2026-02-11,2026-06-18,missing_parity_support,184.66,0.0358,0.01286423,-0.0119129,0.34794520547945207,186.91271141280265,,,
CRM,2026-02-11,2026-08-21,missing_parity_support,184.66,0.034,0.00855689,-0.00792465,0.5232876712328767,187.9126512348946,,,
CRM,2026-02-11,2026-09-18,missing_parity_support,184.66,0.034,0.01116303,-0.01135756,0.6,188.48774930364075,,,
CRM,2026-02-11,2026-12-18,missing_parity_support,184.66,0.034,0.01048206,-0.00870413,0.8493150684931506,189.78331726722945,,,
CRM,2026-02-11,2027-01-15,missing_parity_support,184.66,0.034,0.00961375,-0.00666693,0.9260273972602739,190.04718658928545,,,
CRM,2026-02-11,2027-06-17,missing_parity_support,184.66,0.0345,0.00986046,-0.00785286,1.3452054794520547,192.91028781522758,,,
CRM,2026-02-11,2027-09-17,missing_parity_support,184.66,0.0345,0.0096585,-0.00846447,1.5972602739726027,194.74959382217912,,,
CRM,2026-02-11,2027-12-17,missing_parity_support,184.66,0.0345,0.0095176,-0.00858849,1.8465753424657534,196.46955325622395,,,
CRM,2026-02-11,2028-01-21,missing_parity_support,184.66,0.0345,0.00904776,-0.00741634,1.9424657534246574,196.83432545237687,,,
DIS,2026-02-11,2026-02-13,model_carry_parity_consistent,108.47,0.0372,0.0,-0.08883439,0.005479452054794521,108.5449351887407,108.54251006861378,2.0,2.2357519377848285e-05
DIS,2026-02-11,2026-02-20,model_carry_parity_consistent,108.47,0.0372,0.0,-0.01328625,0.024657534246575342,108.60511474502535,108.59504516539657,3.0,9.28328535887954e-05
DIS,2026-02-11,2026-02-27,model_carry_parity_consistent,108.47,0.0372,0.0,-0.00308471,0.043835616438356165,108.6617169529021,108.63883218184506,4.0,0.0002109778838115271
DIS,2026-02-11,2026-03-06,model_carry_parity_consistent,108.47,0.0372,0.0,-0.00132548,0.06301369863013699,108.73364523748111,108.68848544115615,5.0,0.00041633443647982676
DIS,2026-02-11,2026-03-13,model_carry_parity_consistent,108.47,0.0369,0.0,-0.01670767,0.0821917808219178,108.94898519262168,108.78058032672897,6.0,0.0015525478555610869
DIS,2026-02-11,2026-03-20,missing_parity_support,108.47,0.0369,0.0,-0.00693725,0.10136986301369863,108.95308896029348,,,
DIS,2026-02-11,2026-03-27,missing_parity_support,108.47,0.0369,0.0,-0.00111364,0.12054794520547946,108.96820073001417,,,
DIS,2026-02-11,2026-04-17,missing_parity_support,108.47,0.0369,0.0,-0.00162789,0.1780821917808219,109.2167858582243,,,
DIS,2026-02-11,2026-05-15,missing_parity_support,108.47,0.0358,0.0,-0.00695944,0.2547945205479452,109.65822769926281,,,
DIS,2026-02-11,2026-06-18,missing_parity_support,108.47,0.0358,0.0,-0.00605956,0.34794520547945207,110.06140862579099,,,
DIS,2026-02-11,2026-07-17,missing_parity_support,108.47,0.0358,0.01601676,-0.0134975,0.4273972602739726,110.02391311799946,,,
DIS,2026-02-11,2026-09-18,missing_parity_support,108.47,0.034,0.01141637,-0.00886562,0.6,110.53621303599024,,,
DIS,2026-02-11,2026-11-20,missing_parity_support,108.47,0.034,0.00886431,-0.00900059,0.7726027397260274,111.36882272499724,,,
DIS,2026-02-11,2026-12-18,missing_parity_support,108.47,0.034,0.00806369,-0.00117958,0.8493150684931506,110.99704407743452,,,
DIS,2026-02-11,2027-01-15,missing_parity_support,108.47,0.034,0.01471678,-0.00786247,0.9260273972602739,111.23124134548627,,,
DIS,2026-02-11,2027-06-17,missing_parity_support,108.47,0.0345,0.01012865,-0.00794692,1.3452054794520547,113.28971089076228,,,
DIS,2026-02-11,2027-12-17,missing_parity_support,108.47,0.0345,0.01100965,-0.01101335,1.8465753424657534,115.60593765259325,,,
DIS,2026-02-11,2028-01-21,missing_parity_support,108.47,0.0345,0.01388235,-0.01300516,1.9424657534246574,115.79076287182625,,,
MRVL,2026-02-11,2026-02-13,model_carry_parity_consistent,81.42,0.0372,0.0,0.02047796,0.005479452054794521,81.42746066232655,81.43180746945805,4.0,5.3387461698570355e-05
MRVL,2026-02-11,2026-02-20,model_carry_parity_consistent,81.42,0.0372,0.0,0.01477708,0.024657534246575342,81.46502906979028,81.4632804260629,5.0,2.147683280989566e-05
MRVL,2026-02-11,2026-02-27,model_carry_parity_consistent,81.42,0.0372,0.0,0.00240579,0.043835616438356165,81.5442786243009,81.54972251047394,7.0,6.686178055809836e-05
MRVL,2026-02-11,2026-03-06,model_carry_parity_consistent,81.42,0.0372,0.0,0.01313945,0.06301369863013699,81.54353809167495,81.55722113048833,12.0,0.00016805500876176694
MRVL,2026-02-11,2026-03-13,model_carry_parity_consistent,81.42,0.0369,0.0,0.0115927,0.0821917808219178,81.5895340970491,81.62115772937697,12.0,0.00038840128135444216
MRVL,2026-02-11,2026-03-20,missing_parity_support,81.42,0.0369,0.0,-0.00134077,0.10136986301369863,81.7362340433731,,,
MRVL,2026-02-11,2026-03-27,missing_parity_support,81.42,0.0369,0.0,0.0210515,0.12054794520547946,81.5757019318334,,,
MRVL,2026-02-11,2026-04-17,missing_parity_support,81.42,0.0369,0.00411619,-0.00860753,0.1780821917808219,82.02236907191367,,,
MRVL,2026-02-11,2026-05-15,missing_parity_support,81.42,0.0358,0.00287701,-0.00379715,0.2547945205479452,82.18534763359541,,,
MRVL,2026-02-11,2026-06-18,missing_parity_support,81.42,0.0358,0.00210659,-0.00799222,0.34794520547945207,82.60954726509169,,,
MRVL,2026-02-11,2026-07-17,missing_parity_support,81.42,0.0358,0.00341581,-0.00771258,0.4273972602739726,82.8273393864589,,,
MRVL,2026-02-11,2026-08-21,missing_parity_support,81.42,0.034,0.00279123,-0.00290789,0.5232876712328767,82.88663001251604,,,
MRVL,2026-02-11,2026-09-18,missing_parity_support,81.42,0.034,0.00243431,-0.00507309,0.6,83.2296963206537,,,
MRVL,2026-02-11,2026-11-20,missing_parity_support,81.42,0.034,0.00282427,-0.00241698,0.7726027397260274,83.56082107857274,,,
MRVL,2026-02-11,2026-12-18,missing_parity_support,81.42,0.034,0.00256918,-0.00205564,0.8493150684931506,83.7688732992013,,,
MRVL,2026-02-11,2027-01-15,missing_parity_support,81.42,0.034,0.00312971,-0.0056075,0.9260273972602739,84.21730106786103,,,
MRVL,2026-02-11,2027-06-17,missing_parity_support,81.42,0.0345,0.00268203,-0.00261968,1.3452054794520547,85.28057121901513,,,
MRVL,2026-02-11,2027-12-17,missing_parity_support,81.42,0.0345,0.00271375,-0.00435569,1.8465753424657534,87.03930152421728,,,
MRVL,2026-02-11,2028-01-21,missing_parity_support,81.42,0.0345,0.00293681,-0.00668182,1.9424657534246574,87.69900600164969,,,
ORCL,2026-02-11,2026-02-13,model_carry_parity_consistent,157.02,0.0372,0.0,0.00949966,0.005479452054794521,157.04383472599153,157.01021498806648,3.0,0.00021411118281142966
ORCL,2026-02-11,2026-02-20,model_carry_parity_consistent,157.02,0.0372,0.0,0.00209978,0.024657534246575342,157.15595726133145,157.13955026339397,4.0,0.00010448986076601788
ORCL,2026-02-11,2026-02-27,model_carry_parity_consistent,157.02,0.0372,0.0,0.00675651,0.043835616438356165,157.22968450866915,157.19129510453712,6.0,0.000244487352770559
ORCL,2026-02-11,2026-03-06,model_carry_parity_consistent,157.02,0.0372,0.0,-0.00721414,0.06301369863013699,157.46006727427428,157.4066683964595,3.0,0.0003400769189579136
ORCL,2026-02-11,2026-03-13,model_carry_parity_consistent,157.02,0.0369,0.0,0.0009526,0.0821917808219178,157.48461431293748,157.41995805586959,5.0,0.0004117708385421936
ORCL,2026-02-11,2026-03-20,missing_parity_support,157.02,0.0369,0.0,-0.00301464,0.10136986301369863,157.65661219533922,,,
ORCL,2026-02-11,2026-03-27,missing_parity_support,157.02,0.0369,0.0,-0.00278656,0.12054794520547946,157.77300440501227,,,
ORCL,2026-02-11,2026-04-17,missing_parity_support,157.02,0.0369,0.01781358,-0.00873752,0.1780821917808219,157.79995669613763,,,
ORCL,2026-02-11,2026-05-15,missing_parity_support,157.02,0.0358,0.01245069,-0.0045231,0.2547945205479452,158.13908381378727,,,
ORCL,2026-02-11,2026-06-18,missing_parity_support,157.02,0.0358,0.00911659,-0.0064015,0.34794520547945207,158.8380169450577,,,
ORCL,2026-02-11,2026-07-17,missing_parity_support,157.02,0.0358,0.01480034,-0.00905073,0.4273972602739726,159.0496853884559,,,
ORCL,2026-02-11,2026-08-21,missing_parity_support,157.02,0.034,0.01209396,-0.00840223,0.5232876712328767,159.53018146302153,,,
ORCL,2026-02-11,2026-09-18,missing_parity_support,157.02,0.034,0.01054748,-0.00981752,0.6,160.18593107457306,,,
ORCL,2026-02-11,2026-11-20,missing_parity_support,157.02,0.034,0.01225189,-0.00843419,0.7726027397260274,160.72456337724265,,,
ORCL,2026-02-11,2026-12-18,missing_parity_support,157.02,0.034,0.0111453,-0.00871836,0.8493150684931506,161.28752816218437,,,
ORCL,2026-02-11,2027-01-15,missing_parity_support,157.02,0.034,0.01359318,-0.01000438,0.9260273972602739,161.50478814076786,,,
ORCL,2026-02-11,2027-03-19,missing_parity_support,157.02,0.0345,0.01145578,-0.00715868,1.0986301369863014,162.31761495511918,,,
ORCL,2026-02-11,2027-06-17,missing_parity_support,157.02,0.0345,0.01166228,-0.00753205,1.3452054794520547,163.56766644742842,,,
ORCL,2026-02-11,2027-09-17,missing_parity_support,157.02,0.0345,0.01175364,-0.00742379,1.5972602739726027,164.77201115461807,,,
ORCL,2026-02-11,2027-10-15,missing_parity_support,157.02,0.0345,0.01304811,-0.00877705,1.673972602739726,165.17005890078434,,,
ORCL,2026-02-11,2027-12-17,missing_parity_support,157.02,0.0345,0.01182769,-0.00739849,1.8465753424657534,165.9856242293306,,,
ORCL,2026-02-11,2028-01-21,missing_parity_support,157.02,0.0345,0.01281473,-0.00819967,1.9424657534246574,166.40484728199172,,,
PLTR,2026-02-11,2026-02-13,model_carry_parity_consistent,135.24,0.0372,0.0,-0.06715893,0.005479452054794521,135.31735637108258,135.3162809328586,4.0,7.952072049527902e-06
PLTR,2026-02-11,2026-02-20,model_carry_parity_consistent,135.24,0.0372,0.0,-0.01590725,0.024657534246575342,135.41721194998362,135.39950378363415,9.0,0.00013093882245991507
PLTR,2026-02-11,2026-02-27,model_carry_parity_consistent,135.24,0.0372,0.0,-0.01122008,0.043835616438356165,135.52735500424436,135.50387081980793,12.0,0.0001736482138156378
PLTR,2026-02-11,2026-03-06,model_carry_parity_consistent,135.24,0.0372,0.0,-0.01032714,0.06301369863013699,135.64563208761874,135.62093381845887,3.0,0.0001826254744148941
PLTR,2026-02-11,2026-03-13,model_carry_parity_consistent,135.24,0.0369,0.0,-0.00834432,0.0821917808219178,135.7438547716912,135.7007693227426,4.0,0.00031858510018191607
PLTR,2026-02-11,2026-03-20,missing_parity_support,135.24,0.0369,0.0,-0.00916854,0.10136986301369863,135.8730425971308,,,
PLTR,2026-02-11,2026-03-27,missing_parity_support,135.24,0.0369,0.0,-0.00368708,0.12054794520547946,135.90330863157055,,,
PLTR,2026-02-11,2026-04-17,missing_parity_support,135.24,0.0369,0.0,-0.00737518,0.1780821917808219,136.3105309765776,,,
PLTR,2026-02-11,2026-05-15,missing_parity_support,135.24,0.0358,0.0,-0.00876671,0.2547945205479452,136.78445030223963,,,
PLTR,2026-02-11,2026-06-18,missing_parity_support,135.24,0.0358,0.0,-0.00793563,0.34794520547945207,137.3137674636602,,,
PLTR,2026-02-11,2026-07-17,missing_parity_support,135.24,0.0358,0.0,-0.00718129,0.4273972602739726,137.74732979663852,,,
PLTR,2026-02-11,2026-08-21,missing_parity_support,135.24,0.034,0.0,-0.00960416,0.5232876712328767,138.3613162406008,,,
PLTR,2026-02-11,2026-09-18,missing_parity_support,135.24,0.034,0.0,-0.00915906,0.6,138.78783690141668,,,
PLTR,2026-02-11,2026-11-20,missing_parity_support,135.24,0.034,0.0,-0.00897439,0.7726027397260274,139.80563118639574,,,
PLTR,2026-02-11,2026-12-18,missing_parity_support,135.24,0.034,0.0,-0.00845213,0.8493150684931506,140.2050805107337,,,
PLTR,2026-02-11,2027-01-15,missing_parity_support,135.24,0.034,0.0,-0.00827846,0.9260273972602739,140.6397969408505,,,
PLTR,2026-02-11,2027-06-17,missing_parity_support,135.24,0.0345,0.0,-0.00764725,1.3452054794520547,143.12919579592423,,,
PLTR,2026-02-11,2027-12-17,missing_parity_support,135.24,0.0345,0.0,-0.00741393,1.8465753424657534,146.12292324114733,,,
PLTR,2026-02-11,2028-01-21,missing_parity_support,135.24,0.0345,0.0,-0.00672328,1.9424657534246574,146.5147033351613,,,
PLTR,2026-02-11,2028-12-15,missing_parity_support,135.24,0.035,0.0,-0.00517683,2.8438356164383563,151.60936988828485,,,
QCOM,2026-02-11,2026-02-13,model_carry_parity_consistent,141.72,0.0372,0.0,-0.02135023,0.005479452054794521,141.7654743550213,141.78477481233003,3.0,0.0001361872516845241
QCOM,2026-02-11,2026-02-20,model_carry_parity_consistent,141.72,0.0372,0.0,-0.01750992,0.024657534246575342,141.91131095315933,141.84947640866696,5.0,0.0004363148778744741
QCOM,2026-02-11,2026-02-27,model_carry_parity_consistent,141.72,0.0372,0.0,0.0005499,0.043835616438356165,141.9478674733917,141.94258357785793,7.0,3.728404977264366e-05
QCOM,2026-02-11,2026-03-06,model_carry_parity_consistent,141.72,0.0372,0.09970808,-0.03503775,0.06301369863013699,141.47489387579324,141.48043817975716,2.0,3.9121535167342706e-05
QCOM,2026-02-11,2026-03-13,model_carry_parity_consistent,141.72,0.0369,0.07655808,-0.00950537,0.0821917808219178,141.3692094875814,141.37255623195807,2.0,2.361518752943156e-05
QCOM,2026-02-11,2026-03-20,missing_parity_support,141.72,0.0369,0.0620616,-0.00499755,0.10136986301369863,141.43061635025094,,,
QCOM,2026-02-11,2026-03-27,missing_parity_support,141.72,0.0369,0.05218099,0.0037463,0.12054794520547946,141.3953092491036,,,
QCOM,2026-02-11,2026-04-17,missing_parity_support,141.72,0.0369,0.03531423,-0.00235449,0.1780821917808219,141.8194784236464,,,
QCOM,2026-02-11,2026-05-15,missing_parity_support,141.72,0.0358,0.02467998,-0.00191439,0.2547945205479452,142.19144818914356,,,
QCOM,2026-02-11,2026-06-18,missing_parity_support,141.72,0.0358,0.03609445,-0.00697061,0.34794520547945207,142.04958941360388,,,
QCOM,2026-02-11,2026-07-17,missing_parity_support,141.72,0.0358,0.02938321,0.00131573,0.4273972602739726,142.02931203287872,,,
QCOM,2026-02-11,2026-08-21,missing_parity_support,141.72,0.034,0.02400596,-0.00053929,0.5232876712328767,142.5033120255685,,,
QCOM,2026-02-11,2026-09-18,missing_parity_support,141.72,0.034,0.03136982,-0.0093544,0.6,142.74274555241843,,,
QCOM,2026-02-11,2026-12-18,missing_parity_support,141.72,0.034,0.02951043,-0.0091461,0.8493150684931506,143.37079695863906,,,
QCOM,2026-02-11,2027-01-15,missing_parity_support,141.72,0.034,0.02706585,-0.00550368,0.9260273972602739,143.36173496943476,,,
QCOM,2026-02-11,2027-06-17,missing_parity_support,141.72,0.0345,0.02787871,-0.00465754,1.3452054794520547,143.88661936427303,,,
QCOM,2026-02-11,2028-01-21,missing_parity_support,141.72,0.0345,0.02567932,-0.0047072,1.9424657534246574,145.49339983351743,,,
CRM,2026-02-12,2026-02-13,missing_parity_support,184.73,0.0371,0.0,0.01231233,0.0027397260273972603,184.74254570347046,,,
CRM,2026-02-12,2026-02-20,model_carry_parity_consistent,184.73,0.0371,0.0,0.03711801,0.021917808219178082,184.7299270797448,184.7988540808751,3.0,0.00037312294229565707
CRM,2026-02-12,2026-02-27,model_carry_parity_consistent,184.73,0.0371,0.0,0.01305681,0.0410958904109589,184.91261754032658,184.95186217626423,8.0,0.00021244321949682925
CRM,2026-02-12,2026-03-06,model_carry_parity_consistent,184.73,0.0371,0.0,0.02814218,0.06027397260273973,184.8297669800156,184.80435086983215,4.0,0.00013758517936146103
CRM,2026-02-12,2026-03-13,model_carry_parity_consistent,184.73,0.037,0.0,0.05206554,0.07945205479452055,184.50901267250285,184.45229775814366,4.0,0.00030701518085416834
CRM,2026-02-12,2026-03-20,missing_parity_support,184.73,0.037,0.0,0.00238652,0.09863013698630137,185.36173344299826,,,
CRM,2026-02-12,2026-03-27,missing_parity_support,184.73,0.037,0.0,0.04042634,0.1178082191780822,184.65544859562667,,,
CRM,2026-02-12,2026-04-02,missing_parity_support,184.73,0.037,0.0,0.02511582,0.13424657534246576,185.02495540024154,,,
CRM,2026-02-12,2026-04-17,missing_parity_support,184.73,0.037,0.01278982,-0.00973703,0.17534246575342466,185.83286362368074,,,
CRM,2026-02-12,2026-05-15,missing_parity_support,184.73,0.036,0.0088973,-0.00777743,0.25205479452054796,186.36125171387022,,,
CRM,2026-02-12,2026-06-18,missing_parity_support,184.73,0.036,0.01296206,-0.01266826,0.3452054794520548,187.02106834613423,,,
CRM,2026-02-12,2026-08-21,missing_parity_support,184.73,0.0347,0.00859796,0.00600922,0.5205479452054794,186.67228181023748,,,
CRM,2026-02-12,2026-09-18,missing_parity_support,184.73,0.0347,0.01120816,0.00037247,0.5972602739726027,187.29849624565608,,,
CRM,2026-02-12,2026-12-18,missing_parity_support,184.73,0.0347,0.01050939,-0.00445678,0.8465753424657534,189.26487208645386,,,
CRM,2026-02-12,2027-01-15,missing_parity_support,184.73,0.0347,0.00963624,-0.00251052,0.9232876712328767,189.49341836527609,,,
CRM,2026-02-12,2027-06-17,missing_parity_support,184.73,0.0352,0.00987265,-0.0015088,1.3424657534246576,191.50653088921604,,,
CRM,2026-02-12,2027-09-17,missing_parity_support,184.73,0.0352,0.0096665,-0.00130752,1.5945205479452054,192.80780379806555,,,
CRM,2026-02-12,2027-12-17,missing_parity_support,184.73,0.0352,0.00952245,-0.00248123,1.8438356164383563,194.57456574888414,,,
CRM,2026-02-12,2028-01-21,missing_parity_support,184.73,0.0352,0.00905171,-0.00208954,1.9397260273972603,195.13057568739683,,,
DIS,2026-02-12,2026-02-13,missing_parity_support,103.04,0.0371,0.0,0.01907839,0.0027397260273972603,103.04508765078863,,,
DIS,2026-02-12,2026-02-20,model_carry_parity_consistent,103.04,0.0371,0.0,-0.00109024,0.021917808219178082,103.12628536392596,103.13561047173391,4.0,9.049988167656501e-05
DIS,2026-02-12,2026-02-27,model_carry_parity_consistent,103.04,0.0371,0.0,0.02182692,0.0410958904109589,103.10469447205925,103.12725548220679,5.0,0.00021895390282939716
DIS,2026-02-12,2026-03-06,model_carry_parity_consistent,103.04,0.0371,0.0,0.01025261,0.06027397260273973,103.20687419083096,103.22733125583528,6.0,0.0001985351805543703
DIS,2026-02-12,2026-03-13,model_carry_parity_consistent,103.04,0.037,0.0,0.00752834,0.07945205479452055,103.2815595152825,103.3148909462852,6.0,0.0003234805027436699
DIS,2026-02-12,2026-03-20,missing_parity_support,103.04,0.037,0.0,-0.00745142,0.09863013698630137,103.49274483127533,,,
DIS,2026-02-12,2026-03-27,missing_parity_support,103.04,0.037,0.0,-0.00683232,0.1178082191780822,103.57345487493369,,,
DIS,2026-02-12,2026-04-02,missing_parity_support,103.04,0.037,0.0,-0.00596557,0.13424657534246576,103.63605007424265,,,
DIS,2026-02-12,2026-04-17,missing_parity_support,103.04,0.037,0.0,-0.00840545,0.17534246575342466,103.86362763365901,,,
DIS,2026-02-12,2026-05-15,missing_parity_support,103.04,0.036,0.0,-0.00174401,0.25205479452054796,104.02495487104898,,,
DIS,2026-02-12,2026-06-18,missing_parity_support,103.04,0.036,0.0,-0.00341572,0.3452054794520548,104.45159777071146,,,
DIS,2026-02-12,2026-07-17,missing_parity_support,103.04,0.036,0.01697306,-0.01265439,0.4246575342465753,104.43563805052825,,,
DIS,2026-02-12,2026-08-21,missing_parity_support,103.04,0.0347,0.01385275,0.00706937,0.5205479452054794,103.78166418165696,,,
DIS,2026-02-12,2026-09-18,missing_parity_support,103.04,0.0347,0.01207324,0.00213226,0.5972602739726027,104.30901723264103,,,
DIS,2026-02-12,2026-11-20,missing_parity_support,103.04,0.0347,0.00936473,-0.00186899,0.7698630136986301,105.22078069767204,,,
DIS,2026-02-12,2026-12-18,missing_parity_support,103.04,0.0347,0.00851617,0.00040629,0.8465753424657534,105.31331844588634,,,
DIS,2026-02-12,2027-01-15,missing_parity_support,103.04,0.0347,0.01553851,-0.00690757,0.9232876712328767,105.55018257636222,,,
DIS,2026-02-12,2027-06-17,missing_parity_support,103.04,0.0352,0.01068433,-0.00346548,1.3424657534246576,106.98418266485007,,,
DIS,2026-02-12,2027-12-17,missing_parity_support,103.04,0.0352,0.01160727,-0.00035222,1.8438356164383563,107.6911937135533,,,
DIS,2026-02-12,2028-01-21,missing_parity_support,103.04,0.0352,0.01463488,-0.00460979,1.9397260273972603,108.19657272277189,,,
MRVL,2026-02-12,2026-02-13,model_carry_parity_consistent,78.28,0.0371,0.0,-0.24616528,0.0027397260273972603,78.34077428116969,78.3662458007829,2.0,0.0003253898775321868
MRVL,2026-02-12,2026-02-20,model_carry_parity_consistent,78.28,0.0371,0.0,-0.04954947,0.021917808219178082,78.42880801180496,78.43020665553293,5.0,1.7867191210614992e-05
MRVL,2026-02-12,2026-02-27,model_carry_parity_consistent,78.28,0.0371,0.0,-0.0166764,0.0410958904109589,78.45318924481477,78.44494849540975,7.0,0.0001052727312853696
MRVL,2026-02-12,2026-03-06,model_carry_parity_consistent,78.28,0.0371,0.0,-0.05456714,0.06027397260273973,78.7137052076375,78.64728429235518,12.0,0.0008485042831160175
MRVL,2026-02-12,2026-03-13,model_carry_parity_consistent,78.28,0.037,0.0,-0.04339516,0.07945205479452055,78.78161860235552,78.78653594033072,13.0,6.281729656617978e-05
MRVL,2026-02-12,2026-03-20,missing_parity_support,78.28,0.037,0.0,-0.01564422,0.09863013698630137,78.68751080800007,,,
MRVL,2026-02-12,2026-03-27,missing_parity_support,78.28,0.037,0.0,-0.0330416,0.1178082191780822,78.92859781879079,,,
MRVL,2026-02-12,2026-04-02,missing_parity_support,78.28,0.037,0.0,-0.09869543,0.13424657534246576,79.71906679918833,,,
MRVL,2026-02-12,2026-04-17,missing_parity_support,78.28,0.037,0.00434866,-0.01177974,0.17534246575342466,78.89223423936645,,,
MRVL,2026-02-12,2026-05-15,missing_parity_support,78.28,0.036,0.00302519,-0.00623493,0.25205479452054796,79.057477047355,,,
MRVL,2026-02-12,2026-06-18,missing_parity_support,78.28,0.036,0.00220866,-0.00816822,0.3452054794520548,79.42211155586881,,,
MRVL,2026-02-12,2026-07-17,missing_parity_support,78.28,0.036,0.003576,-0.01197642,0.4246575342465753,79.76996980558893,,,
MRVL,2026-02-12,2026-08-21,missing_parity_support,78.28,0.0347,0.00291825,-0.00988887,0.5205479452054794,79.99656515137534,,,
MRVL,2026-02-12,2026-09-18,missing_parity_support,78.28,0.0347,0.00254337,-0.00931806,0.5972602739726027,80.24330463903067,,,
MRVL,2026-02-12,2026-11-20,missing_parity_support,78.28,0.0347,0.00294757,-0.01433025,0.7698630136986301,81.10701807403181,,,
MRVL,2026-02-12,2026-12-18,missing_parity_support,78.28,0.0347,0.00268048,-0.00987113,0.8465753424657534,81.10590208691673,,,
MRVL,2026-02-12,2027-01-15,missing_parity_support,78.28,0.0347,0.00326417,-0.01077366,0.9232876712328767,81.3909139265192,,,
MRVL,2026-02-12,2027-06-17,missing_parity_support,78.28,0.0352,0.00279448,-0.00855497,1.3424657534246576,82.70501140520093,,,
MRVL,2026-02-12,2027-12-17,missing_parity_support,78.28,0.0352,0.00282556,-0.01034757,1.8438356164383563,84.69567232287392,,,
MRVL,2026-02-12,2028-01-21,missing_parity_support,78.28,0.0352,0.00305736,-0.00774022,1.9397260273972603,84.5762897320798,,,
ORCL,2026-02-12,2026-02-13,missing_parity_support,157.24,0.0371,0.0,-0.32785641,0.0027397260273972603,157.39729984909349,,,
ORCL,2026-02-12,2026-02-20,model_carry_parity_consistent,157.24,0.0371,0.0,-0.08061414,0.021917808219178082,157.6462086431442,157.56295297829342,4.0,0.0005294814605112047
ORCL,2026-02-12,2026-02-27,model_carry_parity_consistent,157.24,0.0371,0.0,-0.06391993,0.0410958904109589,157.89413937625503,157.7695937701365,6.0,0.0007920733027125198
ORCL,2026-02-12,2026-03-06,model_carry_parity_consistent,157.24,0.0371,0.0,-0.05832049,0.06027397260273973,158.14695134052147,158.0564771819451,3.0,0.0005753889504984113
ORCL,2026-02-12,2026-03-13,model_carry_parity_consistent,157.24,0.037,0.0,-0.06465983,0.07945205479452055,158.51518338194552,158.32299171828748,5.0,0.0012222822669679236
ORCL,2026-02-12,2026-03-20,missing_parity_support,157.24,0.037,0.0,-0.0265216,0.09863013698630137,158.22822370928722,,,
ORCL,2026-02-12,2026-03-27,missing_parity_support,157.24,0.037,0.0,-0.05151451,0.1178082191780822,158.88823608417866,,,
ORCL,2026-02-12,2026-04-02,missing_parity_support,157.24,0.037,0.0,-0.04009075,0.13424657534246576,158.87575310457484,,,
ORCL,2026-02-12,2026-04-17,missing_parity_support,157.24,0.037,0.01806825,-0.02270271,0.17534246575342466,158.39209762905344,,,
ORCL,2026-02-12,2026-05-15,missing_parity_support,157.24,0.036,0.01256927,-0.01672381,0.25205479452054796,158.83952961499818,,,
ORCL,2026-02-12,2026-06-18,missing_parity_support,157.24,0.036,0.0091767,-0.01572721,0.3452054794520548,159.56669252106198,,,
ORCL,2026-02-12,2026-07-17,missing_parity_support,157.24,0.036,0.01487557,-0.0199349,0.4246575342465753,160.00570236648502,,,
ORCL,2026-02-12,2026-08-21,missing_parity_support,157.24,0.0347,0.01213931,-0.01498601,0.5205479452054794,160.3434629762326,,,
ORCL,2026-02-12,2026-09-18,missing_parity_support,157.24,0.0347,0.0105799,-0.01593132,0.5972602739726027,161.04670605527042,,,
ORCL,2026-02-12,2026-11-20,missing_parity_support,157.24,0.0347,0.01227586,-0.01363232,0.7698630136986301,161.6658960428191,,,
ORCL,2026-02-12,2026-12-18,missing_parity_support,157.24,0.0347,0.01116352,-0.01517978,0.8465753424657534,162.47912494194819,,,
ORCL,2026-02-12,2027-01-15,missing_parity_support,157.24,0.0347,0.01361054,-0.01305148,0.9232876712328767,162.2754515503583,,,
