tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size,chain_confirmed,failure_reason,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,contract_wing_iv_points,event_inside_expiry,lower_otm_pct,selection_distance
2026-08-13,BTDR,buy-first puke,,,45.57539682539682,8.71,-17.36242884250473,-29.8146655922643,-37.09647133592361,-36.18924222114419,2.945902517407606,36.09,98.6393,-0.1839999999999975,69.44444444444444,2.64970000000001,27.38095238095238,8.713700000000017,16.661000000000016,44.04761904761905,9.924000000000008,65.47619047619048,20.238095238095237,22.61904761904762,41777.4,474337,108401187.4,72.2369,19.68628,0000-00-00,12,False,Application Software,Technology,XLK,1867,538,True,,2026-09-18,37.0,BTO,11.0,0.29613741661392506,0.4,0.45,436.0,79.0,STO,16.0,0.05,0.15,674.0,0.0,5.0,0.4,,,False,26.29161882893225,1.2083811710677494
2026-08-20,UUUU,buy-first puke,,,45.29761904761905,13.82,-5.27758738862234,-8.959156785243739,1.625119494080418,-17.470139650809813,10.772578890097932,0.0,68.14829999999999,-0.1050000000000039,71.42857142857143,1.6684000000000054,36.904761904761905,7.020800000000008,10.166399999999996,39.68253968253968,4.006299999999996,61.507936507936506,35.714285714285715,1.984126984126984,16627.95,468225,102483636.75,89.5177,7.31519,0000-00-00,10,False,Uranium,Energy,XLE,1838,569,True,,2026-09-18,30.0,BTO,18.0,0.10447883491764169,0.13,0.16,4998.0,401.0,STO,21.0,0.02,0.09,121.0,5.0,3.0,0.14,,,False,30.246020260492035,2.7460202604920347
2026-08-18,DJT,buy-first puke,,,45.17857142857143,8.09,-9.608938547486025,-22.1366698748797,-7.388327952927176,-4.276877466604667,29.972752043596728,37.84,63.9803,-4.453400000000002,65.87301587301587,4.134600000000006,28.174603174603178,12.418900000000008,7.500999999999991,2.380952380952381,-10.246600000000017,10.317460317460318,9.92063492063492,29.761904761904763,23470.75,539297,38309573.7,60.3203,17.69162,0000-00-00,11,False,Internet Content & Media,Financials,XLF,1835,552,True,,2026-09-18,32.0,BTO,10.0,0.15133388501050385,0.14,0.19,4446.0,72.0,STO,13.0,0.04,0.05,1185.0,11.0,3.0,0.15,,,False,23.60939431396787,3.8906056860321314
2026-08-18,QS,buy-first puke,,,45.09920634920635,5.75,-8.439490445859876,-8.730158730158733,-10.525333001369352,-25.503110451833045,6.103542234332425,9.21,72.5397,-6.150499999999994,61.507936507936506,5.4589,21.03174603174603,16.069000000000003,16.95960000000001,22.61904761904762,-1.886099999999999,54.36507936507937,11.507936507936508,3.968253968253968,27885.9,734766,145567241.64000002,55.3735,8.28899,0000-00-00,9,False,Automotive Parts & Components,C. Cyclical,XLY,1835,552,True,,2026-09-18,32.0,BTO,7.0,0.23402161560173246,0.15,0.16,4589.0,250.0,STO,11.0,0.01,0.03,240.0,89.0,4.0,0.15,,,False,21.739130434782616,5.760869565217384
2026-08-14,JD,buy-first puke,,,45.0,29.02,-11.927162367223076,-13.139778509428313,-0.6368554406628757,-13.115726062701317,16.567728008634646,8.77,28.6754,-0.7122000000000028,61.111111111111114,1.2424,22.22222222222222,4.9726000000000035,4.1358,12.301587301587302,-0.2936000000000049,53.17460317460318,20.238095238095237,7.936507936507937,32469.25,1041150,262265032.5,70.0003,2.23061,0000-00-00,12,False,E-commerce & Internet Retail,C. Cyclical,XLY,1853,549,True,,2026-10-16,64.0,BTO,37.0,0.06903841712609954,0.1,0.18,314.0,1.0,STO,42.0,0.02,0.12,50.0,2.0,5.0,0.16,,,False,27.498277050310136,0.0017229496898636398
2026-08-17,LCID,buy-first puke,,,44.96031746031746,6.22,-5.471124620060797,-23.58722358722359,0.2772941252337402,0.6901223186580818,41.68466522678186,11.23,77.79209999999999,2.761599999999987,61.904761904761905,1.2921000000000191,24.603174603174605,13.87060000000001,8.125699999999995,11.507936507936508,-5.404800000000009,40.07936507936508,14.682539682539682,32.53968253968254,41562.05,744940,87942446.53999999,58.052,18.02618,0000-00-00,11,False,Automobile Manufacturing,C. Cyclical,XLY,1852,556,True,,2026-09-18,33.0,BTO,8.0,0.1614712793162604,0.08,0.13,11137.0,265.0,STO,12.0,0.01,0.06,383.0,0.0,4.0,0.12000000000000001,,,False,28.617363344051448,1.1173633440514479
2026-08-19,NVTS,buy-first puke,,,44.94047619047619,12.77,-8.785714285714285,-12.474297464016448,-16.431076906968222,-36.43315279100263,1.9073569482288828,15.52,90.8319,-3.294600000000002,62.698412698412696,3.070700000000002,26.58730158730159,16.448099999999997,24.338099999999997,48.41269841269841,6.391000000000005,62.301587301587304,19.84126984126984,13.492063492063492,43534.85,570795,199771976.55,95.3168,9.07457,0000-00-00,10,False,Semiconductors,Technology,XLK,1835,570,True,,2026-09-18,31.0,BTO,17.0,0.18975756694359153,0.3,0.35,3339.0,132.0,STO,22.0,0.07,0.09,1954.0,12.0,5.0,0.27999999999999997,,,False,33.12451057165231,5.6245105716523085
2026-08-18,LWLG,buy-first puke,,,44.84126984126984,6.64,-12.401055408970985,-17.923362175525337,-13.629386820676912,-44.474531021355595,1.0354223433242506,29.3,108.495,-4.5049999999999955,67.85714285714286,4.191999999999993,38.888888888888886,22.96899999999999,22.96899999999999,63.888888888888886,0.0,14.285714285714286,43.25396825396825,5.555555555555555,2274.8,166540,23745305.92,62.4954,12.18235,0000-00-00,12,False,Specialized Chemicals,Materials,XLB,1835,552,True,,2026-09-18,32.0,BTO,8.0,0.35638908319335516,0.4,0.5,2574.0,127.0,STO,13.0,0.05,0.1,1259.0,4.0,5.0,0.45,,,False,20.481927710843383,7.018072289156617
2026-08-19,LMND,buy-first puke,,,44.84126984126984,51.14,-1.3883532587736225,-17.82098666238149,-14.497047355995909,-6.713819656472186,23.596730245231605,0.0,53.860699999999994,0.4056999999999959,64.28571428571429,0.5459000000000103,31.746031746031747,6.525200000000012,0.9900999999999982,7.142857142857143,-6.28540000000001,27.77777777777778,6.349206349206349,0.7936507936507936,6614.25,134394,77533986.03999999,72.9896,6.57019,0000-00-00,11,False,Property & Casualty Insurance,Financials,XLF,1835,570,True,,2026-09-18,31.0,BTO,65.0,0.08529248548995429,0.3,0.35,1802.0,58.0,STO,70.0,0.15,0.2,977.0,1.0,5.0,0.19999999999999998,,,False,27.10207274149394,0.3979272585060585
2026-08-19,INTC,buy-first puke,,,44.8015873015873,93.22,-7.529014978672755,-10.648902520847315,-14.35700688671827,-17.81820428157296,10.354223433242508,40.52,61.68860000000001,-1.7638000000000105,65.07936507936508,1.9066999999999936,34.12698412698413,10.404799999999994,9.876599999999996,29.761904761904763,2.525099999999995,46.03174603174603,33.73015873015873,43.65079365079365,810472.35,6189883,11407278614.08,98.0988,3.42146,0000-00-00,9,False,Semiconductors,Technology,XLK,1835,570,True,,2026-09-18,31.0,BTO,125.0,0.0895396899803486,0.66,0.69,12844.0,2287.0,STO,130.0,0.47,0.49,20620.0,3641.0,5.0,0.21999999999999997,,,False,34.091396695987996,6.591396695987996
