date,variant,bombs,total_credit,anchor_pnl,anchor_bombed,leftover_long_pnl,unpaired_short,cash,book_1550,day_pnl,anchor_bomb_mark
2025-10-22,fade,1,0.5,8.3,False,0.0,False,8.8,0.65,9.45,
2025-10-28,anchor,0,0.0,1.1,False,0.0,True,38.4,-40.6,-2.2,
2025-10-28,anchor_bomb,0,0.0,1.1,False,0.0,True,38.4,-40.6,-2.2,
2025-10-28,anchor_bomb_late,0,0.0,1.1,False,0.0,True,38.4,-40.6,-2.2,
2025-10-28,long_first,1,0.5,0.0,False,0.0,False,0.5,0.65,1.15,
2025-10-28,long_atm,1,0.5,0.0,False,1.1,False,-105.8,109.55,3.75,
2025-10-28,ladder3,3,1.5,0.0,False,0.0,False,1.5,2.05,3.55,
2025-10-28,short3,0,0.0,0.0,False,0.0,True,115.9,-125.9,-10.0,
2025-10-28,fade,1,0.5,1.1,False,0.0,False,1.6,0.65,2.25,
2025-10-29,anchor,0,0.0,12.4,False,0.0,True,51.4,-48.1,3.3,
2025-10-29,anchor_bomb,0,0.0,12.4,False,0.0,True,51.4,-48.1,3.3,
2025-10-29,anchor_bomb_late,0,0.0,12.4,False,0.0,True,51.4,-48.1,3.3,
2025-10-29,long_first,2,1.0,0.0,False,0.0,False,1.0,1.7,2.7,
2025-10-29,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.35,2.85,
2025-10-29,ladder3,6,3.0,0.0,False,0.0,False,3.0,5.0,8.0,
2025-10-29,short3,0,0.0,0.0,False,0.0,True,121.1,-149.4,-28.3,
2025-10-29,fade,3,1.5,12.4,False,0.0,False,13.9,2.55,16.45,
2025-11-12,anchor,0,0.0,3.0,False,0.0,True,43.3,-43.0,0.3,
2025-11-12,anchor_bomb,0,0.0,3.0,False,0.0,True,43.3,-43.0,0.3,
2025-11-12,anchor_bomb_late,0,0.0,3.0,False,0.0,True,43.3,-43.0,0.3,
2025-11-12,long_first,1,0.5,0.0,False,0.0,False,0.5,0.7,1.2,
2025-11-12,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.25,2.75,
2025-11-12,ladder3,3,1.5,0.0,False,0.0,False,1.5,2.15,3.65,
2025-11-12,short3,0,0.0,0.0,False,0.0,True,125.1,-133.5,-8.4,
2025-11-12,fade,0,0.0,3.0,False,0.0,True,44.7,-43.0,1.7,
2025-11-19,anchor,3,1.5,-9.1,False,0.0,False,-7.6,1.95,-5.65,
2025-11-19,anchor_bomb,2,1.5,0.0,True,0.0,False,1.5,3.25,4.75,1.95
2025-11-19,anchor_bomb_late,2,1.5,0.0,True,0.0,False,1.5,3.25,4.75,1.95
2025-11-19,long_first,3,1.5,0.0,False,-5.3,False,-56.5,54.65,-1.85,
2025-11-19,long_atm,3,1.5,0.0,False,-9.1,False,-151.7,149.95,-1.75,
2025-11-19,ladder3,9,4.5,0.0,False,-15.899999999999999,False,-173.6,168.05,-5.55,
2025-11-19,short3,9,4.5,0.0,False,0.0,False,4.5,5.85,10.35,
2025-11-19,fade,1,0.5,-9.1,False,0.0,False,-8.6,0.65,-7.95,
2025-11-26,anchor,2,1.0,-14.8,False,0.0,False,-13.8,1.2,-12.6,
2025-11-26,anchor_bomb,1,1.0,0.0,True,0.0,False,1.0,2.45,3.45,1.85
2025-11-26,anchor_bomb_late,2,1.0,-14.8,False,0.0,False,-13.8,1.2,-12.6,
2025-11-26,long_first,1,0.5,0.0,False,-7.1,False,-42.5,36.5,-6.0,
2025-11-26,long_atm,2,1.0,0.0,False,-14.8,False,-112.7,102.6,-10.1,
2025-11-26,ladder3,3,1.5,0.0,False,-21.700000000000003,False,-131.5,113.15,-18.35,
2025-11-26,short3,6,3.0,0.0,False,0.0,False,3.0,3.7,6.7,
2025-11-26,fade,1,0.5,-14.8,False,0.0,False,-14.3,0.6,-13.7,
2025-12-01,anchor,2,1.0,-8.7,False,0.0,False,-7.7,1.3,-6.4,
2025-12-01,anchor_bomb,2,1.0,-8.7,False,0.0,False,-7.7,1.3,-6.4,
2025-12-01,anchor_bomb_late,2,1.0,-8.7,False,0.0,False,-7.7,1.3,-6.4,
2025-12-01,long_first,0,0.0,0.0,False,-4.9,False,-43.6,38.7,-4.9,
2025-12-01,long_atm,0,0.0,0.0,False,-8.7,False,-117.6,108.9,-8.7,
2025-12-01,ladder3,0,0.0,0.0,False,-15.100000000000001,False,-135.1,120.0,-15.1,
2025-12-01,short3,6,3.0,0.0,False,0.0,False,3.0,4.4,7.4,
2025-12-01,fade,0,0.0,-8.7,False,-4.6,False,-52.0,38.7,-13.3,
2025-12-17,anchor,0,0.0,37.0,False,0.0,True,74.2,-54.4,19.8,
2025-12-17,anchor_bomb,0,0.0,37.0,False,0.0,True,74.2,-54.4,19.8,
2025-12-17,anchor_bomb_late,0,0.0,37.0,False,0.0,True,74.2,-54.4,19.8,
2025-12-17,long_first,1,0.5,0.0,False,0.0,False,0.5,0.95,1.45,
2025-12-17,long_atm,1,0.5,0.0,False,0.0,False,0.5,3.1,3.6,
2025-12-17,ladder3,3,1.5,0.0,False,0.0,False,1.5,3.0,4.5,
2025-12-17,short3,0,0.0,0.0,False,0.0,True,115.8,-169.0,-53.2,
2025-12-17,fade,0,0.0,37.0,False,0.0,True,74.8,-54.4,20.4,
2025-12-23,anchor,2,1.0,-15.3,False,0.0,False,-14.3,1.1,-13.2,
2025-12-23,long_first,0,0.0,0.0,False,-6.0,False,-33.1,27.1,-6.0,
2025-12-23,fade,1,0.5,-15.3,False,-5.0,False,-46.9,27.65,-19.25,
2025-12-31,anchor,0,0.0,18.8,False,0.0,True,53.0,-43.0,10.0,
2025-12-31,anchor_bomb,0,0.0,18.8,False,0.0,True,53.0,-43.0,10.0,
2025-12-31,anchor_bomb_late,0,0.0,18.8,False,0.0,True,53.0,-43.0,10.0,
2025-12-31,long_first,1,0.5,0.0,False,0.0,False,0.5,0.75,1.25,
2025-12-31,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.45,2.95,
2025-12-31,ladder3,3,1.5,0.0,False,0.0,False,1.5,2.6,4.1,
2025-12-31,short3,0,0.0,0.0,False,0.0,True,106.8,-134.2,-27.4,
2025-12-31,fade,0,0.0,18.8,False,0.0,True,54.7,-43.0,11.7,
