tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size,chain_confirmed,failure_reason,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,contract_wing_iv_points,event_inside_expiry,lower_otm_pct,selection_distance
2026-08-11,GME,buy-first puke,,,47.3015873015873,18.8,-2.083333333333326,-15.467625899280568,-12.286431457444923,-20.176326699683557,14.754098360655735,23.01,40.9301,-3.699500000000001,78.17460317460318,4.053799999999995,10.317460317460318,17.806199999999997,15.826999999999996,9.523809523809524,-13.094300000000004,33.333333333333336,58.333333333333336,7.936507936507937,110225.75,1492762,113817399.81,53.7392,6.84895,0000-00-00,4,False,Specialized Retail,C. Cyclical,XLY,305,266,False,earnings inside expiry,2026-09-18,39.0,BTO,25.0,0.07482491935386953,0.15,0.16,9872.0,833.0,STO,30.0,0.09,0.11,10724.0,211.0,5.0,0.07,,,True,32.97872340425532,5.4787234042553195
2026-08-27,JD,buy-first puke,,,46.19047619047619,28.44,-3.199455411844787,-14.875785692906309,-2.840315119878112,-0.3731539403136641,40.78947368421053,15.06,30.06,-0.2755999999999972,69.44444444444444,0.9045000000000024,15.07936507936508,6.166300000000003,3.609700000000004,8.333333333333334,-3.8721999999999994,26.58730158730159,32.53968253968254,6.746031746031746,32589.6,964971,258225854.25,72.183,2.28569,0000-00-00,11,False,E-commerce & Internet Retail,C. Cyclical,XLY,304,270,False,one leg lacks a bid,2026-10-16,51.0,BTO,36.0,0.0482695821329326,0.07,0.15,368.0,15.0,STO,40.0,0.0,0.12,389.0,0.0,4.0,0.15,,,False,26.582278481012644,0.9177215189873564
2026-08-26,RDW,buy-first puke,,,46.03174603174603,11.23,-9.508460918614016,-18.02919708029196,1.4361846265016798,-50.706517941551226,1.96078431372549,19.2,87.5916,-6.562200000000004,70.63492063492063,3.809600000000003,20.634920634920636,12.226300000000007,13.264899999999995,28.174603174603178,0.9070999999999856,43.25396825396825,55.55555555555556,20.634920634920636,26573.1,270534,198951970.28,83.5507,10.51747,0000-00-00,10,False,Aerospace & Defense Manufacturing,Industrials,XLI,306,271,False,one leg lacks a bid; combined leg quote widths exceed 0.20,2026-09-25,31.0,BTO,15.0,0.18189567606393464,0.2,0.3,356.0,33.0,STO,20.0,0.0,0.3,64.0,0.0,5.0,0.3,,,False,33.57079252003561,6.07079252003561
2026-08-24,QS,buy-first puke,,,45.714285714285715,5.74,-6.3621533442087985,-8.888888888888879,-8.964029689779862,-27.754089334924448,9.508196721311474,9.78,72.8065,-4.5686000000000035,70.63492063492063,6.0260000000000105,26.984126984126984,18.977400000000003,7.507999999999996,5.158730158730159,-13.479600000000003,28.571428571428573,29.761904761904763,7.936507936507937,20304.75,592655,125159653.84,56.3297,7.1761,0000-00-00,8,False,Automotive Parts & Components,C. Cyclical,XLY,305,270,False,one leg lacks a bid; one leg has OI below 25,2026-09-25,33.0,BTO,7.5,0.17317397244572752,0.1,0.14,8.0,59.0,STO,10.0,0.0,0.14,0.0,0.0,2.5,0.14,,,False,30.662020905923338,3.162020905923338
2026-08-17,LI,buy-first puke,,,45.67460317460317,12.44,-3.265940902021769,-10.115606936416189,-2.766921994685012,-35.77819198508855,3.594771241830065,10.55,49.7289,0.3609999999999971,62.301587301587304,0.7248999999999981,11.11111111111111,7.464400000000005,1.6372999999999962,5.9523809523809526,4.138100000000001,73.41269841269842,44.04761904761905,82.53968253968254,5748.45,205223,40240311.44,75.7055,4.96898,0000-00-00,1,True,Automobile Manufacturing,C. Cyclical,XLY,306,268,False,earnings inside expiry,2026-09-18,33.0,BTO,15.0,0.12620178342087862,0.11,0.12,2241.0,48.0,STO,18.0,0.02,0.03,755.0,88.0,3.0,0.09999999999999999,,,True,20.578778135048225,6.921221864951775
2026-08-13,HUT,buy-first puke,,,45.63492063492063,84.01,-8.595365031008583,-28.435130760712156,-21.498600225010566,-25.71357059398707,9.836065573770492,30.96,90.9011,2.5537000000000063,69.44444444444444,-0.5588000000000051,26.19047619047619,9.7269,8.434999999999988,54.36507936507937,1.48599999999999,42.46031746031746,19.84126984126984,15.07936507936508,24298.15,307208,429988200.8599999,84.8182,14.76044,0000-00-00,11,False,Investment Banking & Brokerage,Financials,XLF,305,265,False,spread debit outside 0.05-0.50; combined leg quote widths exceed 0.20,2026-09-18,37.0,BTO,110.0,0.23961599627921684,2.8,3.1,3532.0,95.0,STO,115.0,2.15,2.51,1332.0,88.0,5.0,0.9500000000000002,,,False,30.93679323890013,3.4367932389001297
2026-08-20,QS,buy-first puke,,,45.55555555555556,5.63,-9.04684975767367,-10.634920634920633,-11.42785224340822,-25.94557753930974,6.557377049180328,7.48,68.79650000000001,-4.917599999999993,69.04761904761905,6.043599999999984,26.984126984126984,17.64049999999999,9.356000000000009,7.936507936507937,-11.289599999999991,32.142857142857146,19.444444444444443,0.7936507936507936,21968.95,749871,136514960.4,55.4986,8.15614,0000-00-00,8,False,Automotive Parts & Components,C. Cyclical,XLY,305,267,False,one leg lacks a bid,2026-09-18,30.0,BTO,7.0,0.202891666621924,0.1,0.12,4744.0,139.0,STO,10.0,0.0,0.03,1765.0,11.0,3.0,0.12,,,False,24.333925399644762,3.1660746003552376
2026-08-25,LUMN,buy-first puke,,,45.05952380952381,5.86,-4.870129870129869,-13.313609467455612,-13.29308712121212,-38.970818654676066,2.9508196721311477,13.99,60.7453,-0.648699999999991,62.301587301587304,2.8969999999999985,23.41269841269841,11.995500000000009,-1.8364000000000047,1.984126984126984,-15.286200000000008,18.253968253968253,13.88888888888889,4.761904761904762,13844.35,457724,78083798.31,53.8714,8.82456,0000-00-00,9,False,Telecommunications Services,Comm,XLC,305,271,False,one leg has OI below 25,2026-10-02,39.0,BTO,7.5,0.1526887059257041,0.07,0.13,30.0,0.0,STO,10.0,0.01,0.02,1.0,0.0,2.5,0.12000000000000001,,,False,27.98634812286689,0.48634812286688955
2026-08-12,LCID,buy-first puke,,,44.82142857142857,6.5,-1.9607843137254832,-20.14742014742015,5.198420405256687,5.814063326532159,59.01639344262295,13.33,79.6396,2.065600000000003,60.31746031746032,1.3295999999999992,24.20634920634921,7.934799999999996,27.62859999999999,70.23809523809524,22.156599999999997,89.28571428571429,22.22222222222222,49.6031746031746,57352.15,760027,170792795.4,51.3669,16.16843,0000-00-00,12,False,Automobile Manufacturing,C. Cyclical,XLY,305,260,False,one leg lacks a bid; combined leg quote widths exceed 0.20; one leg has OI below 25,2026-09-11,31.0,BTO,8.5,0.12803391729396768,0.02,0.15,78.0,0.0,STO,11.5,0.0,0.89,1.0,0.0,3.0,0.15,,,False,30.76923076923077,3.26923076923077
2026-08-11,STX,buy-first puke,,,44.62301587301587,820.75,-4.333686897532429,-10.1660409574992,-7.731882735007978,-2.460776684314525,36.0655737704918,60.73,74.715,3.5996999999999986,61.111111111111114,-1.5827000000000029,29.761904761904763,-2.6704000000000008,-0.6088999999999913,33.333333333333336,3.6547000000000054,55.15873015873016,48.41269841269841,55.15873015873016,28334.8,261298,4496100247.21,98.5353,8.24051,0000-00-00,11,False,Computer Hardware Manufacturing,Technology,XLK,305,266,False,spread debit outside 0.05-0.50; combined leg quote widths exceed 0.20; one leg has OI below 25,2026-09-11,32.0,BTO,1100.0,0.10463183351143647,6.3,10.9,12.0,0.0,STO,1105.0,6.3,10.3,33.0,6.0,5.0,4.6000000000000005,,,False,34.02375875723425,6.523758757234248
2026-08-24,LUNR,buy-first puke,,,44.62301587301587,16.65,-18.26215022091312,-18.26215022091312,-3.4413166776853688,-54.37816344714632,0.6557377049180327,48.12,94.5181,-1.805400000000006,63.888888888888886,2.483699999999999,35.317460317460316,13.625899999999987,13.932100000000004,37.301587301587304,3.109000000000009,55.95238095238095,15.07936507936508,24.20634920634921,26182.6,302119,200913168.32,90.0268,11.96064,0000-00-00,11,False,Aerospace & Defense Manufacturing,Industrials,XLI,305,270,False,combined leg quote widths exceed 0.20,2026-09-25,33.0,BTO,22.0,0.2158761538622536,0.34,0.7,219.0,19.0,STO,25.0,0.22,0.33,165.0,39.0,3.0,0.48,,,False,32.13213213213215,4.632132132132149
2026-08-24,FHN,buy-first standard,best,,94.10714285714286,24.64,-5.048169556840076,-6.061761341974837,-3.2405007618239723,3.077339345462504,44.91803278688525,17.29,24.1676,6.151300000000003,91.66666666666669,-2.0427,1.1904761904761905,-2.5459999999999994,-2.9095999999999975,3.1746031746031744,-0.6174999999999997,20.634920634920636,55.95238095238095,4.365079365079365,12259.1,297778,121374965.16,55.7136,5.95646,0000-00-00,7,False,Regional Banking,Financials,XLF,305,270,False,one leg has OI below 25; earnings inside expiry,2026-10-16,54.0,BTO,27.0,0.17239383047334245,0.15,0.25,5.0,61.0,STO,28.0,0.05,0.2,1.0,0.0,1.0,0.25,0.35,,True,,
2026-08-27,MGM,buy-first standard,better,,73.43253968253968,42.84,-0.510915002322343,-6.134969325153373,-6.129210381004957,1.9401073747985609,46.05263157894737,27.68,34.952600000000004,6.912800000000004,86.5079365079365,-3.4470000000000027,4.365079365079365,-6.1479000000000035,-7.523999999999997,2.380952380952381,-0.6867999999999981,32.93650793650794,21.825396825396822,34.523809523809526,5452.65,223960,101244459.46,54.9296,13.98013,0000-00-00,8,False,Resort & Casino Operations,C. Cyclical,XLY,304,270,False,long call lacks a two-sided quote above 0.20; long-call quote wider than 0.20; one leg has OI below 25; upper call has no bid,2026-10-16,51.0,BTO,50.0,0.14490268269989426,0.0,0.65,4571.0,0.0,STO,55.0,0.0,0.7,11.0,0.0,5.0,0.65,0.75,,False,,
2026-08-27,PYPL,buy-first standard,better,other,72.99603174603175,61.48,-1.8988351683421167,-1.8988351683421167,14.743450963411986,40.63350803155317,92.76315789473684,15.45,32.6791,3.3869000000000007,83.73015873015873,-1.490999999999996,7.5396825396825395,-2.5458999999999996,11.034,89.68253968253968,18.110700000000005,92.85714285714286,0.3968253968253968,57.93650793650794,46169.1,1820264,639587133.9200001,79.3325,7.10154,0000-00-00,8,False,Credit & Lending Services,Financials,XLF,304,270,False,long call lacks a two-sided quote above 0.20; long-call quote wider than 0.20; one leg has OI below 25; upper call has no bid,2026-10-09,44.0,BTO,71.0,0.13779264250390094,0.0,2.39,0.0,0.0,STO,72.0,0.0,2.33,0.0,0.0,1.0,2.39,2.49,,False,,
2026-08-17,FHN,buy-first standard,better,,72.81746031746032,25.95,2.7315914489311144,-1.0674799847502858,2.0384089086018964,7.200185030303707,59.47712418300654,10.58,22.9776,5.218299999999996,80.15873015873017,-1.7299000000000009,3.968253968253968,0.6587999999999958,0.6587999999999958,36.111111111111114,0.0,26.19047619047619,32.142857142857146,2.7777777777777777,12517.25,329817,150728554.2,51.919,5.37931,0000-00-00,8,False,Regional Banking,Financials,XLF,306,268,False,upper call has no bid,2026-09-18,33.0,BTO,28.0,0.1260193268181088,0.05,0.2,117.0,0.0,STO,29.0,0.0,0.15,36.0,0.0,1.0,0.2,0.30000000000000004,,False,,
2026-08-24,CRSP,buy-first standard,good,,54.56349206349206,57.42,5.59029054799558,-3.6415505957375416,8.666442091876325,15.874351934736676,73.77049180327869,40.8,65.0224,15.2271,97.22222222222224,-5.771700000000003,3.1746031746031744,-7.785800000000002,6.72059999999999,25.79365079365079,19.823299999999996,94.04761904761904,0.7936507936507936,80.95238095238095,3576.1,66104,92714685.0,75.0109,23.83137,0000-00-00,11,False,Biotechnology,Healthcare,XLV,305,270,False,long-call quote wider than 0.20; one leg has OI below 25; upper call has no bid,2026-10-02,40.0,BTO,75.0,0.11797933788984638,0.15,2.35,1.0,0.0,STO,80.0,0.0,2.0,0.0,0.0,5.0,2.35,2.45,,False,,
2026-08-27,CRSP,buy-first standard,good,,54.32539682539683,59.39,1.869639794168099,-2.415379559645081,11.360286810396868,7.385733833329566,61.18421052631579,42.85,65.3618,12.058400000000006,95.23809523809524,-3.8969000000000023,3.968253968253968,-5.570300000000003,16.050200000000004,72.61904761904762,14.991100000000005,85.71428571428571,76.98412698412699,37.301587301587304,4240.65,74163,90471574.26,73.4981,25.29262,0000-00-00,10,False,Biotechnology,Healthcare,XLV,304,270,False,long-call quote wider than 0.20,2026-10-16,51.0,BTO,80.0,0.14228405919520154,0.75,1.25,209.0,7.0,STO,85.0,0.45,1.0,107.0,0.0,5.0,1.25,1.35,,False,,
2026-08-25,MGM,buy-first standard,good,,52.99603174603175,43.38,-0.3674781809829941,-5.695652173913035,-5.366079258635514,15.453352335309912,71.47540983606558,36.84,33.5805,6.651499999999999,84.12698412698413,-2.361699999999999,8.333333333333334,-0.0685000000000002,-2.9513000000000034,7.5396825396825395,4.391799999999996,70.63492063492063,19.444444444444443,64.68253968253968,5005.4,219818,104093259.98,55.8831,11.50245,0000-00-00,9,False,Resort & Casino Operations,C. Cyclical,XLY,305,271,False,long call lacks a two-sided quote above 0.20; long-call quote wider than 0.20; one leg has OI below 25; upper call has no bid,2026-10-16,53.0,BTO,50.0,0.13490135927480718,0.0,0.8,4571.0,1.0,STO,55.0,0.0,0.7,11.0,0.0,5.0,0.8,0.9,,False,,
2026-08-25,HUM,buy-first standard,good,,52.242063492063494,387.92,1.171009049891758,-0.2109379019396007,1.1818811608476976,30.60991593965896,87.8688524590164,48.44,47.059,3.397599999999997,77.77777777777777,-1.3658999999999963,10.714285714285714,0.6218000000000004,8.213500000000003,82.14285714285714,1.1741000000000028,54.36507936507937,75.7936507936508,26.984126984126984,4822.5,120494,551030207.07,96.2908,7.33161,0000-00-00,10,False,Health Insurance & Managed Care,Healthcare,XLV,305,271,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,39.0,BTO,465.0,0.15363571372660464,3.4,7.5,0.0,0.0,STO,470.0,2.4,7.3,7.0,0.0,5.0,7.5,7.6,,False,,
2026-08-20,GILD,buy-first standard,good,other,51.904761904761905,143.98,4.7051123554650465,-3.095975232198156,9.635229474043294,10.05314087243423,64.26229508196721,24.99,26.3506,3.951800000000002,83.73015873015873,-1.2626999999999988,29.365079365079364,0.1558000000000028,4.7339000000000055,90.07936507936508,6.427600000000002,86.11111111111111,62.698412698412696,37.698412698412696,8316.6,169316,968589723.6,72.0613,4.73479,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,305,267,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,44.0,BTO,160.0,0.13432924180925657,0.23,1.91,0.0,0.0,STO,162.5,0.01,2.53,0.0,0.0,2.5,1.91,2.01,,False,,
2026-08-24,LLY,buy-first standard,good,,51.86507936507937,1249.13,5.341586621577199,-2.743000404870888,5.750573144012394,18.50992545912751,78.36065573770492,31.53,31.562800000000003,2.288699999999995,77.77777777777777,-0.9554000000000008,18.253968253968253,1.056999999999995,1.3902,30.15873015873016,1.1884000000000017,51.19047619047619,24.20634920634921,32.142857142857146,47967.45,343821,3531564484.6000004,90.8557,4.07975,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,305,270,False,long-call quote wider than 0.20,2026-10-02,40.0,BTO,1400.0,0.15795582839319597,8.1,11.0,46.0,5.0,STO,1420.0,4.55,9.0,78.0,0.0,20.0,11.0,11.1,,False,,
2026-08-18,TEVA,buy-first standard,good,,51.86507936507936,36.53,0.6058936931974568,-0.7876154263986912,8.574179972180307,5.293191969263833,55.55555555555556,3.74,30.6722,3.671099999999999,73.80952380952381,-1.2336000000000027,10.317460317460318,0.515900000000002,-0.5697999999999972,7.936507936507937,-0.5913000000000004,46.82539682539682,34.92063492063492,10.714285714285714,8688.9,411846,210080915.76,61.7022,9.84256,0000-00-00,11,False,Specialty & Generic Pharmaceuticals,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25; upper call has no bid,2026-10-02,46.0,BTO,41.0,0.17460655177033602,0.08,0.64,0.0,0.0,STO,42.0,0.0,0.7,0.0,0.0,1.0,0.64,0.74,,False,,
2026-08-26,LLY,buy-first standard,good,,51.82539682539683,1191.4,-7.237846086766931,-7.237846086766931,0.5789919070803728,12.247578103646518,68.62745098039215,28.66,31.0038,2.294699999999999,77.77777777777777,-0.9463000000000008,19.047619047619047,1.044700000000006,1.8153000000000008,39.68253968253968,2.295499999999997,60.31746031746032,28.174603174603178,33.73015873015873,47930.25,359518,3483795390.6600003,93.7899,3.96173,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,306,271,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,38.0,BTO,1335.0,0.15134780497042685,7.95,11.95,19.0,0.0,STO,1340.0,7.2,12.6,75.0,1.0,5.0,11.95,12.049999999999999,,False,,
2026-08-21,ANF,buy-first standard,good,,51.62698412698413,109.05,0.4698728579325406,-7.803517078119715,11.727665224776995,41.99274183927317,93.11475409836063,44.71,69.413,3.4296000000000006,73.01587301587301,-1.4248000000000047,13.492063492063492,-1.437600000000003,6.1089999999999804,59.12698412698413,44.41159999999999,98.8095238095238,25.0,92.46031746031746,3029.55,45670,104112207.12,89.5605,10.72623,0000-00-00,0,True,Apparel Retail Stores,C. Cyclical,XLY,305,270,False,long-call quote wider than 0.20; one leg has OI below 25; earnings inside expiry,2026-10-02,43.0,BTO,140.0,0.1531678619557924,1.2,3.3,0.0,0.0,STO,145.0,0.9,3.0,0.0,0.0,5.0,3.3,3.4,,True,,
2026-08-12,LYFT,buy-first standard,good,,51.54761904761904,16.52,0.8547008547008517,-6.613906161673267,9.611582202051585,18.595099494665092,79.01639344262294,0.0,38.6577,2.7060999999999993,78.17460317460318,0.134600000000006,25.396825396825395,2.9594000000000023,6.667000000000002,42.06349206349206,8.1094,81.34920634920636,1.5873015873015872,5.158730158730159,22219.9,587191,221031695.66,60.1559,7.68608,0000-00-00,12,False,Application Software,Industrials,XLI,305,260,False,one leg has OI below 25,2026-09-25,45.0,BTO,20.0,0.17509735270115515,0.1,0.25,34.0,1.0,STO,20.5,0.01,0.78,2.0,0.0,0.5,0.25,0.35,,False,,
2026-08-12,HUM,buy-first standard,good,,51.34920634920635,387.26,6.352126987614315,-4.380246913580255,2.4791778802058184,28.17493538619939,86.88524590163934,41.22,46.0947,3.0,74.2063492063492,-0.943000000000005,21.428571428571427,-1.4221000000000004,-0.7661000000000016,8.333333333333334,-4.350200000000001,22.22222222222222,30.15873015873016,31.746031746031747,4640.4,118508,565869551.38,89.0325,7.3309,0000-00-00,12,False,Health Insurance & Managed Care,Healthcare,XLV,305,260,False,long-call quote wider than 0.20; one leg has OI below 25,2026-09-25,45.0,BTO,470.0,0.1504854677983467,0.95,10.0,0.0,0.0,STO,475.0,0.55,10.0,0.0,0.0,5.0,10.0,10.1,,False,,
2026-08-19,WBD,buy-first standard,good,,51.03174603174603,28.55,3.62976406533575,0.0,7.092485896050893,2.9131591280739277,44.26229508196721,17.49,21.1504,8.166799999999999,73.01587301587301,-3.029799999999998,25.396825396825395,-2.3473000000000006,-2.3473000000000006,13.095238095238097,0.0,26.58730158730159,57.93650793650794,28.571428571428573,92119.3,3076667,642344498.88,56.7147,3.91918,0000-00-00,11,False,Entertainment,Comm,XLC,305,268,False,long call lacks a two-sided quote above 0.20; one leg has OI below 25; upper call has no bid,2026-09-25,38.0,BTO,31.0,0.15231360224511734,0.01,0.03,142.0,56.0,STO,32.0,0.0,0.03,0.0,0.0,1.0,0.03,0.13,,False,,
2026-08-21,LLY,buy-first standard,good,,50.892857142857146,1254.93,6.512476659310806,-2.291413622348859,6.394757930370054,20.05141362446199,80.32786885245902,31.96,31.0727,2.034200000000002,74.60317460317461,-0.6348999999999982,31.349206349206348,1.5555999999999983,1.6339000000000006,33.333333333333336,-0.6745999999999945,34.523809523809526,24.603174603174605,15.07936507936508,48612.6,396030,3465859326.0000005,98.4325,3.72739,0000-00-00,9,False,Major Pharmaceuticals,Healthcare,XLV,305,270,False,long-call quote wider than 0.20,2026-10-02,43.0,BTO,1420.0,0.1634052230451515,8.8,13.95,79.0,54.0,STO,1440.0,7.25,11.5,42.0,39.0,20.0,13.95,14.049999999999999,,False,,
2026-08-11,MELI,buy-first standard,good,,50.87301587301587,1938.95,3.2619694306864844,0.0,10.488343720493187,23.671557332739976,83.27868852459017,32.2,33.5075,4.171299999999999,72.61904761904762,-1.9359999999999964,27.77777777777778,-0.6734000000000009,0.1976000000000013,63.492063492063494,2.2706000000000017,57.93650793650794,63.095238095238095,23.80952380952381,6350.1,60228,759200915.3399999,94.7115,7.38097,0000-00-00,12,False,E-commerce & Internet Retail,C. Cyclical,XLY,305,266,False,long-call quote wider than 0.20; one leg has OI below 25,2026-09-25,46.0,BTO,2200.0,0.14918044658942795,10.8,24.8,0.0,5.0,STO,2210.0,5.1,19.3,0.0,0.0,10.0,24.8,24.900000000000002,,False,,
2026-08-18,LLY,buy-first standard,good,,50.595238095238095,1224.67,0.7287322854722555,-0.195587863773039,4.455934755533697,22.54216506141316,83.33333333333334,24.11,30.295499999999997,1.9842999999999975,72.22222222222223,-0.5963999999999956,32.53968253968254,0.2775000000000034,-1.465200000000003,3.1746031746031744,0.5630000000000024,46.03174603174603,17.857142857142858,33.73015873015873,47381.85,372710,3105430586.7200003,97.1455,3.21802,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,46.0,BTO,1380.0,0.14610413680717618,7.35,11.0,12.0,4.0,STO,1400.0,3.0,10.45,32.0,3.0,20.0,11.0,11.1,,False,,
2026-08-19,CRSP,buy-first standard,good,,50.21825396825397,58.72,8.459549316586635,0.0,12.120124340301386,21.532372848288393,81.31147540983606,22.33,58.7382,1.266699999999993,67.06349206349206,0.3532000000000082,29.761904761904763,1.5037999999999982,2.1373999999999995,9.523809523809524,6.883400000000002,67.06349206349206,74.2063492063492,66.26984126984127,3024.65,68443,73250994.69,70.9706,20.44646,0000-00-00,11,False,Biotechnology,Healthcare,XLV,305,268,False,no higher listed call strike,,,,,,,,,,,,,,,,,,,,False,,
2026-08-25,MELI,buy-first standard,good,,50.198412698412696,1989.95,11.215125637127787,0.0,10.282878812364316,23.566875845971015,83.27868852459017,31.5,33.814899999999994,3.7616000000000014,67.85714285714286,-1.805499999999995,31.746031746031747,-3.032899999999998,0.5342000000000056,66.26984126984127,3.708800000000003,73.01587301587301,53.17460317460318,18.253968253968253,8197.25,63534,950101860.3,97.922,6.04691,0000-00-00,10,False,E-commerce & Internet Retail,C. Cyclical,XLY,305,271,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,39.0,BTO,2240.0,0.15175159306176203,4.0,26.2,0.0,0.0,STO,2250.0,6.7,26.3,0.0,0.0,10.0,26.2,26.3,,False,,
2026-08-20,LYFT,buy-first standard,good,,49.68253968253968,17.34,0.9900990099009688,-1.9785189372526937,12.108203165408082,29.66953461199995,87.54098360655738,11.38,42.6633,1.8490999999999929,61.904761904761905,0.2041000000000039,30.15873015873016,2.180500000000002,6.726399999999998,44.44444444444444,4.465399999999995,68.65079365079364,58.73015873015873,5.158730158730159,21807.2,599773,218065997.94,77.9159,4.53855,0000-00-00,10,False,Application Software,Industrials,XLI,305,267,False,one leg has OI below 25,2026-10-02,44.0,BTO,20.5,0.1602108616125809,0.17,0.26,5.0,188.0,STO,21.0,0.13,0.23,6.0,188.0,0.5,0.26,0.36,,False,,
2026-08-26,GE,buy-first standard,good,,49.66269841269841,354.84,-0.4879690392057934,-6.841690732475714,-1.5244232418346382,13.950039268160118,72.87581699346404,26.76,29.2827,3.365300000000005,60.31746031746032,-1.5346000000000046,27.38095238095238,-2.669600000000002,-1.5878000000000014,19.444444444444443,2.171800000000001,61.111111111111114,11.507936507936508,36.507936507936506,12819.1,216154,1234512013.26,97.8097,2.75805,0000-00-00,7,False,Aerospace & Defense Manufacturing,Industrials,XLI,306,271,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,38.0,BTO,390.0,0.16210012219239475,2.1,3.2,7.0,1.0,STO,395.0,1.68,2.59,11.0,2.0,5.0,3.2,3.3000000000000003,,False,,
2026-08-18,HUM,buy-first standard,good,,49.642857142857146,383.43,2.1417725565411994,-3.895029701481323,0.4230849213204601,23.22293492028391,83.66013071895425,45.21,45.3616,2.5800999999999945,65.87301587301587,-0.4444000000000017,38.888888888888886,1.516999999999996,-1.4157999999999973,5.555555555555555,-2.952599999999997,28.571428571428573,59.92063492063492,53.57142857142857,4449.65,128741,522409876.95,90.2365,10.62161,0000-00-00,11,False,Health Insurance & Managed Care,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,46.0,BTO,500.0,0.14628735768057796,1.2,6.3,0.0,76.0,STO,510.0,1.25,6.0,0.0,21.0,10.0,6.3,6.3999999999999995,,False,,
2026-08-17,LLY,buy-first standard,good,,49.56349206349206,1185.79,-3.364111256896507,-3.364111256896507,1.2967598089884902,15.507561694354544,74.50980392156863,27.23,30.9328,1.666799999999995,61.111111111111114,-0.6378999999999984,30.952380952380953,0.8497999999999983,1.540700000000001,31.746031746031747,1.9566000000000052,56.34920634920635,16.666666666666668,29.761904761904763,47376.45,364825,3151049623.0400004,98.8508,3.72226,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,306,268,False,long-call quote wider than 0.20; one leg has OI below 25,2026-10-02,47.0,BTO,1340.0,0.15940596840576757,7.7,13.5,3.0,2.0,STO,1360.0,4.6,12.05,10.0,2.0,20.0,13.5,13.6,,False,,
2026-08-24,MSTR,sell-first,,grab,54.38492063492064,122.28,25.03067484662578,0.0,22.231840654782008,-22.182256728566564,13.442622950819672,54.13,77.7847,-8.0946,1.1904761904761905,5.921599999999998,99.6031746031746,20.5261,25.085999999999984,94.84126984126983,12.69319999999999,98.015873015873,1.5873015873015872,88.0952380952381,437998.85,2595783,2423662877.25,96.6788,4.21252,0000-00-00,9,False,Application Software,Technology,XLK,305,270,True,,2026-08-28,5.0,STO,155.0,0.03544676565846313,0.22,0.27,2940.0,888.0,BTO,152.5,0.25,0.3,0.0,210.0,2.5,0.22,0.12,30.865946851056492,False,,
2026-08-20,MSTR,sell-first,,grab,54.08730158730158,112.06,14.370279648907935,0.0,12.13153992247056,-32.462050613937585,3.278688524590164,54.85,78.2645,-9.690299999999992,0.0,5.830399999999997,99.2063492063492,23.176500000000004,26.69410000000001,96.42857142857144,8.100999999999999,88.88888888888889,0.0,81.34920634920636,397418.85,3013208,1808857700.25,97.8587,3.98799,0000-00-00,10,False,Application Software,Technology,XLK,305,267,True,,2026-08-28,9.0,STO,150.0,0.04308134905750613,0.32,0.38,2474.0,1949.0,BTO,145.0,0.43,0.5,442.0,396.0,5.0,0.32,0.22,28.332065544464413,False,,
2026-08-21,MSTR,sell-first,,grab,53.69047619047619,119.14,27.61353898886032,0.0,19.14428919441096,-27.637307485626216,7.213114754098362,55.29,78.2629,-9.019999999999996,0.3968253968253968,5.515799999999999,98.41269841269842,27.264099999999985,28.4311,97.22222222222224,4.90000000000002,79.36507936507937,1.984126984126984,80.55555555555556,426973.9,3170021,2131369017.55,96.6967,3.79081,0000-00-00,9,False,Application Software,Technology,XLK,305,270,True,,2026-08-28,8.0,STO,160.0,0.038284436013965265,0.26,0.32,442.0,2691.0,BTO,155.0,0.34,0.39,1237.0,2797.0,5.0,0.26,0.16,33.33335716200053,False,,
