tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,buy_first_put_tail_inventory,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,putskew,putskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size
2026-09-03,AA,buy-first put-tail inventory,,,True,32.94714285714286,51.09,-0.8346273291925499,-4.77166821994407,4.803869681342077,-31.702269358062452,7.638888888888889,24.91,48.3336,-0.3328999999999951,19.841269841269842,0.6372,66.26984126984127,0.3043000000000049,15.873015873015873,5.612700000000004,2.669300000000007,32.53968253968254,-5.526899999999998,11.507936507936508,16.26984126984127,7.5396825396825395,14727.9,269825,250451453.14999998,81.9725,8.64588,0000-00-00,6,False,Aluminum,Materials,XLB,288,250
2026-09-03,AAL,buy-first put-tail inventory,,,True,43.61904761904762,13.0,-5.7287889775199385,-18.851435705368292,-15.325994919559694,1.5261617518786963,43.75,19.0,41.5906,0.25199999999999534,5.9523809523809526,0.9238,88.4920634920635,1.1757999999999953,5.9523809523809526,3.825800000000001,5.794899999999998,66.26984126984127,-2.649700000000003,26.984126984126984,11.11111111111111,3.9682539682539684,55158.75,1973412,744643503.27,74.4128,2.70101,0000-00-00,7,False,Airlines,Industrials,XLI,288,250
2026-09-03,AAP,buy-first put-tail inventory,,,True,57.210952380952385,42.66,-1.8633540372670843,-26.346685082872934,-20.539126936230122,-19.74565203289046,15.625,0.17,41.8924,1.3136999999999972,29.761904761904763,0.4585000000000008,36.507936507936506,1.772199999999998,8.333333333333334,5.294399999999996,8.886700000000005,36.507936507936506,0.8174000000000063,51.98412698412698,7.936507936507937,0.0,9060.2,94105,104500694.0,81.6576,10.46014,0000-00-00,9,False,Automotive Parts & Components,C. Cyclical,XLY,288,250
2026-09-03,AFRM,buy-first put-tail inventory,,,True,54.64333333333334,74.7,-1.138168343038648,-5.598382408694547,-3.2972154258417596,11.966613964324935,66.66666666666666,8.69,50.8001,0.5337999999999923,5.9523809523809526,-0.22560000000000002,83.33333333333333,0.30819999999999226,2.380952380952381,-0.2926999999999964,1.0300000000000011,61.111111111111114,-0.589100000000002,41.666666666666664,2.380952380952381,2.7777777777777777,19852.35,249749,377856258.67,92.4217,5.49452,0000-00-00,9,False,Credit & Lending Services,Industrials,XLI,288,250
2026-09-03,ALB,buy-first put-tail inventory,,,True,53.06730158730159,132.0,-2.7552674230145957,-7.711668880654409,2.961548541690062,-16.817704488959485,17.708333333333336,3.52,47.045700000000004,-0.36540000000000106,29.761904761904763,0.19239999999999924,45.23809523809524,-0.17300000000000182,12.301587301587302,0.5574999999999974,8.045899999999996,86.11111111111111,2.609899999999996,65.47619047619048,80.95238095238095,0.7936507936507936,5591.3,198444,288462826.0,78.8806,7.44661,0000-00-00,8,False,Specialized Chemicals,Materials,XLB,288,250
2026-09-03,AMAT,buy-first put-tail inventory,,,True,30.24873015873016,434.94,-9.05403144864504,-20.657448283410552,-19.285636874071198,-10.350332607740597,25.34722222222222,29.91,47.0209,0.16799999999999926,13.88888888888889,0.2576000000000036,79.76190476190476,0.42560000000000286,10.317460317460318,5.458600000000004,3.5616999999999948,71.03174603174604,-4.100000000000001,7.5396825396825395,3.5714285714285716,24.206349206349206,52581.85,551186,3147012888.58,95.6725,3.76187,0000-00-00,10,False,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,288,250
2026-09-03,AMD,buy-first put-tail inventory,,,True,36.09746031746032,456.15,-3.6947112847039,-10.294985250737465,-8.829005867402618,-9.909188744850129,26.38888888888889,19.22,46.254,-0.27470000000000283,32.93650793650794,0.38050000000000495,49.20634920634921,0.10580000000000211,15.476190476190476,4.549399999999999,5.303199999999997,63.492063492063494,-3.1235,24.206349206349206,0.0,5.9523809523809526,423869.95,3148370,9014380018.86,95.584,1.42249,0000-00-00,8,False,Semiconductors,Technology,XLK,288,250
2026-09-03,AMZN,buy-first put-tail inventory,,,True,25.805873015873015,259.1,0.8642167549050228,-6.610438292964238,2.2513449347107084,5.393133145174788,52.083333333333336,32.21,28.7129,0.5263999999999989,14.682539682539682,0.30959999999999965,88.4920634920635,0.8359999999999985,20.238095238095237,1.8304999999999971,2.7214000000000027,73.41269841269842,-1.2061999999999955,36.507936507936506,6.746031746031746,13.88888888888889,752204.4,4594483,8524309049.299999,96.5819,0.98234,0000-00-00,8,False,E-commerce & Internet Retail,C. Cyclical,XLY,288,250
2026-09-03,ANET,buy-first put-tail inventory,,,True,28.995396825396828,190.91,-4.497248624312156,-8.808215906376882,4.708050415190357,17.705349461544085,75.0,27.83,46.2574,1.6021,24.206349206349206,-0.5461999999999918,68.65079365079364,1.0559000000000083,16.666666666666668,0.5520000000000067,-0.6610999999999976,30.952380952380953,-2.676400000000001,29.761904761904763,8.333333333333334,13.492063492063492,21075.85,317049,1246320074.5,98.1825,3.55712,0000-00-00,8,False,Computer Hardware Manufacturing,Technology,XLK,288,250
2026-09-03,APO,buy-first put-tail inventory,,,True,37.34571428571429,134.25,0.4639676719299546,-6.660641034554693,5.8969411757281875,7.245736305337969,56.59722222222222,26.94,33.9061,1.3851999999999975,1.9841269841269842,-0.24719999999999942,94.84126984126983,1.1379999999999981,1.5873015873015872,0.7040999999999968,2.4443999999999946,54.76190476190476,0.8650999999999982,32.53968253968254,27.77777777777778,17.857142857142858,7352.95,311556,422538625.57,86.4677,5.64053,0000-00-00,8,False,Investment Management,Financials,XLF,288,250
