rule,mode,era,horizon,signals,valid_outcomes,censored,stocks,months,joint_down_pct,joint_ci_low,joint_ci_high,spot_down_pct,iv10_down_pct,wing_down_pct,down_vol_up_pct,mean_return_pct,median_return_pct,mean_iv10_change_points,mean_iv30_change_points,mean_wing_change_points,signal_entry_return_pct,signal_entry_iv10_points
high_rank,nonoverlap,2024–2025,3,8145,8143,2,304,24,23.627655655163945,21.84408798731135,25.19561134082497,48.532481886282696,49.77281100331573,60.518236522166276,24.90482623111875,0.3993935313814499,0.11462256427050566,-0.5343279245978142,-0.33870568586516037,-1.16946914773425,0.020402931486781135,-0.05513440255434114
high_rank,nonoverlap,2026,1,3221,3193,28,280,9,26.119636705292827,23.643739078543504,28.343383992349963,49.9217037269026,53.554650798621985,54.14970247416223,23.802067021609773,0.008257770875405385,0.0,-0.10003175696836834,-0.09896974632007524,-0.3861612276855622,0.19852127276801318,-0.14927992483557778
high_rank,nonoverlap,2026,2,3221,3181,40,280,8,24.457717698836845,21.15764408005787,27.670802748428827,50.73876139578749,48.25526563973593,56.52310594152782,26.281043696950647,0.16868314381135727,-0.07436662747344336,0.05843307136120713,-0.06667192706696017,-0.66407192706696,0.1957003537096084,-0.1459325369380698
high_rank,nonoverlap,2026,3,3221,3178,43,280,8,22.08936438011328,18.687176298878427,25.626486909816172,48.646947765890495,46.1296412838263,56.544996853366904,26.557583385777217,0.27867323185737997,0.15915423468558787,0.0830431403398364,-0.09098033354310897,-0.6969523914411581,0.1977810441710253,-0.14411862806796724
high_positive_wing,all_signals,all,1,29020,28973,47,309,33,25.9448452007041,24.465406127281632,27.157265081253346,49.83260276809443,52.483346564042385,55.945190349635865,23.88775756739033,0.10162161039037847,0.0,-0.21348990370344806,-0.13100070410382084,-0.5659631525903427,0.07879015667724132,-0.17594293618196252
high_positive_wing,all_signals,all,2,29020,28949,71,309,32,24.957684203254,23.525677408741394,26.394359988340163,49.89464230197934,50.82386265501398,58.768869390997956,24.936958098725345,0.17845990721129082,0.0,-0.4415599823828112,-0.2867270821099175,-1.0095509230025217,0.07856282353422496,-0.17408879719506717
high_positive_wing,all_signals,all,3,29020,28935,85,309,32,24.828062899602557,22.953631443536857,26.502020471297634,49.272507344047,50.48902712977363,60.72922066701227,24.444444444444443,0.26211174791131253,0.05666180994008396,-0.6803762014860895,-0.4257221081734923,-1.3710575624675998,0.07957428630296808,-0.1737356243303957
high_positive_wing,all_signals,2024–2025,1,21126,21124,2,304,24,26.060405226282903,24.362252422779424,27.484518908332845,49.796440068168906,52.61314145048286,56.25355046392728,23.736034841886006,0.1294014931032099,0.0,-0.2810147405794357,-0.14998955216815,-0.6084501903048666,0.06541387500221674,-0.21952312961560314
high_positive_wing,all_signals,2024–2025,2,21126,21122,4,304,24,25.153868004923773,23.361805319726248,26.667271496720733,49.72067039106145,51.50553924817726,59.260486696335576,24.566802386137677,0.1884611060726683,0.0,-0.5782974874538396,-0.3365693636966196,-1.0952535588485939,0.06605471999274617,-0.21725989442287663
high_positive_wing,all_signals,2024–2025,3,21126,21120,6,304,24,25.4592803030303,23.379551860007805,27.409241492162383,49.31344696969697,51.529356060606055,61.557765151515156,23.854166666666668,0.2708195602947482,0.042930365487536815,-0.8664641709280302,-0.5021375,-1.5296630099431818,0.0659750107838057,-0.21737282149621207
