date,min5,open,high,low,close,lips,teeth,jaw,tr,atr,plus_di,minus_di,adx,adx14,adx_s3,er,rsi9,rsi9_sma14,known_min,in_window,lt_atr,tj_atr,fan_atr,ext_atr,slope2_atr,prior_body_top,break_bps,solid_green,stack_up,gaps_expanding,common_ok,thrust_raw,staircase_raw,thrust_ok,staircase_ok,thrust_entry,staircase_entry
2026-08-12,620,7747.55,7752.92,7745.0,7752.66,7748.904548544519,7747.325722386334,7742.45312329832,7.920000000000073,7.0701293564660395,29.634215406923676,14.954079591582929,32.39483548149678,32.39483548149678,-0.014158970977161308,0.03057009088407044,64.7633147162334,62.83171636210958,625,True,0.22330937364544592,0.6891810379052844,0.9124904115507303,0.5311715339474985,0.3103640978430149,7747.66,6.449399302948923,True,True,True,True,False,False,False,False,False,False
2026-08-12,625,7752.6,7755.71,7749.24,7750.47,7749.426365696346,7747.954577909068,7743.216635365146,6.470000000000255,7.02726297386134,30.521236495278217,13.970635383773715,32.73800127839592,32.73800127839592,0.16823175002203308,0.05299973096584071,60.45121939109273,63.78882820075207,630,True,0.209439691207315,0.6742230312917734,0.8836627224990885,0.14851220276462987,0.3414619445000488,7752.66,-2.825635090516575,False,True,False,False,False,False,False,False,False,False
2026-08-12,630,7750.58,7752.1,7737.95,7743.17,7747.340910464231,7746.997662327254,7743.212193901799,14.150000000000546,7.5360299042998555,26.427801339740697,22.797900830532992,30.926286499598973,30.926286499598973,-0.4759545867424369,0.19561243144425355,48.37320784643861,63.83586227038394,635,True,0.04554760813522661,0.5023160037217217,0.5478636118569483,-0.553462568115695,-0.20748830619632117,7752.66,-12.255962351336443,False,True,False,False,False,False,False,False,False,False
2026-08-12,635,7743.2300000000005,7750.49,7741.84,7749.17,7747.950606976154,7747.432129861803,7743.7796040063895,8.649999999999636,7.61559919684984,24.283701393603568,20.94829641908766,29.24397991928752,29.24397991928752,-1.0502851874030863,0.22185894441849754,56.42368761680476,64.46663853959303,640,True,0.0680809350582493,0.4796110931001586,0.5476920281584079,0.16011780456497074,-0.19378103837220093,7752.66,-4.503708139064934,True,True,False,False,False,False,False,False,False,False
2026-08-12,640,7749.6,7753.28,7749.56,7752.6,7749.500404650769,7748.465703889443,7744.619641720066,4.109999999999673,7.365199254217686,26.021545826273854,20.113312721617813,28.069869944504276,28.069869944504276,-1.5560437779638814,0.08770979967514177,60.3954819095109,62.931143367260724,645,True,0.14048510102884543,0.5221939063188531,0.6626790073476986,0.42084338009675837,0.29320241204636616,7752.6,0.0,True,True,True,True,False,False,False,False,False,False
2026-08-12,645,7752.75,7753.9400000000005,7746.96,7748.78,7749.26026976718,7748.528563111555,7745.0158663181555,6.980000000000473,7.337685021773599,24.253467851034287,21.2776452718919,26.531722105076465,26.531722105076465,-1.4648547981741693,0.027846842367000694,54.2053463369735,61.16301835548687,650,True,0.09971900585184038,0.4787200299516594,0.5784390358034998,-0.06545249159035207,0.17848446575998603,7752.6,-4.929808305308215,False,True,False,False,False,False,False,False,False,False
2026-08-12,650,7749.0,7749.18,7742.81,7743.33,7747.28351317812,7747.488850489244,7744.855307621188,6.369999999999891,7.268564663075478,22.735241298234918,24.02392730547537,24.833456747665902,24.833456747665902,-1.4701743905405387,0.02062124771599988,46.54793781781527,58.9667052395237,655,True,-0.028250049444704276,0.36231952113384347,0.3340694716891392,-0.543919379049393,-0.30499714529759103,7752.75,-12.165308723766225,False,False,False,False,False,False,False,False,False,False
2026-08-12,655,7743.27,7745.54,7740.96,7744.93,7746.499008785414,7746.977080391396,7744.862421181075,4.579999999999927,7.076524329998652,21.684206715536305,24.780658893761167,23.535643563597297,23.535643563597297,-1.5114087936356597,0.02710101286613096,48.93067328087984,56.635662140335754,660,True,-0.06755740299734313,0.29882737792011643,0.23126997492277332,-0.22172025591183722,-0.39020016790737516,7752.75,-10.096927925752341,False,False,False,False,False,False,False,False,False,False
2026-08-12,660,7744.79,7745.52,7740.08,7741.18,7744.726005856944,7745.817664313117,7744.511714401925,5.440000000000509,6.959629734998785,20.473529782750255,24.300268144701228,22.465013699258613,22.465013699258613,-1.3555694686059507,0.13229376257545747,43.784381664322794,55.22485459567353,665,True,-0.1568558239074063,0.18764646409634847,0.030790640188942175,-0.5095107055927247,-0.367477497878286,7752.75,-14.94604181791369,False,False,False,False,False,False,False,False,False,False
2026-08-12,665,7741.28,7744.51,7740.0,7743.77,7744.407337237963,7745.408131450495,7744.441074935075,4.510000000000218,6.784656182498888,19.50142431379108,23.23068863428141,21.483732493046155,21.483732493046155,-1.1165747515399158,0.09457816678821594,48.03131954709813,54.080366003834776,670,True,-0.14750846404180215,0.14253581749857566,-0.00497264654322649,-0.09393803028754039,-0.3082944059636897,7749.0,-6.753816293613528,True,False,False,False,False,False,False,False,False,False
2026-08-12,670,7743.6,7746.150000000001,7740.66,7744.28,7744.364891491975,7745.182505160396,7744.425734465069,5.490000000000691,6.6921807408918745,20.1091397391488,21.869436007199752,20.24870307274262,20.24870307274262,-1.0956468302848918,0.22871179039301404,48.88673186850608,53.81593237810342,675,True,-0.12217447496980009,0.11308282376529233,-0.009091651204507757,-0.012685176217147372,-0.05396064137391258,7744.93,-0.8393291564878151,False,False,False,False,False,False,False,False,False,False
2026-08-12,675,7744.2,7745.47,7742.47,7743.360000000001,7744.029927661317,7744.818004128318,7744.324235944586,3.0,6.428453545113884,19.438822789289215,21.14044143907528,19.101890039603624,19.101890039603624,-1.1210412198849962,0.20101781170482597,47.306485960652864,53.151960530893575,680,True,-0.12259192066493042,0.07680979263000923,-0.04578212803492121,-0.10421288053414453,-0.05870923294337132,7744.79,-1.84674353252255,False,False,False,False,False,False,False,False,False,False
2026-08-12,680,7743.56,7744.360000000001,7740.08,7741.860000000001,7743.306618440878,7744.226403302655,7744.089546807007,4.280000000000655,6.274992577605796,18.491773728966272,22.83104003118484,18.487533427064903,18.487533427064903,-0.9987330219937505,0.04430165708486654,44.658626184449616,52.25409658283515,685,True,-0.14657943422266204,0.02180982590110634,-0.1247696083215557,-0.23053707601825618,-0.16864929129536224,7744.28,-3.1258638105044043,False,False,False,False,False,False,False,False,False,False
2026-08-12,685,7741.47,7745.66,7740.9800000000005,7745.66,7744.091078960586,7744.5131226421245,7744.239113777768,4.6799999999993815,6.161064536348196,18.995611739102184,21.592278372435352,17.623969529963553,17.623969529963553,-0.8749111809263562,0.1282426013883942,52.27223034280113,51.78790317739855,690,True,-0.06850174658106739,0.044474272707296265,-0.024027473873771122,0.2546509665915371,0.009925443713231901,7744.28,1.7816428813039937,True,False,True,False,False,False,False,False,False,False
2026-08-12,690,7745.81,7746.74,7739.5,7741.55,7743.244052640391,7743.9204981137,7743.983007703695,7.239999999999782,6.238131355180452,17.420870142842343,21.496919053363165,17.11322065271871,17.11322065271871,-0.662889795628305,0.3939393939394234,44.77668784830712,50.36028697254666,695,True,-0.10843719614008007,-0.010020563280232516,-0.11845775942031259,-0.2715641181527357,-0.010029574070355783,7745.66,-5.309014344672155,False,False,False,False,False,False,False,False,False,False
2026-08-12,695,7741.53,7744.45,7739.58,7739.7,7742.062701760261,7743.07639849096,7743.575102208105,4.869999999999891,6.140407686953269,16.433969203536613,20.27910792039516,16.638953838134213,16.638953838134213,-0.61619319631023,0.34815950920247646,41.7454265693035,49.02415891384744,700,True,-0.16508622592808855,-0.08121671109958634,-0.2463029370276749,-0.3847792981696151,-0.33033265928493655,7745.81,-7.8943628306014215,False,False,False,False,False,False,False,False,False,False
2026-08-12,700,7739.64,7742.04,7738.08,7740.8,7741.641801173508,7742.621118792768,7743.310806759714,3.9600000000000364,5.984664280742324,15.657239656705944,21.110933224990784,16.509931974818784,16.509931974818784,-0.371345851714923,0.11642890013805347,44.269143288512645,48.73101144542415,705,True,-0.16363785390801952,-0.11524254905409076,-0.2788804029621103,-0.14065971523520523,-0.267726206804745,7745.81,-6.472199255891145,False,False,False,False,False,False,False,False,False,False
2026-08-12,705,7740.79,7743.85,7740.25,7743.85,7742.377867449006,7742.866895034215,7743.362158496884,3.600000000000364,5.814331117832184,17.188357150337307,20.17728744933521,15.902018276777325,15.902018276777325,-0.40373412531379493,0.04659188955996542,50.90379566382759,48.33673344878292,710,True,-0.08410728169739515,-0.08517978295902404,-0.16928706465641918,0.25319035348357866,0.05420497772792164,7745.81,-2.531040761378431,True,False,True,False,False,False,False,False,False,False
2026-08-12,710,7744.05,7744.4800000000005,7741.06,7742.49,7742.415244966004,7742.791516027372,7743.279095782895,3.4200000000000728,5.643307466558462,17.24171768366232,19.303859392097873,15.16920678542209,15.16920678542209,-0.4899156842373748,0.06301106301104138,48.035173131232966,47.45385425033451,715,True,-0.06667562658919055,-0.08639964389884551,-0.15307527048803604,0.013246670403594406,0.13705505097494128,7743.85,-1.7565408544287202,False,False,True,False,False,False,False,False,False,False
2026-08-12,715,7742.31,7743.2,7741.24,7742.610000000001,7742.48016331067,7742.755212821899,7743.215372375,1.9600000000000364,5.380214076090003,16.793066302588095,18.801548466050523,14.4887389720208,14.4887389720208,-0.6737310009326615,0.06331877729256948,48.32424440369589,47.033775540814666,720,True,-0.05112241024961833,-0.08552811218910372,-0.13665052243872206,0.024132253381452123,0.01901334411927395,7744.05,-1.859837961617077,False,False,True,False,False,False,False,False,False,False
2026-08-12,720,7742.5,7746.52,7742.41,7744.57,7743.176775540447,7743.1181702575195,7743.344384529762,4.110000000000582,5.289484499226473,20.34432375546293,17.758044615468986,13.938665637459353,13.938665637459353,-0.6544508797726571,0.014668689934242314,53.116528529087894,47.50296059161986,725,True,0.011079583073959611,-0.04276678989703315,-0.031687206823073535,0.2633951304245863,0.14397066000559247,7744.05,0.671438181848091,True,False,True,False,False,False,False,False,False,False
2026-08-12,725,7744.53,7746.110000000001,7743.16,7746.110000000001,7744.154517026966,7743.716536206016,7743.607776479308,2.9500000000007276,5.122378463567491,19.50743915605986,17.02754925800064,13.427883255366583,13.427883255366583,-0.5804411766851688,0.134870034330546,56.668554042618524,48.05566636031548,730,True,0.08550340902468197,0.021232270805715693,0.10673567983039767,0.38175292726674703,0.3268703646566404,7744.57,1.9880946694545687,True,True,True,True,False,False,False,False,False,False
2026-08-12,730,7746.1,7748.4400000000005,7744.31,7747.82,7745.376344684644,7744.537228964813,7744.008940624136,4.130000000000109,5.051494287598393,21.662873166655427,16.033164874860333,13.535497503666612,13.535497503666612,-0.31774715611806253,0.28932038834946705,60.4149637821876,49.2435650830201,735,True,0.1661123762707662,0.10458060736089592,0.2706929836316621,0.48374900103416224,0.43542940345337205,7746.110000000001,2.2070724410209928,False,True,True,True,False,False,False,False,False,False
2026-08-12,735,7747.74,7748.4400000000005,7746.47,7746.72,7745.824229789763,7744.973783171851,7744.26713675517,1.9700000000002547,4.831387552769955,21.031941433096236,15.566198538903251,13.635425019945211,13.635425019945211,-0.10108020583804726,0.05921787709499262,56.85743476420782,49.874001884242226,740,True,0.1760253361220013,0.14626158820065233,0.3222869243226536,0.1854064076734008,0.3455969417813225,7747.82,-1.4199558006478281,False,True,True,False,False,False,False,False,False,False
2026-08-12,740,7746.81,7748.83,7746.03,7747.84,7746.496153193176,7745.5470265374815,7744.607409445154,2.800000000000182,4.686288441857828,20.13434660110763,15.572518558562175,13.57402130510101,13.57402130510101,0.048712683244808964,0.4218645204560457,59.58352498518217,50.63805853543338,745,True,0.20253270097860238,0.2005034696402196,0.40303617061882197,0.28676143679529414,0.23895424330468001,7747.82,0.025813646126451446,False,True,True,True,False,False,False,False,False,False
2026-08-12,745,7747.9400000000005,7749.12,7746.84,7747.32,7746.770768795451,7745.901621229986,7744.865751402758,2.2799999999997453,4.514410696010822,19.866849097969457,15.01074072080851,13.598969151286,13.598969151286,0.021157215873129093,0.5611192930780133,57.67983547535062,51.379012072197504,750,True,0.1925273582735956,0.22945848239791164,0.42198584067150724,0.12166177194163798,0.20967055711700489,7747.84,-0.6711998471735214,False,True,False,False,False,False,False,False,False,False
2026-08-12,750,7747.3,7748.110000000001,7744.6900000000005,7744.71,7746.083845863634,7745.663296983989,7744.850917935829,3.4200000000000728,4.436238503438626,18.77286205945873,17.645908629192707,12.848644938833854,12.848644938833854,-0.2622600270371193,0.2591119946984637,48.864255384542034,51.679414157918394,755,True,0.09479852792386216,0.18312339328256236,0.2779219212064245,-0.30968710599520666,-0.09294074906517645,7747.9400000000005,-4.17058869860908,False,True,False,False,False,False,False,False,False,False
2026-08-12,755,7744.72,7750.5,7744.72,7750.5,7747.555897242423,7746.630637587192,7745.388925751464,5.789999999999964,4.532935753193008,20.826169165027903,16.03594898326667,12.859096532630817,12.859096532630817,-0.2383082574900642,0.3729669097027293,62.98353180968728,52.44450711983883,760,True,0.20411929610511304,0.2739310467511743,0.47805034285628734,0.6494913931888178,0.1732052889607967,7747.9400000000005,3.3030127088568357,True,True,True,True,False,False,False,False,False,False
2026-08-12,760,7750.52,7751.37,7749.56,7749.92,7748.343931494949,7747.288510069754,7745.820456632277,1.8099999999994907,4.338440342250614,21.63792622058833,15.558076993565686,13.108120843113083,13.108120843113083,-0.1636161027243054,0.4357771260997424,61.0828513471594,53.609233084042565,765,True,0.24327208442093085,0.3383827646955487,0.5816548491164796,0.36327997637816895,0.5209442686821133,7750.5,-0.7483948221400056,False,True,True,False,False,False,False,False,False,False
2026-08-12,765,7750.05,7751.360000000001,7748.650000000001,7751.16,7749.282620996633,7748.0628080558035,7746.32898457206,2.7100000000000364,4.222123174947002,20.645893511856407,16.38429656745908,12.993857875062067,12.993857875062067,0.04840431207607132,0.4705558613098566,63.71638495560196,55.17858725449246,770,True,0.2889098423437419,0.410652037352084,0.699561879695826,0.4446528264514878,0.40897048301575073,7750.52,0.8256828655316338,False,True,True,True,False,False,False,False,False,False
2026-08-12,770,7751.110000000001,7754.860000000001,7751.06,7753.46,7750.675080664423,7749.142246444643,7747.00812889853,3.800000000000182,4.1919715195936575,25.27286068650226,15.323419557588851,13.816315031820675,13.816315031820675,0.31907283306328615,0.4802809292274802,68.20593287988028,56.88835793959015,775,True,0.36565950236430184,0.5090963848723482,0.8747558872366501,0.6643459581153928,0.5560985227542626,7751.16,2.9664175735738394,True,True,True,True,False,False,False,False,False,False
2026-08-12,775,7753.45,7753.6,7751.41,7752.34,7751.230053776282,7749.781797155715,7747.5159261462895,2.1900000000005093,4.048973553908433,24.296465696397274,14.731412571403178,14.580025248810811,14.580025248810811,0.49063480189924275,0.3443891652846954,63.87608106072349,57.81494975365414,780,True,0.35768488020106254,0.5596161543802595,0.917301034581322,0.2741302725098261,0.4809694984964695,7753.46,-1.4447250765573887,False,True,False,False,False,False,False,False,False,False
2026-08-12,780,7752.17,7753.96,7751.68,7753.4400000000005,7751.966702517522,7750.513437724572,7748.0801236561665,2.2799999999997453,3.9226183000578128,23.943277007761736,14.119801759922264,15.3820526974201,15.3820526974201,0.7960649407860109,0.32151029748289134,66.24380748189034,59.11556649298681,785,True,0.3704833562135209,0.6203290461296844,0.9908124023432053,0.3755903250786821,0.3292754365317734,7753.46,-0.025795001959810174,True,True,True,True,False,False,False,False,False,False
2026-08-12,785,7753.39,7755.62,7752.95,7753.2300000000005,7752.387801678348,7751.056750179659,7748.570588069865,2.6700000000000728,3.833145564339403,25.845322667800122,13.417285285692033,16.544307624530397,16.544307624530397,0.9093308642365739,0.39240506329114894,65.32422631537058,60.32985091524928,790,True,0.3472478350607836,0.6485957989497592,0.9958436340105428,0.2197146723274308,0.30203598653725344,7753.46,-0.29665055725105977,False,True,False,False,False,False,False,False,False,False
2026-08-12,790,7753.2,7753.7300000000005,7751.12,7753.33,7752.701867785566,7751.511400143728,7749.023865396544,2.610000000000582,3.7457780240294873,24.558992684507015,16.239145837854622,16.819193643720826,16.819193643720826,0.746389464970005,0.3526011560693567,65.58019475332016,61.22011278840874,795,True,0.31781585406318485,0.6640902720945204,0.9819061261577053,0.1676907201667038,0.19626503848531696,7753.45,-0.15477220755454865,False,True,False,False,False,False,False,False,False,False
2026-08-12,795,7753.32,7753.360000000001,7749.12,7750.39,7751.931245190378,7751.287120114983,7749.1539734540165,4.240000000000691,3.7810795937417163,22.591864997432847,18.716632159572146,16.287908401190553,16.287908401190553,0.3019519012568175,0.170650361311885,52.71076198007594,60.937413355369976,800,True,0.1703548046069234,0.5641633845785734,0.7345181891854967,-0.40762040368803626,-0.12074765332262441,7753.4400000000005,-3.9352858372290704,False,True,False,False,False,False,False,False,False,False
2026-08-12,800,7750.51,7751.610000000001,7749.610000000001,7750.35,7751.404163460253,7751.0996960919865,7749.26788074411,2.0,3.6538596227601654,21.708577291128044,17.984856757591935,15.794572104555296,15.794572104555296,-0.2499118399917002,0.3657587548638543,52.55291049935786,60.375838120882136,805,True,0.08332760415030988,0.5013370892702643,0.5846646934205741,-0.2885068308825683,-0.35515987456924636,7753.39,-3.9224035043578205,False,True,False,False,False,False,False,False,False,False
2026-08-12,805,7750.42,7752.66,7750.26,7751.08,7751.296108973502,7751.095756873589,7749.440463530385,2.399999999999636,3.5642982211344134,22.768682078327352,17.11985666219595,15.677925888219571,15.677925888219571,-0.3804225851670851,0.055984555984555644,55.301188925378156,60.264677703822876,810,True,0.056210812755340386,0.46440932843076227,0.5206201411861027,-0.060631563380533,-0.17819390451397665,7753.33,-2.902821284259742,False,True,False,False,False,False,False,False,False,False
2026-08-12,810,7751.21,7753.03,7750.42,7752.2300000000005,7751.607405982335,7751.322605498872,7749.706133670349,2.6099999999996726,3.496134062481932,22.310497208500074,16.20695390630765,15.68994379188698,15.68994379188698,-0.19932153643452408,0.2113449222324365,59.462547217549904,60.25603643470629,815,True,0.08146154534503305,0.46235979502888885,0.5438213403739219,0.17808070472661497,0.05813350359282508,7753.32,-1.406047034207236,False,True,False,False,False,False,False,False,False,False
2026-08-12,815,7752.27,7752.84,7750.67,7751.52,7751.578270654891,7751.3620843990975,7749.878882844601,2.1700000000000728,3.4014102008760854,21.293822693198468,15.468413798786733,15.70110327386386,15.70110327386386,-0.03115627689714569,0.034615384615441794,55.85107947054528,60.12541100579163,820,True,0.06355783131876774,0.43605489103142253,0.49961272235019033,-0.017131322436583767,0.08295432327341624,7752.2300000000005,-0.9159493879910473,False,True,False,False,False,False,False,False,False,False
2026-08-12,820,7751.62,7752.64,7750.650000000001,7751.6900000000005,7751.615513769928,7751.427667519279,7750.051370192735,1.9899999999997817,3.300595186527778,20.3767866357447,14.84553602257077,15.701297419642936,15.701297419642936,0.007790510474454966,0.21402660217649677,56.56172961839006,60.67523059392362,825,True,0.056912841482655865,0.416984588767981,0.4738974302506369,0.022567514603612854,0.0024564622847589044,7752.27,-0.7482239356836087,False,True,False,False,False,False,False,False,False,False
2026-08-12,825,7751.52,7752.24,7750.33,7750.34,7751.190342513286,7751.210134015423,7750.078858745807,1.9099999999998545,3.201266958918641,19.508387990241452,14.92686601391772,15.53011494650921,15.53011494650921,-0.053276281792590176,0.23529411764705882,49.45051265273105,59.708586368426744,830,True,-0.006182396654567317,0.35338360846917094,0.34720121181460367,-0.26562686717418704,-0.12117956627266957,7752.27,-2.490213332576753,False,False,False,False,False,False,False,False,False,False
2026-08-12,830,7750.38,7752.64,7749.95,7750.57,7750.9835616755245,7751.082107212339,7750.1256341033495,2.6900000000005093,3.1647478904244886,19.226768543634982,14.020604035584082,15.539312092131555,15.539312092131555,-0.05393039391076826,0.37614678899097004,50.639954968884716,58.962665198549985,835,True,-0.031138510941959668,0.3022272680498392,0.2710887571078795,-0.13067760524497574,-0.1996848141728899,7752.27,-2.1933870670166553,False,False,False,False,False,False,False,False,False,False
2026-08-12,835,7750.47,7751.75,7749.59,7751.28,7751.08237445035,7751.121685769872,7750.2355737125545,2.1599999999998545,3.092980183965586,18.267688452033067,14.15259636621573,15.336000854292658,15.336000854292658,-0.12176552178342585,0.23985239852409834,54.36877793396583,58.294978982718824,840,True,-0.012709851723624769,0.28649134640794843,0.27378149468432367,0.06389486446589611,-0.03490745381949094,7751.6900000000005,-0.5289448968438296,False,False,False,False,False,False,False,False,False,False
2026-08-12,840,7751.21,7752.02,7750.28,7751.72,7751.294916300234,7751.241348615898,7750.376947644692,1.7400000000006912,2.996338742253808,18.153602125872546,13.565558083938555,15.273756673761135,15.273756673761135,-0.08545275758269177,0.1900826446280548,56.65182011034803,57.469685213466526,845,True,0.017877713083999464,0.2884857306070216,0.30636344369102103,0.14186770466628768,0.10391169073072444,7751.52,0.25800725516378054,False,True,False,False,False,False,False,False,False,False
2026-08-12,845,7751.6900000000005,7752.14,7750.91,7751.32,7751.30327753349,7751.257078892719,7750.466762154721,1.230000000000473,2.8701716892357125,17.89655103691852,13.15031073863592,15.274727136659621,15.274727136659621,-0.08819498515731124,0.1568296795951422,53.894083631419896,56.75668539708771,850,True,0.016096124473709006,0.2753552134045763,0.2914513378782853,0.005826294842521673,0.07696511117034427,7751.72,-0.5160411388002891,False,True,False,False,False,False,False,False,False,False
2026-08-12,850,7751.33,7754.55,7751.33,7753.83,7752.14551835566,7751.771663114176,7750.787070520938,3.230000000000473,2.8958737114331954,22.415151303701606,12.10262535891534,16.31767416139997,16.31767416139997,0.3272244357024376,0.4142857142855905,65.6858404744703,56.71683061084342,855,True,0.129099290486422,0.33999845689073127,0.46909774737715326,0.5816833923694392,0.29372898827310434,7751.72,2.7212358279710447,True,True,True,True,False,False,False,False,False,False
2026-08-12,855,7753.81,7754.0,7752.22,7753.78,7752.6903455704405,7752.173330491341,7751.072111423706,1.7799999999997453,2.8161684463308063,21.403164118149963,11.556222543747541,17.28612497008744,17.28612497008744,0.6707894321087681,0.34974093264236955,65.31150554160274,56.715921984145716,860,True,0.18358812299481964,0.3910345167990191,0.5746226397938388,0.38692800176031583,0.4925373120908889,7753.83,-0.06448467715124998,False,True,True,False,False,False,False,False,False,False
2026-08-12,860,7753.84,7754.77,7752.2300000000005,7754.77,7753.383563713627,7752.692664393074,7751.424291288115,2.5399999999999636,2.7964421287357464,21.98134683589028,10.806473809211557,18.485858213068973,18.485858213068973,1.070377025469784,0.33597883597873257,69.21892545460706,56.97583131995191,865,True,0.24706369334585515,0.45356672749478033,0.7006304208406355,0.4957857958605713,0.4427216087346242,7753.83,1.2121571626244354,False,True,True,True,False,False,False,False,False,False
2026-08-12,865,7754.74,7755.400000000001,7753.32,7753.42,7753.395709142419,7752.83813151446,7751.6143587844845,2.0800000000008367,2.745267690968967,22.430920443129864,10.221637125730156,19.836261690928488,19.836261690928488,1.1728625098428391,0.23170731707305442,59.01998962069948,57.426490437139314,870,True,0.2031050122337935,0.44577537338201756,0.6488803856158111,0.008848265566576653,0.25693799344192875,7754.77,-1.7411671236697661,False,True,False,False,False,False,False,False,False,False
2026-08-12,870,7753.45,7756.93,7753.34,7756.03,7754.273806094947,7753.476505211568,7752.034896043105,3.5900000000001455,2.8056057130426226,24.276027372961313,9.28739330321891,21.60921781487678,21.60921781487678,1.4410309482631132,0.40789473684195116,68.96562045406698,58.598826862475676,875,False,0.28418137291076523,0.5138317054893665,0.7980130784001318,0.6259589139303325,0.3173084433001973,7754.77,1.6245424527745622,True,True,True,True,False,False,False,False,False,False
