ticker,date,selector,reason,strike,expiry,gross,maximum_gross,net,maximum_net,wing,shock,rally_loss,ratio,exceeds_bound
DIS,2026-03-17,mechanical,selected,106.0,2026-03-27,0.0,28.000000000000004,-14.3,13.7,-4.191921241532093,0.0,12.453429199515414,-1.1482780984177787,False
DIS,2026-03-18,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-18,mechanical,selected,106.0,2026-03-27,0.0,30.0,-21.3,8.7,-3.1638216386010773,0.0,9.965060626324073,-2.137468179945954,False
DIS,2026-03-19,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-19,mechanical,selected,105.0,2026-03-27,0.0,26.0,-16.3,9.7,-3.93527122502641,0.0,11.65271515890799,-1.3988156217428318,False
DIS,2026-03-20,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-20,mechanical,selected,105.0,2026-03-27,0.0,22.0,-20.3,1.7000000000000002,-6.095141729397441,0.0,11.39234385678143,-1.7818984622656189,False
DIS,2026-03-23,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-23,mechanical,selected,105.0,2026-04-02,0.0,22.0,-9.3,12.7,-3.824253176029874,0.0,12.120777108432765,-0.7672775364815289,False
DIS,2026-03-24,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-24,mechanical,selected,103.0,2026-04-02,0.0,19.0,-8.299999999999999,10.700000000000003,-2.224766703530828,0.0,10.286652807695058,-0.8068708213609661,False
DIS,2026-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-25,mechanical,selected,102.0,2026-04-02,0.0,17.0,-7.300000000000001,9.7,-2.760632201690866,0.0,9.533547215579219,-0.7657170867178091,False
DIS,2026-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-26,mechanical,selected,100.0,2026-04-02,0.0,20.0,-10.3,9.7,-3.5808510844001553,0.0,10.50521116325444,-0.9804657745508024,False
DIS,2026-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-27,mechanical,selected,100.0,2026-04-10,0.0,28.000000000000004,-11.3,16.7,-2.270850037779387,0.0,11.151136226245043,-1.013349650720309,False
DIS,2026-03-30,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-30,mechanical,selected,101.0,2026-04-10,0.0,34.0,-14.3,19.7,-3.08419398206044,0.0,11.835659074722429,-1.208213240151594,False
DIS,2026-03-31,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-03-31,mechanical,selected,103.0,2026-04-10,0.0,22.0,-15.3,6.7,-5.269780530083135,0.0,9.781674414480099,-1.564149382988148,False
DIS,2026-04-01,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-04-01,mechanical,selected,102.0,2026-04-10,0.0,21.0,-9.3,11.7,-1.719925115758056,0.0,12.6240107913969,-0.7366913854618875,False
DIS,2026-05-07,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-07,mechanical,selected,114.0,2026-05-15,0.0,30.0,-15.3,14.7,-3.7976755824076003,0.0,14.533623894907056,-1.0527312465655247,False
DIS,2026-05-08,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-08,mechanical,selected,113.0,2026-05-15,0.0,18.0,-9.3,8.7,-1.021243423345125,0.0,11.3899746313832,-0.8165075253438565,False
DIS,2026-05-11,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-11,mechanical,selected,112.0,2026-05-22,0.0,26.0,-8.3,17.7,-0.6104186614550811,0.0,11.919699473859009,-0.6963262805578831,False
DIS,2026-05-12,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-12,mechanical,selected,112.0,2026-05-22,0.0,26.0,-8.3,17.7,-2.324355683931534,0.0,14.019467392225712,-0.5920339031283487,False
DIS,2026-05-13,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-13,mechanical,selected,112.0,2026-05-22,0.0,31.0,-25.3,5.7,-2.943184102277524,0.0,11.318956803518212,-2.2351883163063344,False
DIS,2026-05-14,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-14,mechanical,selected,111.0,2026-05-22,0.0,26.0,-11.3,14.7,-1.352785474229301,0.0,13.710706426289377,-0.8241734341516491,False
DIS,2026-05-15,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-15,mechanical,selected,108.0,2026-05-22,0.8732137025358016,17.0,-4.4267862974642,11.7,1.4280544253972405,0.3570136063493101,11.592564730812649,-0.3818642725106335,False
DIS,2026-05-18,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-18,mechanical,selected,110.0,2026-05-29,0.0,30.0,-9.3,20.7,-1.135949507840106,0.0,13.896506521102383,-0.6692329461276898,False
DIS,2026-05-19,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-19,mechanical,selected,108.0,2026-05-29,0.3421519512539476,30.0,-11.957848048746053,17.7,0.4710855451555418,0.11777138628888545,12.92005546825834,-0.9255260612559897,False
DIS,2026-05-20,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-20,mechanical,selected,110.0,2026-05-29,0.0,21.0,-9.3,11.7,-1.0423803008430044,0.0,13.212069901330823,-0.7039018162523673,False
DIS,2026-05-21,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-21,mechanical,selected,109.0,2026-05-29,0.0,24.0,-18.3,5.7,-2.1330633454348824,0.0,13.314231209922847,-1.3744691459437293,False
DIS,2026-05-22,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-22,mechanical,selected,110.0,2026-06-05,0.0,30.0,-11.299999999999999,18.7,-0.2646633169836904,0.0,11.98090484148222,-0.9431674944012006,False
DIS,2026-05-26,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-26,mechanical,selected,109.0,2026-06-05,0.0,31.0,-17.299999999999997,13.7,-4.5961683750374345,0.0,13.941452298924395,-1.2409037185698881,False
DIS,2026-05-27,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-27,mechanical,selected,110.0,2026-06-05,0.0,23.0,-9.3,13.7,-1.5830122513226075,0.0,11.403437762329615,-0.8155435399245866,False
DIS,2026-05-28,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-28,mechanical,selected,109.0,2026-06-05,0.0,28.000000000000004,-13.300000000000004,14.7,-1.4754172344835697,0.0,13.671447640205939,-0.9728304090406962,False
DIS,2026-05-29,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-05-29,mechanical,selected,108.0,2026-06-05,0.0,16.0,-12.3,3.700000000000001,-1.1680494878095915,0.0,10.894646136282077,-1.128994906868771,False
DIS,2026-06-01,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-01,mechanical,selected,110.0,2026-06-12,0.0,23.0,-6.3,16.7,-0.28757663652935195,0.0,11.474088482177873,-0.5490632227375163,False
DIS,2026-06-02,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-02,mechanical,selected,108.0,2026-06-12,0.0,25.0,-9.3,15.7,-0.9264335300637638,0.0,11.29679262060332,-0.8232425177955796,False
DIS,2026-06-03,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-03,mechanical,selected,106.0,2026-06-12,1.448128644585223,25.0,-7.851871355414778,15.7,2.12733810242719,0.5318345256067974,11.919343091614952,-0.6587503434596518,False
DIS,2026-06-04,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-04,mechanical,selected,105.0,2026-06-12,0.7986284262743009,21.0,-5.501371573725699,14.7,1.2754050884256796,0.3188512721064199,12.048027511209916,-0.4566201038806581,False
DIS,2026-06-05,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-05,mechanical,selected,105.0,2026-06-12,0.0,17.0,-6.3,10.700000000000003,-0.04658015776992652,0.0,10.724493818928176,-0.5874403124631231,False
DIS,2026-06-08,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-08,mechanical,selected,106.0,2026-06-18,0.6694669477498647,23.0,-7.6305330522501364,14.7,0.9454228767307005,0.23635571918267512,10.849213374780858,-0.7033259268351577,False
DIS,2026-06-09,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-09,mechanical,selected,105.0,2026-06-18,0.5255341246850855,22.0,-5.774465875314914,15.7,0.7583648950442945,0.18959122376107362,12.521440810875955,-0.4611662477611435,False
DIS,2026-06-10,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-10,mechanical,selected,105.0,2026-06-18,0.9316115474217193,24.0,-9.368388452578278,13.7,1.4658694852923426,0.36646737132308566,11.476369042866311,-0.8163199020165398,False
DIS,2026-06-11,economic,no_positive_net_scenario,,,,,,,,,,,
DIS,2026-06-11,mechanical,selected,107.0,2026-06-18,0.0,12.0,-14.3,-2.3,-7.631090055478895,0.0,11.352433025760005,-1.2596418730285939,False
DKNG,2024-05-09,economic,no_positive_net_scenario,,,,,,,,,,,
DKNG,2024-05-09,mechanical,selected,47.5,2024-05-17,0.22304213806077608,12.0,-4.076957861939223,7.7,0.9117723659513188,0.2279430914878297,4.300116793097888,-0.9481039837064759,False
DKNG,2024-05-10,economic,no_positive_net_scenario,,,,,,,,,,,
DKNG,2024-05-10,mechanical,selected,46.5,2024-05-17,0.2646007723135167,14.000000000000002,-6.035399227686484,7.7,1.0291680885620935,0.2572920221405234,5.13286302446449,-1.1758348506321488,False
DKNG,2024-05-13,economic,no_positive_net_scenario,,,,,,,,,,,
DKNG,2024-05-13,mechanical,selected,47.5,2024-05-24,0.19582925238045232,13.0,-4.104170747619548,8.7,0.6707621666181829,0.16769054165454572,4.313853195657748,-0.9513932351130395,False
DOCU,2024-09-18,economic,no_positive_net_scenario,,,,,,,,,,,
DOCU,2024-09-18,mechanical,selected,60.0,2024-09-27,0.0,18.0,-8.299999999999999,9.7,-0.23447907661728884,0.0,7.744708680034024,-1.071699445764503,False
DVN,2025-03-24,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-03-24,mechanical,selected,39.5,2025-04-04,0.0,10.0,-4.300000000000001,5.7,-2.435743766175463,0.0,4.857132359624047,-0.8852960309965344,False
DVN,2025-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-03-25,mechanical,selected,39.5,2025-04-04,0.0,10.0,-5.300000000000001,4.7,-2.740515884323902,0.0,4.666192222477989,-1.135829761677805,False
DVN,2025-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-03-26,mechanical,selected,40.0,2025-04-04,0.0,10.0,-5.300000000000001,4.7,-1.8428128018605938,0.0,4.539817168451246,-1.1674478956623027,False
DVN,2025-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-03-27,mechanical,selected,39.5,2025-04-04,0.0,8.0,-6.3,1.7000000000000002,-3.4033028586213043,0.0,3.8217671080594013,-1.6484520960773519,False
DVN,2025-03-28,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-03-28,mechanical,selected,39.0,2025-04-04,0.0,10.0,-5.300000000000001,4.7,-1.9683553328862624,0.0,4.736116660964637,-1.1190602722443315,False
DVN,2025-03-31,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-03-31,mechanical,selected,41.0,2025-04-11,0.0,8.0,-5.300000000000001,2.7,-2.200631356211696,0.0,3.1248064025787663,-1.6961050757020153,False
DVN,2025-04-01,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-04-01,mechanical,selected,40.0,2025-04-11,0.0,12.0,-4.299999999999999,7.7,-2.4579636215637137,0.0,5.115256660843666,-0.8406225308136923,False
DVN,2025-04-02,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-04-02,mechanical,selected,40.5,2025-04-11,0.0,11.0,-6.3,4.7,-2.7783603326769213,0.0,4.618471854114869,-1.3640875594785662,False
DVN,2025-04-03,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2025-04-03,mechanical,selected,37.0,2025-04-11,0.0,13.0,-6.3,6.7,-3.8345296039157484,0.0,3.450979476721928,-1.8255686660832726,False
DVN,2026-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2026-03-25,mechanical,selected,56.0,2026-04-02,0.45457847213457053,9.0,-5.84542152786543,2.7,1.5803242135853046,0.39508105339632615,5.06087951102906,-1.1550208842408982,False
DVN,2026-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2026-03-26,mechanical,selected,56.0,2026-04-02,0.32408274577619506,15.0,-7.975917254223804,6.7,1.0457098022321532,0.2614274505580383,5.512350428340457,-1.4469176729435589,False
DVN,2026-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2026-03-27,mechanical,selected,58.0,2026-04-10,0.0,22.0,-10.3,11.7,-0.03360450187907538,0.0,5.582680815870241,-1.8449917413726284,False
DVN,2026-03-30,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2026-03-30,mechanical,selected,57.0,2026-04-10,0.3912583723554444,24.0,-7.908741627644554,15.7,0.8873454238441714,0.22183635596104284,6.208454818074847,-1.2738663418504095,False
DVN,2026-03-31,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2026-03-31,mechanical,selected,55.0,2026-04-10,0.10324366489044227,22.0,-9.196756335109558,12.7,0.2873373529355072,0.0718343382338768,5.9775325650919235,-1.5385539493030147,False
DVN,2026-04-01,economic,no_positive_net_scenario,,,,,,,,,,,
DVN,2026-04-01,mechanical,selected,53.0,2026-04-10,0.033742174794603265,20.0,-10.266257825205397,9.7,0.08997898135736926,0.022494745339342315,5.98929911699054,-1.7141000348574864,False
EBAY,2024-06-12,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2024-06-12,mechanical,selected,56.0,2024-06-21,0.30284740565047,9.0,-5.997152594349529,2.7,0.9314497997713611,0.23286244994284028,5.447078508648004,-1.100985158342808,False
EBAY,2024-08-01,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2024-08-01,mechanical,selected,59.0,2024-08-09,0.0,17.0,-8.3,8.7,-2.831222502000025,0.0,8.15743857890089,-1.017476248177687,False
EBAY,2025-03-24,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2025-03-24,mechanical,selected,70.0,2025-04-04,0.0,15.0,-7.299999999999999,7.7,-3.7354718866462218,0.0,8.356207379113876,-0.8736020623717597,False
EBAY,2025-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2025-03-25,mechanical,selected,71.0,2025-04-04,0.0,8.0,-6.3,1.7000000000000002,-1.716868540995642,0.0,7.763663861662179,-0.8114725356812637,False
EBAY,2025-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2025-03-26,mechanical,selected,69.0,2025-04-04,0.0,18.0,-7.299999999999998,10.700000000000003,-2.227593055479532,0.0,9.476736533222363,-0.7703073705181701,False
EBAY,2025-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2025-03-27,mechanical,selected,71.0,2025-04-04,0.0,11.0,-6.3,4.7,-0.5501933741521359,0.0,6.732802213240165,-0.9357173730146042,False
EBAY,2026-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2026-03-25,mechanical,selected,97.0,2026-04-02,0.0,19.0,-18.3,0.7000000000000002,-10.601806105355804,0.0,10.42831585031264,-1.7548375272361327,False
EBAY,2026-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
EBAY,2026-03-26,mechanical,selected,96.0,2026-04-02,0.0,49.0,-39.3,9.7,-5.1236256355387315,0.0,9.508094412747756,-4.133320336755327,False
F,2024-07-25,economic,no_positive_net_scenario,,,,,,,,,,,
F,2024-07-25,mechanical,selected,12.5,2024-08-02,0.5947469871458366,4.0,-3.705253012854163,-0.2999999999999998,10.822739654452995,2.705684913613249,0.9351187504048347,-3.962334207553931,False
F,2025-03-24,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-03-24,mechanical,selected,10.85,2025-04-04,0.0,5.0,-4.3,0.7000000000000002,-2.0680863763830493,0.0,1.6430005789641613,-2.617162802651572,False
F,2025-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-03-25,mechanical,selected,10.85,2025-04-04,0.0,5.0,-4.3,0.7000000000000002,-4.170196383385011,0.0,1.8556153386485659,-2.3172906099879866,False
F,2025-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-03-26,mechanical,selected,11.35,2025-04-04,0.0,3.0,-4.3,-1.2999999999999998,-4.129253775299596,0.0,0.8305879964637725,-5.177055312991815,False
F,2025-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-03-27,mechanical,selected,10.85,2025-04-04,0.0137559359455219,4.0,-4.286244064054478,-0.2999999999999998,0.19161506316183186,0.047903765790457964,1.254882006684707,-3.4156550506117904,False
F,2025-03-28,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-03-28,mechanical,selected,10.85,2025-04-04,0.3242959802873684,3.0,-3.9757040197126314,-1.2999999999999998,7.257841895146521,1.8144604737866303,0.7948886959754271,-5.001585806719706,False
F,2025-03-31,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-03-31,mechanical,selected,11.0,2025-04-11,0.0,4.0,-4.3,-0.2999999999999998,-3.3369036928439955,0.0,1.4923352982757665,-2.881389996583334,False
F,2025-04-01,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-04-01,mechanical,selected,11.0,2025-04-11,0.013985967074856059,4.0,-4.286014032925144,-0.2999999999999998,0.19609289843791067,0.04902322460947767,1.0580065796494504,-4.051027768036405,False
F,2025-04-02,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-04-02,mechanical,selected,11.0,2025-04-11,0.06445157537057312,4.0,-4.235548424629426,-0.2999999999999998,1.0479549899155616,0.2619887474788904,1.0356192488849436,-4.089870315938858,False
F,2025-04-03,economic,no_positive_net_scenario,,,,,,,,,,,
F,2025-04-03,mechanical,selected,10.5,2025-04-11,0.04516590698164231,4.0,-4.254834093018357,-0.2999999999999998,0.8124648462569772,0.2031162115642443,0.9888925007386824,-4.3026255026103275,False
F,2026-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
F,2026-03-25,mechanical,selected,12.5,2026-04-02,0.0,4.0,-4.3,-0.2999999999999998,-3.59260765528599,0.0,1.6188228617319624,-2.6562510955642624,False
F,2026-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
F,2026-03-26,mechanical,selected,12.5,2026-04-02,0.0,2.0,-4.3,-2.3,-6.509779012950162,0.0,0.8777066705865265,-4.899131046966442,False
FANG,2024-06-27,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2024-06-27,mechanical,selected,207.5,2024-07-05,0.0,35.0,-18.299999999999997,16.7,-1.495407601688814,0.0,24.274213174419117,-0.7538864336614246,False
FANG,2025-03-24,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-03-24,mechanical,selected,170.0,2025-04-04,0.0,60.0,-23.299999999999997,36.7,-2.6833665362734127,0.0,25.152745054902304,-0.9263402443407979,False
FANG,2025-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-03-25,mechanical,selected,170.0,2025-04-04,0.0,60.0,-23.299999999999997,36.7,-2.537390466043113,0.0,24.305894660648686,-0.958615197066692,False
FANG,2025-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-03-26,mechanical,selected,172.5,2025-04-04,0.0,45.0,-13.300000000000004,31.7,-2.16420618350634,0.0,23.110999832130496,-0.5754835401586319,False
FANG,2025-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-03-27,mechanical,selected,170.0,2025-04-04,0.0,45.0,-28.3,16.7,-2.6858507635595883,0.0,19.201507914252293,-1.4738425818627694,False
FANG,2025-03-28,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-03-28,mechanical,selected,167.5,2025-04-04,0.0,25.0,-13.3,11.7,-2.9682217340791683,0.0,13.798190542829952,-0.9638945018708392,False
FANG,2025-03-31,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-03-31,mechanical,selected,172.5,2025-04-11,0.0,50.0,-18.3,31.7,-2.4892825807750096,0.0,19.137838486852147,-0.9562208403301268,False
FANG,2025-04-01,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-04-01,mechanical,selected,172.5,2025-04-11,0.0,35.0,-18.299999999999997,16.7,-3.639316445255064,0.0,15.830498243265334,-1.1559964644691614,False
FANG,2025-04-02,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-04-02,mechanical,selected,172.5,2025-04-11,0.0,40.0,-18.3,21.7,-3.4331662387432402,0.0,16.387572656987512,-1.1166998543983295,False
FANG,2025-04-03,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2025-04-03,mechanical,selected,155.0,2025-04-11,0.0,70.0,-28.299999999999994,41.7,-2.977951977952187,0.0,15.766449792944467,-1.7949506941419575,False
FANG,2026-01-06,economic,no_positive_net_scenario,,,,,,,,,,,
FANG,2026-01-06,mechanical,selected,155.31,2026-01-16,0.0,45.0,-18.3,26.7,-1.2867458190596537,0.0,16.8384426664206,-1.0867988425375021,False
FANG,2026-01-14,economic,no_valid_candidates,,,,,,,,,,,
FANG,2026-01-14,mechanical,no_valid_candidates,,,,,,,,,,,
FANG,2026-01-15,economic,no_valid_candidates,,,,,,,,,,,
FANG,2026-01-15,mechanical,no_valid_candidates,,,,,,,,,,,
FDX,2025-11-12,economic,no_positive_net_scenario,,,,,,,,,,,
FDX,2025-11-12,mechanical,selected,285.0,2025-11-21,0.0,78.0,-27.3,50.7,-1.7560958155140194,0.0,32.976426675929886,-0.8278641063292277,False
GE,2024-09-13,economic,no_positive_net_scenario,,,,,,,,,,,
GE,2024-09-13,mechanical,selected,187.5,2024-09-20,0.0,24.0,-6.3,17.7,-1.4791824831309641,0.0,20.379814759924106,-0.3091294044727353,False
GM,2024-07-24,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-07-24,mechanical,selected,50.0,2024-08-02,1.3950973265389157,13.0,-2.904902673461085,8.7,4.8639524074636284,1.2159881018659071,4.889615169760391,-0.5940963803095032,False
GM,2024-07-25,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-07-25,mechanical,selected,47.0,2024-08-02,0.5759056007007699,12.0,-4.724094399299229,6.7,2.027524686402166,0.5068811716005415,5.412296018432204,-0.8728447932653307,False
GM,2024-07-26,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-07-26,mechanical,selected,46.5,2024-08-02,0.0,10.0,-6.3,3.700000000000001,-1.1491276931767436,0.0,5.352811869846645,-1.1769515075784815,False
GM,2024-07-29,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-07-29,mechanical,selected,47.0,2024-08-09,0.324284083592643,12.0,-4.975715916407356,6.7,0.9647528845323272,0.2411882211330818,5.121139939252062,-0.9716031929277947,False
GM,2024-07-30,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-07-30,mechanical,selected,48.0,2024-08-09,0.6579050894875328,7.000000000000001,-3.642094910512468,2.7,2.7055425457392426,0.6763856364348106,3.6957461566975622,-0.9854829731506679,False
GM,2024-07-31,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-07-31,mechanical,selected,47.0,2024-08-09,0.0,12.0,-6.3,5.7,-0.5243317910436973,0.0,5.775323750313413,-1.0908479372534075,False
GM,2024-08-01,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2024-08-01,mechanical,selected,46.0,2024-08-09,0.32493224480793775,9.0,-4.975067755192061,3.700000000000001,1.1604815413425063,0.29012038533562656,4.81334906201941,-1.0335979566594746,False
GM,2025-03-24,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-03-24,mechanical,selected,56.0,2025-04-04,0.0,20.0,-6.3,13.7,-2.7025777576662025,0.0,6.6860272308987865,-0.9422635867956383,False
GM,2025-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-03-25,mechanical,selected,58.0,2025-04-04,0.0,24.0,-7.299999999999998,16.7,-2.4439116397487917,0.0,6.675320505586459,-1.093580449641445,False
GM,2025-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-03-26,mechanical,selected,56.0,2025-04-04,0.0,20.0,-6.3,13.7,-5.593176848181286,0.0,5.431942369577251,-1.1598061193146103,False
GM,2025-03-27,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-03-27,mechanical,selected,53.0,2025-04-04,0.04064100840503272,16.0,-6.259358991594967,9.7,0.15144474178294676,0.03786118544573669,4.66196372407952,-1.342644293704976,False
GM,2025-07-31,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-07-31,mechanical,selected,57.0,2025-08-08,0.081374032871254,10.0,-6.218625967128746,3.700000000000001,0.27305686686058817,0.06826421671514704,5.482742173330428,-1.134218201501041,False
GM,2025-08-01,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-08-01,mechanical,selected,56.0,2025-08-08,0.18135123795943425,9.0,-5.118648762040564,3.700000000000001,0.6719660622840073,0.16799151557100184,4.682287448969773,-1.0931940462490832,False
GM,2025-08-04,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2025-08-04,mechanical,selected,57.0,2025-08-15,0.1330778081312188,12.0,-5.16692219186878,6.7,0.37936470844823766,0.09484117711205942,5.307672227733734,-0.9734817769775788,False
GM,2026-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2026-03-25,mechanical,selected,83.0,2026-04-02,0.0,28.000000000000004,-17.3,10.700000000000003,-4.676732979435721,0.0,9.170193820369436,-1.8865468210248846,False
GM,2026-03-26,economic,no_positive_net_scenario,,,,,,,,,,,
GM,2026-03-26,mechanical,selected,81.0,2026-04-02,0.0,35.0,-23.3,11.7,-3.1173198985225135,0.0,9.0153652832478,-2.5844765317824305,False
GNRC,2024-11-01,economic,no_positive_net_scenario,,,,,,,,,,,
GNRC,2024-11-01,mechanical,selected,185.0,2024-11-08,0.0,50.0,-23.3,26.7,-4.656445064923082,0.0,16.407689932481393,-1.4200658408271285,False
GOOG,2024-07-24,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-07-24,mechanical,selected,185.0,2024-08-02,0.0,48.0,-7.299999999999998,40.7,-0.767068242877722,0.0,24.907167130834043,-0.29308832922082495,False
GOOG,2024-07-25,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-07-25,mechanical,selected,182.5,2024-08-02,0.0,30.0,-8.299999999999999,21.7,-2.8108196978356927,0.0,17.488697858309585,-0.4745922233459099,False
GOOG,2024-07-26,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-07-26,mechanical,selected,177.5,2024-08-02,0.0,41.0,-7.299999999999998,33.7,-1.9562033947002566,0.0,23.686425712189187,-0.3081933968721744,False
GOOG,2024-07-29,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-07-29,mechanical,selected,182.5,2024-08-09,0.0,46.0,-7.300000000000003,38.7,-1.516735999199742,0.0,22.681269683776964,-0.3218514704766026,False
GOOG,2024-07-30,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-07-30,mechanical,selected,182.5,2024-08-09,0.0,45.0,-6.3000000000000025,38.7,-1.099352740420817,0.0,22.330389434583857,-0.28212674115942515,False
GOOG,2024-07-31,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-07-31,mechanical,selected,182.5,2024-08-09,0.0,42.0,-7.299999999999998,34.7,-0.8682102650881929,0.0,23.967048699061717,-0.3045848527977408,False
GOOG,2024-08-01,economic,no_positive_net_scenario,,,,,,,,,,,
GOOG,2024-08-01,mechanical,selected,182.5,2024-08-09,0.0,27.0,-7.300000000000001,19.7,-0.7853638933737028,0.0,17.90058645648006,-0.4078078680688912,False
GOOG,2026-03-25,economic,no_positive_net_scenario,,,,,,,,,,,
