tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,buy_first_put_tail_inventory,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,putskew,putskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,contract_wing_iv_points,event_inside_expiry,long_otm_pct,selection_distance,lower_otm_pct
2026-09-01,U,buy-first call puke,good,,False,66.6468253968254,41.05,-9.421888790820832,-12.807986406117257,15.076895474856864,38.88144964848664,96.18055555555556,4.63,51.9241,2.2106999999999957,74.2063492063492,-0.5741999999999905,15.476190476190476,1.6365000000000052,62.698412698412696,0.2601000000000084,3.5738999999999947,19.84126984126984,2.803299999999993,55.95238095238095,36.904761904761905,1.984126984126984,28183.4,456831,552480910.2,89.9538,5.02802,0000-00-00,9,False,Application Software,Technology,XLK,288,252,True,,call,2026-10-16,46.0,BTO,55.0,0.07877662669452655,0.23,0.36,121.0,70.0,STO,60.0,0.12,0.15,451.0,2.0,5.0,0.24,,,False,,6.482947624847746,33.982947624847746
2026-08-31,RDW,buy-first call puke,,,False,48.948412698412696,10.66,-6.899563318777291,-22.189781021897804,-2.041866534340453,-44.955284362274625,2.0761245674740483,11.95,78.751,-3.6270000000000095,92.46031746031746,2.608699999999999,5.9523809523809526,-1.0183000000000106,82.93650793650794,10.8579,12.213799999999992,23.015873015873016,-3.5885000000000105,30.952380952380953,85.31746031746032,7.5396825396825395,25869.75,263218,178398961.76,84.6008,11.77334,0000-00-00,9,False,Aerospace & Defense Manufacturing,Industrials,XLI,289,251,True,,call,2026-10-16,47.0,BTO,14.0,0.2283075925018356,0.3,0.4,148.0,126.0,STO,19.0,0.05,0.15,33.0,10.0,5.0,0.35000000000000003,,,False,,3.832082551594741,31.33208255159474
2026-08-28,RGTI,buy-first call puke,,,False,47.22222222222222,15.5,-13.552704963747908,-17.902542372881346,-8.458440131819856,-36.333933401957474,6.597222222222222,0.0,71.9785,-0.1634000000000099,78.96825396825396,0.7019000000000091,13.492063492063492,0.5384999999999991,50.79365079365079,9.587500000000006,17.34850000000001,33.333333333333336,-0.3021999999999991,35.714285714285715,5.9523809523809526,0.0,56318.5,689035,311564616.36,91.3434,8.55374,0000-00-00,10,False,Computer Hardware Manufacturing,Technology,XLK,288,247,True,,call,2026-10-16,50.0,BTO,20.0,0.23737125574242826,0.5,0.56,2020.0,194.0,STO,25.0,0.18,0.21,1696.0,66.0,5.0,0.38000000000000006,,,False,,1.5322580645161246,29.032258064516125
2026-09-02,LUNR,buy-first call puke,,,False,46.6468253968254,14.93,-6.978193146417455,-26.70594010800197,-7.462501549522749,-50.66729431515789,0.6968641114982579,31.26,80.7167,-0.0431999999999987,76.19047619047619,1.1141999999999967,19.444444444444443,1.070999999999998,62.301587301587304,8.738600000000005,3.6018999999999863,4.365079365079365,-12.169000000000011,22.61904761904762,81.34920634920636,4.365079365079365,24286.5,316560,148138046.72,89.8547,9.5553,0000-00-00,9,False,Aerospace & Defense Manufacturing,Industrials,XLI,287,252,True,,call,2026-10-16,45.0,BTO,20.0,0.18995617572770102,0.37,0.43,324.0,62.0,STO,25.0,0.07,0.15,246.0,13.0,5.0,0.36,,,False,,6.458472873409249,33.95847287340925
2026-09-01,SOUN,buy-first call puke,,,False,46.448412698412696,6.92,-1.0014306151645225,-14.250309789343252,3.037522334723053,-16.77163695923476,19.09722222222222,2.23,65.2622,-4.157799999999995,71.03174603174604,3.118799999999993,13.095238095238097,-1.0390000000000017,33.73015873015873,15.047999999999988,16.712099999999992,13.095238095238097,-0.5819000000000045,45.63492063492063,11.11111111111111,3.1746031746031744,66739.6,564644,213374486.96,53.9627,5.37046,0000-00-00,9,False,Application Software,Technology,XLK,288,252,True,,call,2026-10-16,46.0,BTO,9.0,0.1769844645516251,0.14,0.16,16145.0,435.0,STO,14.0,0.03,0.06,4366.0,23.0,5.0,0.13,,,False,,2.5578034682080997,30.0578034682081
2026-09-01,NOK,buy-first call puke,,,False,44.801587301587304,9.95,-3.5852713178294637,-8.379373848987115,-7.539911163974966,-35.860053315952825,7.986111111111111,37.43,53.730599999999995,-3.9812999999999974,61.111111111111114,3.3945000000000007,26.19047619047619,-0.5867999999999967,34.523809523809526,10.415599999999998,12.37599999999999,30.952380952380953,2.8023000000000025,65.87301587301587,41.26984126984127,51.58730158730159,137348.75,3544460,690516031.9200001,76.6759,3.76571,0000-00-00,7,False,Communications Equipment Manufacturing,Technology,XLK,288,252,True,,call,2026-10-16,46.0,BTO,13.0,0.14422607041239158,0.12,0.14,16083.0,705.0,STO,18.0,0.02,0.04,4587.0,2.0,5.0,0.12000000000000001,,,False,,3.153266331658301,30.6532663316583
2026-09-02,QBTS,buy-first call puke,,,False,44.68253968253968,16.63,-5.242165242165253,-21.81476257639868,-14.975203231249044,-35.42373291097796,5.923344947735192,0.0,68.4385,-2.4128000000000043,61.507936507936506,1.9887999999999977,29.365079365079364,-0.4240000000000066,49.20634920634921,12.976199999999992,5.793599999999998,3.1746031746031744,-11.115099999999998,11.11111111111111,10.317460317460318,0.0,41244.1,635002,258299672.18,91.891,5.29492,0000-00-00,9,False,Computer Hardware Manufacturing,Technology,XLK,287,252,True,,call,2026-10-16,45.0,BTO,22.0,0.17769275462166495,0.35,0.39,3138.0,122.0,STO,27.0,0.11,0.13,2478.0,13.0,5.0,0.28,,,False,,4.79104028863501,32.29104028863501
2026-09-02,U,buy-first call standard,good,,False,74.82142857142857,40.59,-8.208955223880587,-13.78504672897195,12.963375264388311,43.559364036986054,97.21254355400696,5.11,52.0247,1.3004999999999924,60.31746031746032,-0.290300000000002,24.20634920634921,1.0101999999999904,50.3968253968254,1.0518999999999965,0.3833999999999946,6.746031746031746,-3.1447000000000003,28.571428571428573,17.063492063492063,0.7936507936507936,24308.1,467341,529562783.6400001,89.1843,4.797,0000-00-00,9,False,Application Software,Technology,XLK,287,252,True,,call,2026-10-16,45.0,BTO,50.0,0.14716291661781064,0.5,0.62,297.0,6.0,STO,55.0,0.15,0.53,150.0,3.0,5.0,0.62,0.72,,False,,,
2026-09-01,CVS,buy-first call standard,good,,False,50.23809523809524,97.14,4.609088951109208,-3.2373742404621986,-3.928887201001652,13.624469721779874,70.48611111111111,15.92,27.1922,2.263899999999996,60.31746031746032,-1.079399999999996,15.873015873015872,1.1845,32.142857142857146,-1.1361999999999988,-1.459500000000002,2.380952380952381,-1.5300000000000011,38.492063492063494,14.285714285714286,11.11111111111111,14406.35,305904,731977550.78,91.8721,3.14646,0000-00-00,8,False,Health Insurance & Managed Care,Healthcare,XLV,288,252,True,,call,2026-10-16,46.0,BTO,110.0,0.11908218780208019,0.47,0.55,570.0,26.0,STO,115.0,0.18,0.27,573.0,54.0,5.0,0.55,0.65,,False,,,
2026-08-31,CRWV,buy-first put-tail inventory,,,True,63.14761904761905,84.69,-1.9110493398193265,-21.60510969175229,-2.9667939972089497,-28.299564596739188,12.45674740484429,0.9,68.0213,-2.396799999999999,1.5873015873015872,2.0220000000000056,95.63492063492065,-0.3747999999999933,3.1746031746031744,8.875200000000007,9.710000000000008,84.12698412698413,0.0240000000000009,34.92063492063492,5.555555555555555,0.7936507936507936,226743.1,2119289,2458744874.35,98.9369,2.64282,0000-00-00,10,False,Infrastructure Software,Technology,XLK,289,251,True,,put,2026-09-18,19.0,BTO,62.5,0.9664856581030683,0.16,0.19,10442.0,16.0,STO,60.0,0.12,0.13,7462.0,28.0,2.5,0.07,,,False,26.201440547880505,6.298559452119495,
