expiry,strike,dte,stock,delta,otm_pct,bid,ask,quote_width,width_pct_of_bid,oi,wing_mid_excess_points,wing_bid_excess_points,nearer_strike,nearer_ask,event_inside_estimate,all_original_contract_gates,without_delta_band,without_absolute_width,ticker,tradeDate,ivRank1y,rr25_pct252,call_wing_10_pct252,call_kink_pct252,original_surface_pass,grab_surface_pass,original_surface_exclusions,earnings_near_front_expiry,event_estimate_available,distance,band,eligible_contracts,front_5_12_contracts,fallback_13_19_contracts,nearer_delta,nearer_otm_pct,nearer_bid,nearer_oi,atm_iv_pct,bid_iv_pct,otm_in_atm_expected_moves,deferred_expiry,front_bid_minus_deferred_mid_points,deferred_event_inside_estimate
2026-08-21,377.5,10,343.05,0.042210771593248604,10.042267890977996,0.23,0.28,0.05000000000000002,21.739130434782613,442,4.760441969909346,4.183115918484703,375.0,0.34,False,True,True,True,GOOG,2026-08-12,22.76,5.9523809523809526,89.28571428571429,71.42857142857143,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0022107715932486033,2–6,5,3,2,0.05143101552793646,9.313511149978137,0.28,9732,28.270380054727863,32.45349597321257,2.146083363063012,2026-09-04,0.8706907263217822,False
2026-08-21,377.5,10,343.05,0.042210771593248604,10.042267890977996,0.23,0.28,0.05000000000000002,21.739130434782613,442,4.760441969909346,4.183115918484703,375.0,0.34,False,True,True,True,GOOG,2026-08-12,22.76,5.9523809523809526,89.28571428571429,71.42857142857143,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0022107715932486033,2–8,7,5,2,0.05143101552793646,9.313511149978137,0.28,9732,28.270380054727863,32.45349597321257,2.146083363063012,2026-09-04,0.8706907263217822,False
2026-08-21,377.5,10,343.05,0.042210771593248604,10.042267890977996,0.23,0.28,0.05000000000000002,21.739130434782613,442,4.760441969909346,4.183115918484703,375.0,0.34,False,True,True,True,GOOG,2026-08-12,22.76,5.9523809523809526,89.28571428571429,71.42857142857143,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0022107715932486033,2–10,8,6,2,0.05143101552793646,9.313511149978137,0.28,9732,28.270380054727863,32.45349597321257,2.146083363063012,2026-09-04,0.8706907263217822,False
2026-08-21,377.5,10,343.05,0.042210771593248604,10.042267890977996,0.23,0.28,0.05000000000000002,21.739130434782613,442,4.760441969909346,4.183115918484703,375.0,0.34,False,True,True,True,GOOG,2026-08-12,22.76,5.9523809523809526,89.28571428571429,71.42857142857143,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0022107715932486033,1–10,8,6,2,0.05143101552793646,9.313511149978137,0.28,9732,28.270380054727863,32.45349597321257,2.146083363063012,2026-09-04,0.8706907263217822,False
2026-08-21,377.5,10,343.05,0.042210771593248604,10.042267890977996,0.23,0.28,0.05000000000000002,21.739130434782613,442,4.760441969909346,4.183115918484703,375.0,0.34,False,True,True,True,GOOG,2026-08-12,22.76,5.9523809523809526,89.28571428571429,71.42857142857143,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0022107715932486033,2–15,8,6,2,0.05143101552793646,9.313511149978137,0.28,9732,28.270380054727863,32.45349597321257,2.146083363063012,2026-09-04,0.8706907263217822,False
2026-08-21,113.0,10,95.03,0.058021630897750615,18.909817952225616,0.21,0.27,0.060000000000000026,28.571428571428587,251,9.149667958163487,7.411899061773131,112.0,0.31,False,True,True,True,HOOD,2026-08-12,32.2,3.5714285714285716,92.06349206349206,59.523809523809526,False,False,kink rank <70; more than 5% below 20-day high,False,True,0.018021630897750614,2–6,3,1,2,0.06680763942598975,17.85751867831211,0.25,515,58.25994615243245,65.67184521420558,1.9609372713049302,2026-09-04,-2.351339357246107,False
2026-08-21,113.0,10,95.03,0.058021630897750615,18.909817952225616,0.21,0.27,0.060000000000000026,28.571428571428587,251,9.149667958163487,7.411899061773131,112.0,0.31,False,True,True,True,HOOD,2026-08-12,32.2,3.5714285714285716,92.06349206349206,59.523809523809526,False,False,kink rank <70; more than 5% below 20-day high,False,True,0.018021630897750614,2–8,7,3,4,0.06680763942598975,17.85751867831211,0.25,515,58.25994615243245,65.67184521420558,1.9609372713049302,2026-09-04,-2.351339357246107,False
2026-08-21,113.0,10,95.03,0.058021630897750615,18.909817952225616,0.21,0.27,0.060000000000000026,28.571428571428587,251,9.149667958163487,7.411899061773131,112.0,0.31,False,True,True,True,HOOD,2026-08-12,32.2,3.5714285714285716,92.06349206349206,59.523809523809526,False,False,kink rank <70; more than 5% below 20-day high,False,True,0.018021630897750614,2–10,11,4,7,0.06680763942598975,17.85751867831211,0.25,515,58.25994615243245,65.67184521420558,1.9609372713049302,2026-09-04,-2.351339357246107,False
2026-08-21,113.0,10,95.03,0.058021630897750615,18.909817952225616,0.21,0.27,0.060000000000000026,28.571428571428587,251,9.149667958163487,7.411899061773131,112.0,0.31,False,True,True,True,HOOD,2026-08-12,32.2,3.5714285714285716,92.06349206349206,59.523809523809526,False,False,kink rank <70; more than 5% below 20-day high,False,True,0.018021630897750614,1–10,11,4,7,0.06680763942598975,17.85751867831211,0.25,515,58.25994615243245,65.67184521420558,1.9609372713049302,2026-09-04,-2.351339357246107,False
2026-08-21,113.0,10,95.03,0.058021630897750615,18.909817952225616,0.21,0.27,0.060000000000000026,28.571428571428587,251,9.149667958163487,7.411899061773131,112.0,0.31,False,True,True,True,HOOD,2026-08-12,32.2,3.5714285714285716,92.06349206349206,59.523809523809526,False,False,kink rank <70; more than 5% below 20-day high,False,True,0.018021630897750614,2–15,16,8,8,0.06680763942598975,17.85751867831211,0.25,515,58.25994615243245,65.67184521420558,1.9609372713049302,2026-09-04,-2.351339357246107,False
2026-08-17,630.0,6,581.92,0.028449686462588646,8.26230409678308,0.32,0.41,0.08999999999999997,28.12499999999999,136,5.408541856845606,4.587689914486432,627.5,0.48,False,True,True,True,META,2026-08-12,45.06,9.523809523809524,87.6984126984127,82.14285714285714,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.011550313537411355,2–6,15,11,4,0.035607754010876236,7.832691778938683,0.21,31,31.72691277506845,36.31460268955488,2.031160151504866,2026-09-04,-5.581441000843745,False
2026-08-17,630.0,6,581.92,0.028449686462588646,8.26230409678308,0.32,0.41,0.08999999999999997,28.12499999999999,136,5.408541856845606,4.587689914486432,627.5,0.48,False,True,True,True,META,2026-08-12,45.06,9.523809523809524,87.6984126984127,82.14285714285714,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.011550313537411355,2–8,18,14,4,0.035607754010876236,7.832691778938683,0.21,31,31.72691277506845,36.31460268955488,2.031160151504866,2026-09-04,-5.581441000843745,False
2026-08-17,630.0,6,581.92,0.028449686462588646,8.26230409678308,0.32,0.41,0.08999999999999997,28.12499999999999,136,5.408541856845606,4.587689914486432,627.5,0.48,False,True,True,True,META,2026-08-12,45.06,9.523809523809524,87.6984126984127,82.14285714285714,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.011550313537411355,2–10,18,14,4,0.035607754010876236,7.832691778938683,0.21,31,31.72691277506845,36.31460268955488,2.031160151504866,2026-09-04,-5.581441000843745,False
2026-08-17,630.0,6,581.92,0.028449686462588646,8.26230409678308,0.32,0.41,0.08999999999999997,28.12499999999999,136,5.408541856845606,4.587689914486432,627.5,0.48,False,True,True,True,META,2026-08-12,45.06,9.523809523809524,87.6984126984127,82.14285714285714,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.011550313537411355,1–10,25,18,7,0.035607754010876236,7.832691778938683,0.21,31,31.72691277506845,36.31460268955488,2.031160151504866,2026-09-04,-5.581441000843745,False
2026-08-17,630.0,6,581.92,0.028449686462588646,8.26230409678308,0.32,0.41,0.08999999999999997,28.12499999999999,136,5.408541856845606,4.587689914486432,627.5,0.48,False,True,True,True,META,2026-08-12,45.06,9.523809523809524,87.6984126984127,82.14285714285714,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.011550313537411355,2–15,18,14,4,0.035607754010876236,7.832691778938683,0.21,31,31.72691277506845,36.31460268955488,2.031160151504866,2026-09-04,-5.581441000843745,False
2026-08-17,352.5,6,327.33,0.03746866181929635,7.689487672990558,0.37,0.39,0.020000000000000018,5.405405405405411,231,7.380919072963693,7.166316424703423,350.0,0.48,False,True,True,True,TSLA,2026-08-12,4.76,38.888888888888886,87.3015873015873,86.5079365079365,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0025313381807036475,2–6,23,15,8,0.05368043117108534,6.925732441267218,0.45,2098,32.19407066791864,39.36038709262206,1.8629119092175745,2026-09-04,-6.496593534852696,False
2026-08-17,352.5,6,327.33,0.03746866181929635,7.689487672990558,0.37,0.39,0.020000000000000018,5.405405405405411,231,7.380919072963693,7.166316424703423,350.0,0.48,False,True,True,True,TSLA,2026-08-12,4.76,38.888888888888886,87.3015873015873,86.5079365079365,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0025313381807036475,2–8,31,20,11,0.05368043117108534,6.925732441267218,0.45,2098,32.19407066791864,39.36038709262206,1.8629119092175745,2026-09-04,-6.496593534852696,False
2026-08-17,352.5,6,327.33,0.03746866181929635,7.689487672990558,0.37,0.39,0.020000000000000018,5.405405405405411,231,7.380919072963693,7.166316424703423,350.0,0.48,False,True,True,True,TSLA,2026-08-12,4.76,38.888888888888886,87.3015873015873,86.5079365079365,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0025313381807036475,2–10,36,23,13,0.05368043117108534,6.925732441267218,0.45,2098,32.19407066791864,39.36038709262206,1.8629119092175745,2026-09-04,-6.496593534852696,False
2026-08-17,352.5,6,327.33,0.03746866181929635,7.689487672990558,0.37,0.39,0.020000000000000018,5.405405405405411,231,7.380919072963693,7.166316424703423,350.0,0.48,False,True,True,True,TSLA,2026-08-12,4.76,38.888888888888886,87.3015873015873,86.5079365079365,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0025313381807036475,1–10,47,30,17,0.05368043117108534,6.925732441267218,0.45,2098,32.19407066791864,39.36038709262206,1.8629119092175745,2026-09-04,-6.496593534852696,False
2026-08-17,352.5,6,327.33,0.03746866181929635,7.689487672990558,0.37,0.39,0.020000000000000018,5.405405405405411,231,7.380919072963693,7.166316424703423,350.0,0.48,False,True,True,True,TSLA,2026-08-12,4.76,38.888888888888886,87.3015873015873,86.5079365079365,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0025313381807036475,2–15,48,30,18,0.05368043117108534,6.925732441267218,0.45,2098,32.19407066791864,39.36038709262206,1.8629119092175745,2026-09-04,-6.496593534852696,False
2026-08-21,120.0,10,102.96,0.06236617720790749,16.550116550116556,0.2,0.26,0.06,30.0,1265,5.648452246991487,4.058588416564457,119.0,0.46,False,False,True,False,W,2026-08-12,18.64,22.22222222222222,86.5079365079365,57.93650793650794,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.02236617720790749,2–8,1,1,0,0.07265054053769038,15.578865578865585,0.18,81,53.36815468368839,57.42674310025284,1.8735500630353255,2026-09-04,-4.65288156439454,False
2026-08-21,120.0,10,102.96,0.06236617720790749,16.550116550116556,0.2,0.26,0.06,30.0,1265,5.648452246991487,4.058588416564457,119.0,0.46,False,False,True,False,W,2026-08-12,18.64,22.22222222222222,86.5079365079365,57.93650793650794,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.02236617720790749,2–10,1,1,0,0.07265054053769038,15.578865578865585,0.18,81,53.36815468368839,57.42674310025284,1.8735500630353255,2026-09-04,-4.65288156439454,False
2026-08-21,120.0,10,102.96,0.06236617720790749,16.550116550116556,0.2,0.26,0.06,30.0,1265,5.648452246991487,4.058588416564457,119.0,0.46,False,False,True,False,W,2026-08-12,18.64,22.22222222222222,86.5079365079365,57.93650793650794,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.02236617720790749,1–10,1,1,0,0.07265054053769038,15.578865578865585,0.18,81,53.36815468368839,57.42674310025284,1.8735500630353255,2026-09-04,-4.65288156439454,False
2026-08-21,120.0,10,102.96,0.06236617720790749,16.550116550116556,0.2,0.26,0.06,30.0,1265,5.648452246991487,4.058588416564457,119.0,0.46,False,False,True,False,W,2026-08-12,18.64,22.22222222222222,86.5079365079365,57.93650793650794,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.02236617720790749,2–15,1,1,0,0.07265054053769038,15.578865578865585,0.18,81,53.36815468368839,57.42674310025284,1.8735500630353255,2026-09-04,-4.65288156439454,False
2026-08-21,322.5,9,304.21,0.06114043573260085,6.012294138917196,0.26,0.29,0.02999999999999997,11.538461538461526,2418,2.2458630208906594,1.9588527768162027,320.0,0.41,False,False,True,False,AAPL,2026-08-13,42.18,3.5714285714285716,88.4920634920635,34.523809523809526,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.021140435732600847,2–8,1,1,0,0.08849491922762158,5.190493409158159,0.4,29116,22.256407359961894,24.215260136778095,1.720324345011009,2026-09-04,0.03836837624252576,False
2026-08-21,322.5,9,304.21,0.06114043573260085,6.012294138917196,0.26,0.29,0.02999999999999997,11.538461538461526,2418,2.2458630208906594,1.9588527768162027,320.0,0.41,False,False,True,False,AAPL,2026-08-13,42.18,3.5714285714285716,88.4920634920635,34.523809523809526,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.021140435732600847,2–10,1,1,0,0.08849491922762158,5.190493409158159,0.4,29116,22.256407359961894,24.215260136778095,1.720324345011009,2026-09-04,0.03836837624252576,False
2026-08-21,322.5,9,304.21,0.06114043573260085,6.012294138917196,0.26,0.29,0.02999999999999997,11.538461538461526,2418,2.2458630208906594,1.9588527768162027,320.0,0.41,False,False,True,False,AAPL,2026-08-13,42.18,3.5714285714285716,88.4920634920635,34.523809523809526,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.021140435732600847,1–10,1,1,0,0.08849491922762158,5.190493409158159,0.4,29116,22.256407359961894,24.215260136778095,1.720324345011009,2026-09-04,0.03836837624252576,False
2026-08-21,322.5,9,304.21,0.06114043573260085,6.012294138917196,0.26,0.29,0.02999999999999997,11.538461538461526,2418,2.2458630208906594,1.9588527768162027,320.0,0.41,False,False,True,False,AAPL,2026-08-13,42.18,3.5714285714285716,88.4920634920635,34.523809523809526,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.021140435732600847,2–15,1,1,0,0.08849491922762158,5.190493409158159,0.4,29116,22.256407359961894,24.215260136778095,1.720324345011009,2026-09-04,0.03836837624252576,False
2026-08-21,123.0,9,112.29,0.06716608568847267,9.537803900614472,0.21,0.27,0.060000000000000026,28.571428571428587,1527,7.769330468628138,6.541450085657397,122.0,0.37,False,False,True,False,CSCO,2026-08-13,49.82,0.7936507936507936,97.61904761904762,84.92063492063492,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.027166085688472667,2–8,1,1,0,0.08381660889444709,8.64725264938997,0.25,694,33.51817591122585,40.05962599688325,1.812146024373008,2026-09-04,3.7455949710324954,False
2026-08-21,123.0,9,112.29,0.06716608568847267,9.537803900614472,0.21,0.27,0.060000000000000026,28.571428571428587,1527,7.769330468628138,6.541450085657397,122.0,0.37,False,False,True,False,CSCO,2026-08-13,49.82,0.7936507936507936,97.61904761904762,84.92063492063492,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.027166085688472667,2–10,1,1,0,0.08381660889444709,8.64725264938997,0.25,694,33.51817591122585,40.05962599688325,1.812146024373008,2026-09-04,3.7455949710324954,False
2026-08-21,123.0,9,112.29,0.06716608568847267,9.537803900614472,0.21,0.27,0.060000000000000026,28.571428571428587,1527,7.769330468628138,6.541450085657397,122.0,0.37,False,False,True,False,CSCO,2026-08-13,49.82,0.7936507936507936,97.61904761904762,84.92063492063492,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.027166085688472667,1–10,1,1,0,0.08381660889444709,8.64725264938997,0.25,694,33.51817591122585,40.05962599688325,1.812146024373008,2026-09-04,3.7455949710324954,False
2026-08-21,123.0,9,112.29,0.06716608568847267,9.537803900614472,0.21,0.27,0.060000000000000026,28.571428571428587,1527,7.769330468628138,6.541450085657397,122.0,0.37,False,False,True,False,CSCO,2026-08-13,49.82,0.7936507936507936,97.61904761904762,84.92063492063492,False,False,five-day return <=0; more than 5% below 20-day high,False,True,0.027166085688472667,2–15,2,2,0,0.08381660889444709,8.64725264938997,0.25,694,33.51817591122585,40.05962599688325,1.812146024373008,2026-09-04,3.7455949710324954,False
2026-08-21,275.0,9,261.22,0.07533599761793071,5.275246918306387,0.25,0.35,0.09999999999999998,39.99999999999999,463,2.355874559156665,1.4430117098408162,272.5,0.55,False,False,True,False,JNJ,2026-08-13,66.77,3.9682539682539684,88.0952380952381,59.12698412698413,False,False,kink rank <70,False,True,0.03533599761793071,2–8,1,1,0,0.11728636415315966,4.318199219049057,0.38,814,20.834314734629864,22.27732644447068,1.6124592552723507,2026-09-04,-1.1765300482040026,False
2026-08-21,275.0,9,261.22,0.07533599761793071,5.275246918306387,0.25,0.35,0.09999999999999998,39.99999999999999,463,2.355874559156665,1.4430117098408162,272.5,0.55,False,False,True,False,JNJ,2026-08-13,66.77,3.9682539682539684,88.0952380952381,59.12698412698413,False,False,kink rank <70,False,True,0.03533599761793071,2–10,1,1,0,0.11728636415315966,4.318199219049057,0.38,814,20.834314734629864,22.27732644447068,1.6124592552723507,2026-09-04,-1.1765300482040026,False
2026-08-21,275.0,9,261.22,0.07533599761793071,5.275246918306387,0.25,0.35,0.09999999999999998,39.99999999999999,463,2.355874559156665,1.4430117098408162,272.5,0.55,False,False,True,False,JNJ,2026-08-13,66.77,3.9682539682539684,88.0952380952381,59.12698412698413,False,False,kink rank <70,False,True,0.03533599761793071,1–10,1,1,0,0.11728636415315966,4.318199219049057,0.38,814,20.834314734629864,22.27732644447068,1.6124592552723507,2026-09-04,-1.1765300482040026,False
2026-08-21,275.0,9,261.22,0.07533599761793071,5.275246918306387,0.25,0.35,0.09999999999999998,39.99999999999999,463,2.355874559156665,1.4430117098408162,272.5,0.55,False,False,True,False,JNJ,2026-08-13,66.77,3.9682539682539684,88.0952380952381,59.12698412698413,False,False,kink rank <70,False,True,0.03533599761793071,2–15,1,1,0,0.11728636415315966,4.318199219049057,0.38,814,20.834314734629864,22.27732644447068,1.6124592552723507,2026-09-04,-1.1765300482040026,False
2026-08-21,150.0,9,128.25,0.05620604043098063,16.959064327485372,0.27,0.3,0.02999999999999997,11.1111111111111,13971,8.811929269880558,8.111613634530002,145.0,0.55,False,True,True,True,NOW,2026-08-13,61.29,12.698412698412698,87.3015873015873,80.55555555555556,False,False,local RR rank >10,False,True,0.01620604043098063,2–6,1,1,0,0.10183851363888856,13.060428849902529,0.49,1964,55.71267834154844,63.82429197607844,1.9385322377050684,,,
2026-08-21,150.0,9,128.25,0.05620604043098063,16.959064327485372,0.27,0.3,0.02999999999999997,11.1111111111111,13971,8.811929269880558,8.111613634530002,145.0,0.55,False,True,True,True,NOW,2026-08-13,61.29,12.698412698412698,87.3015873015873,80.55555555555556,False,False,local RR rank >10,False,True,0.01620604043098063,2–8,1,1,0,0.10183851363888856,13.060428849902529,0.49,1964,55.71267834154844,63.82429197607844,1.9385322377050684,,,
2026-08-21,150.0,9,128.25,0.05620604043098063,16.959064327485372,0.27,0.3,0.02999999999999997,11.1111111111111,13971,8.811929269880558,8.111613634530002,145.0,0.55,False,True,True,True,NOW,2026-08-13,61.29,12.698412698412698,87.3015873015873,80.55555555555556,False,False,local RR rank >10,False,True,0.01620604043098063,2–10,1,1,0,0.10183851363888856,13.060428849902529,0.49,1964,55.71267834154844,63.82429197607844,1.9385322377050684,,,
2026-08-21,150.0,9,128.25,0.05620604043098063,16.959064327485372,0.27,0.3,0.02999999999999997,11.1111111111111,13971,8.811929269880558,8.111613634530002,145.0,0.55,False,True,True,True,NOW,2026-08-13,61.29,12.698412698412698,87.3015873015873,80.55555555555556,False,False,local RR rank >10,False,True,0.01620604043098063,1–10,1,1,0,0.10183851363888856,13.060428849902529,0.49,1964,55.71267834154844,63.82429197607844,1.9385322377050684,,,
2026-08-21,150.0,9,128.25,0.05620604043098063,16.959064327485372,0.27,0.3,0.02999999999999997,11.1111111111111,13971,8.811929269880558,8.111613634530002,145.0,0.55,False,True,True,True,NOW,2026-08-13,61.29,12.698412698412698,87.3015873015873,80.55555555555556,False,False,local RR rank >10,False,True,0.01620604043098063,2–15,3,2,1,0.10183851363888856,13.060428849902529,0.49,1964,55.71267834154844,63.82429197607844,1.9385322377050684,,,
2026-08-21,49.0,9,39.27,0.09259783047432898,24.777183600712995,0.2,0.26,0.06,30.0,404,20.52153143453085,17.301648494493126,48.0,0.32,False,False,True,False,SMCI,2026-08-13,63.25,1.5873015873015872,94.84126984126983,80.15873015873017,True,True,passed original surface,False,True,0.052597830474328984,2–10,1,1,0,0.11131044079713014,22.230710466004577,0.27,2430,82.80160749536554,100.10325598985868,1.905628978112284,2026-09-04,0.25851449682706695,False
2026-08-21,49.0,9,39.27,0.09259783047432898,24.777183600712995,0.2,0.26,0.06,30.0,404,20.52153143453085,17.301648494493126,48.0,0.32,False,False,True,False,SMCI,2026-08-13,63.25,1.5873015873015872,94.84126984126983,80.15873015873017,True,True,passed original surface,False,True,0.052597830474328984,1–10,1,1,0,0.11131044079713014,22.230710466004577,0.27,2430,82.80160749536554,100.10325598985868,1.905628978112284,2026-09-04,0.25851449682706695,False
2026-08-21,49.0,9,39.27,0.09259783047432898,24.777183600712995,0.2,0.26,0.06,30.0,404,20.52153143453085,17.301648494493126,48.0,0.32,False,False,True,False,SMCI,2026-08-13,63.25,1.5873015873015872,94.84126984126983,80.15873015873017,True,True,passed original surface,False,True,0.052597830474328984,2–15,3,3,0,0.11131044079713014,22.230710466004577,0.27,2430,82.80160749536554,100.10325598985868,1.905628978112284,2026-09-04,0.25851449682706695,False
