expiry,strike,dte,stock,delta,otm_pct,bid,ask,quote_width,width_pct_of_bid,oi,wing_mid_excess_points,wing_bid_excess_points,nearer_strike,nearer_ask,event_inside_estimate,all_original_contract_gates,without_delta_band,without_absolute_width,ticker,tradeDate,ivRank1y,rr25_pct252,call_wing_10_pct252,call_kink_pct252,original_surface_pass,grab_surface_pass,original_surface_exclusions,earnings_near_front_expiry,event_estimate_available,distance,band,eligible_contracts,front_5_12_contracts,fallback_13_19_contracts,nearer_delta,nearer_otm_pct,nearer_bid,nearer_oi,atm_iv_pct,bid_iv_pct,otm_in_atm_expected_moves,deferred_expiry,front_bid_minus_deferred_mid_points,deferred_event_inside_estimate,bid_excess_z,bid_excess_n,both_bid_richness_diagnostics,history_status,timing_status,hiro_signal_day,hiro_signal_points,hiro_signal_status,hiro_entry_day,hiro_entry_points,hiro_entry_status,hiro_entry_plus1_day,hiro_entry_plus1_points,hiro_entry_plus1_status,hiro_entry_plus2_day,hiro_entry_plus2_points,hiro_entry_plus2_status
2026-08-24,412.5,7,379.17,0.0562846362489075,8.790252393385556,0.33,0.42,0.0899999999999999,27.27272727272726,146,2.1032998204836395,1.1812259897978683,410.0,0.51,False,True,True,True,AVGO,2026-08-18,32.2,3.968253968253968,86.11111111111111,13.492063492063492,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high; near-front earnings flag,True,True,0.0162846362489075,2–10,9,9,0,0.068154356884725,8.130917530395344,0.42,168,36.52181080189795,37.703036791695816,1.7379867253140695,2026-09-11,-15.74256325462578,True,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-18,0,no verified capture in frozen archive,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive
2026-08-28,155.0,11,140.82,0.0655142642307463,10.06959238744498,0.21,0.31,0.1,47.61904761904762,223,2.110824605691286,0.4912387799892559,152.5,0.51,False,False,True,False,BX,2026-08-18,28.72,0.0,91.26984126984128,40.07936507936508,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0255142642307463,2–10,1,1,0,0.104252192877359,8.294276381195864,0.35,89,35.453227178033764,35.94446595802302,1.6360862959369171,2026-09-11,1.7425932945888511,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-18,0,no verified capture in frozen archive,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive
2026-08-24,380.0,7,336.9,0.0406609329851292,12.793113683585643,0.26,0.27,0.01,3.84615384615385,433,12.446634424852466,12.298671094878266,377.5,0.3,False,True,True,True,TSLA,2026-08-18,16.27,38.888888888888886,85.31746031746032,62.698412698412696,False,False,kink rank <70; local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0006609329851292,2–10,34,25,9,0.04756817259464,12.051053725140992,0.29,313,37.349225487710456,49.64789658258872,2.473386984673793,2026-09-11,-4.519489537592925,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-18,0,no verified capture in frozen archive,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive
2026-08-24,390.0,6,363.11,0.0701716695661797,7.405469416981081,0.4,0.47,0.0699999999999999,17.49999999999999,102,3.3243137503344347,2.676801315412136,387.5,0.6,False,False,True,False,AVGO,2026-08-19,17.33,3.5714285714285716,93.65079365079364,11.904761904761903,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag,True,True,0.0301716695661797,2–10,18,16,2,0.0859719469337903,6.716972818154265,0.5,30,35.27964573050314,37.95644704591528,1.6371903810046682,2026-09-11,-18.572745297893643,True,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive,2026-08-24,0,no verified capture in frozen archive
2026-08-28,200.0,10,159.02,0.0501451669594977,25.77034335303734,0.43,0.5,0.07,16.27906976744186,429,18.172420121543276,16.88942340186501,195.0,0.68,False,True,True,True,COIN,2026-08-19,59.16,2.380952380952381,88.88888888888889,70.23809523809524,True,True,passed original surface,False,True,0.0101451669594977,2–10,1,1,0,0.0685341434623249,22.626084769211417,0.57,196,68.2363268553467,85.12575025721172,2.281660354829524,2026-09-11,7.912778684729515,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,4681,verified existing capture,2026-08-24,4681,verified existing capture
2026-08-24,600.0,6,547.0,0.0353523992377541,9.689213893967086,0.25,0.35,0.0999999999999999,39.99999999999999,1132,8.689411684566961,7.533066397083149,597.5,0.43,False,True,True,True,META,2026-08-19,50.87,16.666666666666668,88.0952380952381,80.15873015873017,False,False,local RR rank >10; five-day return <=0; more than 5% below 20-day high,False,True,0.0046476007622458,2–10,18,16,2,0.0402206364208999,9.232175502742225,0.29,84,32.430823445695765,39.96388984277892,2.3302438711230926,2026-09-11,-2.0617609083848243,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive,2026-08-24,0,no verified capture in frozen archive
2026-08-28,140.0,10,103.87,0.0335747081352059,34.78386444594204,0.24,0.29,0.0499999999999999,20.83333333333333,762,27.885764139286294,26.102669581052428,135.0,0.39,False,True,True,True,MSTR,2026-08-19,47.73,0.3968253968253968,92.06349206349206,84.92063492063492,True,True,passed original surface,False,True,0.006425291864794,2–10,4,3,1,0.050487561178062,29.97015500144411,0.3,565,75.90684890750504,102.00951848855746,2.7684921669699563,2026-09-11,7.557281379153357,False,3.4111748936171615,60.0,True,existing prior-60-session matched-delta/DTE study; interpolated ATM basis,original MSTR cohort; see frozen replay coverage/results,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,4681,verified existing capture,2026-08-24,4681,verified existing capture
2026-08-24,380.0,6,348.4,0.0391914625383151,9.070034443168783,0.42,0.43,0.01,2.380952380952383,505,7.391611974419654,7.279340619567765,377.5,0.52,False,True,True,True,TSLA,2026-08-19,20.11,30.555555555555557,86.5079365079365,83.73015873015873,False,False,local RR rank >10; IVR outside 30–70,False,True,0.0008085374616848,2–10,32,20,12,0.0517867607465893,8.352468427095294,0.5,323,38.03885940548406,45.31820002505182,1.859740107171404,2026-09-11,-12.026528937159409,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-19,0,no verified capture in frozen archive,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive,2026-08-24,0,no verified capture in frozen archive
2026-08-24,387.5,5,364.5,0.0507305136134694,6.310013717421126,0.23,0.31,0.0799999999999999,34.782608695652165,35,4.485308174963032,3.4540433920515587,385.0,0.38,False,True,True,True,AVGO,2026-08-20,12.31,3.968253968253968,93.65079365079364,1.984126984126984,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag,True,True,0.0107305136134694,2–10,2,2,0,0.0682561703587731,5.6241426611796985,0.31,500,30.257736399481093,33.711779791532656,1.78178499947457,2026-09-11,-25.986977408974703,True,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive,2026-08-24,0,no verified capture in frozen archive,2026-08-25,0,no verified capture in frozen archive
2026-08-28,220.0,9,171.56,0.0502256276463511,28.235019818139428,0.41,0.5,0.09,21.95121951219513,480,23.13418655185686,21.359810814504034,215.0,0.68,False,True,True,True,COIN,2026-08-20,68.49,0.0,98.41269841269842,78.57142857142857,True,True,passed original surface,False,True,0.0102256276463511,2–10,2,1,1,0.0640506800690089,25.320587549545337,0.56,341,72.77930219729076,94.1391130117948,2.470616782163096,2026-09-11,6.898202921674335,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-20,0,no verified capture in frozen archive,2026-08-21,4681,verified existing capture,2026-08-24,4681,verified existing capture,2026-08-25,4681,verified existing capture
2026-09-04,120.0,16,109.78,0.090202619928535,9.309528147203494,0.26,0.3,0.0399999999999999,15.384615384615378,973,2.130753863404433,1.5761774051267496,119.0,0.46,False,False,True,False,CSCO,2026-08-20,45.86,8.73015873015873,86.11111111111111,58.73015873015873,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.050202619928535,2–10,1,0,1,0.1103430756158592,8.398615412643462,0.29,60,29.184084549004645,30.76026195413139,1.5235897259456777,2026-09-11,-0.50063507633194,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-20,0,no verified capture in frozen archive,2026-08-21,0,no verified capture in frozen archive,2026-08-24,0,no verified capture in frozen archive,2026-08-25,0,no verified capture in frozen archive
