ts,mode,tier,session_date,config_hash,schema_v,event_type,rule_id,branch,side,s0,expiry,leg_strikes,strike_quote_ts,run,rate,dC,dP,share,r15,pull30,bounce30,context,health,outcome_type,outcome_minutes,exit_ref,cap_source,resolution_debit,adverse,trade_id,entry_min,signal_min,entry_option_mid,resting_limit_ref,target,bh_level,entry_L,cap_value,episode,k1,k2,leg1_fill,limit_price,limit_status,limit_cancel_reason,first_eligible_min,leg2_fill,credit,quote_age,quote_gap_streak,last_valid_bid,last_valid_ask,last_valid_quote_min,data_invalid,leg_liq_loss_usd,spx_adverse_pts,pnl_usd,notes
2026-09-11 --:--,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,banner,R8.2,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,session start | CONFIG_HASH=80c3a41026c8… | mode=backtest tier=full
2026-09-11 --:--,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,banner,R2.3,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,levels valid | VT=7655.0 CW=7800.0 IM=—
2026-09-11 09:30,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,outage,R10,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPY missing — context reads degrade to CHOP (degraded_vwap)
2026-09-11 09:49,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=True
2026-09-11 09:50,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=False
2026-09-11 09:52,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=True
2026-09-11 09:54,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=False
2026-09-11 10:13,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=True
2026-09-11 10:18,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=False
2026-09-11 10:27,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,gate_fail,R6.2,B,,,,,,0.5795874469999998,3.4775246819999985,0.24703101800000002,0.33255642899999993,0.5882250396634284,-0.041868983000000526,,,,DEGRADED_VWAP,,,,,,,,,627,,,,,,,1,,,,,,,,,,,,,,,,,,,gates failed: r15<=0
2026-09-11 10:30,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,state_line,R3.4,,,,,,,,,,,,,,,CHOP,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30 context read: CHOP
2026-09-11 10:34,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=False flow_veto=True
2026-09-11 10:40,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,signal,R6.1,A,long_first,,,,,0.42604533200000017,12.781359960000005,0.20739264400000001,0.21865268800000015,0.7814970590969881,-1.968493723,14.909999999999854,3.6900000000005093,,DEGRADED_VWAP,,,,,,,,,640,,,,7660.83,,,2,,,,,,,,,,,,,,,,,,,SIGNAL A LONG-FIRST | BUY nearest -0.20Δ put (no chain feed) | range60=22.47>=p75 20.02 r30=-2.36 bounce30=3.69 close<mid30=7664.55
2026-09-11 10:40,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,pending_entry,R6.1,A,long_first,,2026-10-09,7380/7375,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,640,,,,,,,2,7380.0,7375.0,,,,,,,,,,,,,,,,,
2026-09-11 10:41,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,entry,R1.4,A,long_first,7658.7300000000005,2026-10-09,7380/7375,,,,,,,,,,,DEGRADED_VWAP,,,,chain,,,1,641,640,38.050000000000004,38.4,,,,3.5,2,7380.0,7375.0,38.300000000000004,38.4,resting,,642,,,0,0,37.800000000000004,38.300000000000004,641,False,0.0,0.0,,ENTRY A | bought 7380P @ 38.30 | resting SELL 7375P @ 38.40
2026-09-11 10:43,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=True levels_invalid=False flow_veto=True
2026-09-11 10:44,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,exit_decision,R7.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,fill,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11 10:44,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,exit,R7,A,long_first,7658.7300000000005,2026-10-09,7380/7375,,,,,,,,,,,DEGRADED_VWAP,fill,3,38.4,chain,,0.21000000000003638,1,641,640,38.050000000000004,38.4,,,,3.5,2,7380.0,7375.0,38.300000000000004,38.4,filled,,642,38.4,0.1,,0,39.0,39.4,644,False,50.0,0.21000000000003638,10.0,EXIT fill | pnl $+10
2026-09-11 10:48,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,signal,R6.1,A,long_first,,,,,0.4926742710000003,29.560456260000016,0.278164297,0.21450997399999983,0.8539644624551536,-2.2485407219999995,17.88000000000011,4.880000000000109,,DEGRADED_VWAP,,,,,,,,,648,,,,7660.0,,,3,,,,,,,,,,,,,,,,,,,SIGNAL A LONG-FIRST | BUY nearest -0.20Δ put (no chain feed) | range60=26.83>=p75 20.02 r30=-3.02 bounce30=4.88 close<mid30=7662.47
2026-09-11 10:48,backtest,full,2026-09-11,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,pending_entry,R6.1,A,long_first,,2026-10-09,7380/7375,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,648,,,,,,,3,7380.0,7375.0,,,,,,,,,,,,,,,,,
