ts,mode,tier,session_date,config_hash,schema_v,event_type,rule_id,branch,side,s0,expiry,leg_strikes,strike_quote_ts,run,rate,dC,dP,share,r15,pull30,bounce30,context,health,outcome_type,outcome_minutes,exit_ref,cap_source,resolution_debit,adverse,trade_id,entry_min,signal_min,entry_option_mid,resting_limit_ref,target,bh_level,entry_L,cap_value,episode,k1,k2,leg1_fill,limit_price,limit_status,limit_cancel_reason,first_eligible_min,leg2_fill,credit,quote_age,quote_gap_streak,last_valid_bid,last_valid_ask,last_valid_quote_min,data_invalid,leg_liq_loss_usd,spx_adverse_pts,pnl_usd,notes
2026-09-02 10:51,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,entry,R1.4,A,long_first,7672.14,2026-10-02,7425/7420,,,,,,,,,,,DEGRADED_VWAP,,,,chain,,,1,651,650,42.7,43.0,,,,3.5,1,7425.0,7420.0,42.9,43.0,resting,,652,,,0,0,42.5,42.9,651,False,0.0,0.0,,ENTRY A | bought 7425P @ 42.90 | resting SELL 7420P @ 43.00
2026-09-02 10:55,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-02 10:56,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,42.800000000000004,43.2,655,,50.0,0.1999999999998181,,"open 5m, clock 55m left, liq-loss $50, spx-adverse 0.20"
2026-09-02 11:01,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,43.1,43.5,660,,50.0,0.0,,"open 10m, clock 50m left, liq-loss $50, spx-adverse 0.00"
2026-09-02 11:03,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-02 11:06,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,42.9,43.300000000000004,665,,50.0,0.9700000000002547,,"open 15m, clock 45m left, liq-loss $50, spx-adverse 0.97"
2026-09-02 11:06,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,skip,R6.4,A,,,,,,0.5472912310000002,4.104684232500001,0.2912067220000001,0.256084509,1.0890392285492319,-0.08628583900000009,8.0,3.3499999999994543,,DEGRADED_VWAP,,,,,,,,,666,,,,,,,2,,,,,,,,,,,,,,,,,,,skip: one unpaired leg at a time
2026-09-02 11:11,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,42.6,43.1,670,,50.0,2.2600000000002183,,"open 20m, clock 40m left, liq-loss $50, spx-adverse 2.26"
2026-09-02 11:11,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,skip,R6.4,A,,,,,,0.45896602200000003,27.53796132,0.22204166599999997,0.23692435600000003,0.8966009862926193,0.15012310100000015,5.969999999999345,5.380000000000109,,DEGRADED_VWAP,,,,,,,,,671,,,,,,,3,,,,,,,,,,,,,,,,,,,skip: one unpaired leg at a time
2026-09-02 11:16,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,42.5,42.9,675,,90.0,2.1799999999993815,,"open 25m, clock 35m left, liq-loss $90, spx-adverse 2.18"
2026-09-02 11:21,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,41.6,42.0,680,,130.0,4.779999999999745,,"open 30m, clock 30m left, liq-loss $130, spx-adverse 4.78"
2026-09-02 11:26,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,42.1,42.4,685,,130.0,6.3400000000001455,,"open 35m, clock 25m left, liq-loss $130, spx-adverse 6.34"
2026-09-02 11:31,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,41.2,41.6,690,,170.0,7.130000000000109,,"open 40m, clock 20m left, liq-loss $170, spx-adverse 7.13"
2026-09-02 11:36,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,41.6,42.0,695,,180.0,5.899999999999636,,"open 45m, clock 15m left, liq-loss $180, spx-adverse 5.90"
2026-09-02 11:41,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,41.800000000000004,42.1,700,,180.0,4.210000000000036,,"open 50m, clock 10m left, liq-loss $180, spx-adverse 4.21"
2026-09-02 11:43,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-02 11:46,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,,,,,,0,42.2,42.5,705,,180.0,0.0,,"open 55m, clock 5m left, liq-loss $180, spx-adverse 0.00"
2026-09-02 11:51,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,limit_canceled,R7.0,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,43.0,,clock,,,,,,,,,,,,,resting limit CANCELED (clock)
2026-09-02 11:51,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,exit_decision,R7.5,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,clock,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 11:52,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,exit,R7,A,long_first,7672.14,2026-10-02,7425/7420,,,,,,,,,,,DEGRADED_VWAP,timeout,,42.7,chain,,9.050000000000182,1,651,650,42.7,43.0,,,,3.5,1,7425.0,7420.0,42.9,43.0,canceled,clock,652,,,,0,43.1,43.5,711,False,180.0,9.050000000000182,-20.0,EXIT timeout | pnl $-20
2026-09-02 11:58,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-02 12:13,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-02 12:37,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-02 12:39,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,gate_fail,R6.2,B,,,,,,0.9500388309999996,5.700232985999998,0.25831130599999996,0.691727525,0.8558411787696706,-0.19941168800000053,,,,DEGRADED_VWAP,,,,,,,,,759,,,,,,,2,,,,,,,,,,,,,,,,,,,gates failed: r15<=0
2026-09-02 12:59,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,gate_fail,R6.2,B,,,,,,0.6438324359999994,2.5753297439999976,0.1346214790000002,0.509210957,0.9376639203682504,0.6438324359999994,,,,DEGRADED_VWAP,,,,,,,,,779,,,,,,,3,,,,,,,,,,,,,,,,,,,gates failed: weak_side<0.15
2026-09-02 13:00,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,state_line,R3.4,,,,,,,,,,,,,,,CHOP,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00 context read: CHOP
2026-09-02 13:07,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,skip,R6.4,B,,,,,,1.5173497229999993,3.9583036252173893,0.5782630499999999,0.9390866729999999,1.0031970731114053,1.0911026279999998,4.890000000000327,1.8999999999996362,,DEGRADED_VWAP,,,,,,,,,787,,,,,,,4,,,,,,,,,,,,,,,,,,,skip: short blocked: levels_invalid (R4)
2026-09-02 13:41,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-02 13:42,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-02 14:34,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-02 14:54,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-02 15:58,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-02 15:59,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-02 16:00,backtest,full,2026-09-02,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,disposition,R10.3,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,session countable | outage 0m
