ts,mode,tier,session_date,config_hash,schema_v,event_type,rule_id,branch,side,s0,expiry,leg_strikes,strike_quote_ts,run,rate,dC,dP,share,r15,pull30,bounce30,context,health,outcome_type,outcome_minutes,exit_ref,cap_source,resolution_debit,adverse,trade_id,entry_min,signal_min,entry_option_mid,resting_limit_ref,target,bh_level,entry_L,cap_value,episode,k1,k2,leg1_fill,limit_price,limit_status,limit_cancel_reason,first_eligible_min,leg2_fill,credit,quote_age,quote_gap_streak,last_valid_bid,last_valid_ask,last_valid_quote_min,data_invalid,leg_liq_loss_usd,spx_adverse_pts,pnl_usd,notes
2026-09-03 --:--,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,banner,R8.2,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,session start | CONFIG_HASH=80c3a41026c8… | mode=backtest tier=full
2026-09-03 --:--,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,banner,R4.2,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVELS MISSING → LONG-FIRST ONLY
2026-09-03 09:30,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,outage,R10,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPY missing — context reads degrade to CHOP (degraded_vwap)
2026-09-03 09:30,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-03 09:57,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-03 09:58,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-03 10:00,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-03 10:12,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-03 10:18,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,gate_fail,R6.2,B,,,,,,0.7043463430000001,4.226078058000001,0.4640562610000001,0.24029008200000002,0.8449221876630085,-0.5377111139999997,,,,DEGRADED_VWAP,,,,,,,,,618,,,,,,,1,,,,,,,,,,,,,,,,,,,gates failed: r15<=0
2026-09-03 10:19,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,skip,R6.4,B,,,,,,1.128071022,6.153114665454546,0.750719295,0.37735172699999997,0.8026595784675691,0.1874616360000002,11.720000000000255,12.170000000000073,,DEGRADED_VWAP,,,,,,,,,619,,,,,,,1,,,,,,,,,,,,,,,,,,,skip: short blocked: levels_invalid (R4)
2026-09-03 10:30,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,state_line,R3.4,,,,,,,,,,,,,,,CHOP,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30 context read: CHOP
2026-09-03 10:34,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=True
2026-09-03 10:47,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,veto_change,R4,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vetoes: vt_broken=False levels_invalid=True flow_veto=False
2026-09-03 10:52,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,signal,R6.1,A,long_first,,,,,0.305017828,1.0167260933333333,0.420701647,-0.11568381900000002,0.6180242946323773,-0.1117018529999998,7.220000000000255,3.7899999999999636,,DEGRADED_VWAP,,,,,,,,,652,,,,7703.87,,,2,,,,,,,,,,,,,,,,,,,SIGNAL A LONG-FIRST | BUY nearest -0.20Δ put (no chain feed) | range60=23.50>=p75 19.67 r30=-0.96 bounce30=3.79 close<mid30=7700.35
2026-09-03 10:52,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,pending_entry,R6.1,A,long_first,,2026-10-02,7430/7425,,,,,,,,,,,DEGRADED_VWAP,,,,,,,,,652,,,,,,,2,7430.0,7425.0,,,,,,,,,,,,,,,,,
2026-09-03 10:53,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,entry,R1.4,A,long_first,7698.49,2026-10-02,7430/7425,,,,,,,,,,,DEGRADED_VWAP,,,,chain,,,1,653,652,35.5,35.8,,,,3.5,2,7430.0,7425.0,35.7,35.8,resting,,654,,,0,0,35.300000000000004,35.7,653,False,0.0,0.0,,ENTRY A | bought 7430P @ 35.70 | resting SELL 7425P @ 35.80
2026-09-03 10:58,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,35.8,,,,,,,0,35.0,35.4,657,,120.0,6.970000000000255,,"open 5m, clock 55m left, liq-loss $120, spx-adverse 6.97"
2026-09-03 11:03,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,heartbeat,R8.1,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,35.8,,,,,,,0,33.4,33.7,662,,230.0,19.25,,"open 10m, clock 50m left, liq-loss $230, spx-adverse 19.25"
2026-09-03 11:06,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,limit_canceled,R7.0,,,,,,,,,,,,,,,,DEGRADED_VWAP,,,,,,,1,,,,,,,,,,,,,35.8,,cap,,,,,,,,,,,,,resting limit CANCELED (cap)
2026-09-03 11:06,backtest,full,2026-09-03,80c3a41026c85cedace4d5e671b3b0c4f355c49829796b612bdb51287aa1d062,2,exit_decision,R7.3,A,long_first,,,,,,,,,,,,,,DEGRADED_VWAP,cap,,,chain,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
