W,cons,r2,ddn,mag,cp,nx,pc,p,n_up,n_dn,days_up,days_dn,ep_up,ep_dn,fill_up,fill_dn,advS15_up,advL15_dn,ttf_up,ttf_dn,base_fill_up,base_adv15_up,base_fill_dn,base_adv15_dn,lift_up,lift_dn
30,0.8,0.85,0.5,0.5,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,False,True,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,0.5,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,False,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,0.5,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,False,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,0.5,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,True,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,0.5,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,True,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,0.5,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,False,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,False,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,True,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,True,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,False,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,False,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,True,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,True,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,1.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,False,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,False,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,True,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,True,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,False,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,False,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,True,False,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,True,True,3.0,0,3,0,1,0,1,,0.6666666666666666,,0.0,,27.0,,,0.7333333333333334,0.0,,-0.06666666666666676
30,0.8,0.85,0.5,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
30,0.8,0.85,0.5,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,False,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,False,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,True,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,True,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,False,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,False,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,True,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,True,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,0.5,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,False,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,False,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,True,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,True,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,False,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,False,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,True,False,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,True,True,3.0,5,7,2,2,4,5,0.6,0.8571428571428571,0.0,0.0,7.0,24.0,0.44,0.04,0.7714285714285715,0.0,0.15999999999999998,0.08571428571428563
45,0.6,0.7,0.25,1.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,False,False,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,False,True,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,True,False,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,True,True,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,False,False,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,False,True,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,True,False,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,True,True,3.0,4,7,2,2,3,5,0.75,0.8571428571428571,0.0,0.0,7.0,24.0,0.5499999999999999,0.0,0.7714285714285715,0.0,0.20000000000000007,0.08571428571428563
45,0.6,0.7,0.25,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.25,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,False,False,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,False,False,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,False,False,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,False,False,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,False,True,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,False,True,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,False,True,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,False,True,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,True,False,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,True,False,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,True,False,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,True,False,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,True,True,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,True,True,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,0.5,True,True,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,0.5,True,True,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,False,False,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,False,False,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,False,False,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,False,False,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,False,True,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,False,True,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,False,True,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,False,True,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,True,False,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,True,False,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,True,False,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,True,False,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,True,True,False,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,True,True,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,1.0,True,True,True,3.0,5,13,2,3,4,5,0.6,0.9230769230769231,0.0,0.0,7.0,16.0,0.44,0.04,0.7384615384615385,0.0,0.15999999999999998,0.18461538461538463
45,0.6,0.7,0.5,1.0,True,True,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,2.0,False,False,False,3.0,4,12,2,2,3,4,0.75,0.9166666666666666,0.0,0.0,7.0,13.0,0.5499999999999999,0.0,0.7833333333333334,0.0,0.20000000000000007,0.1333333333333332
45,0.6,0.7,0.5,2.0,False,False,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,2.0,False,False,True,3.0,4,12,2,2,3,4,0.75,0.9166666666666666,0.0,0.0,7.0,13.0,0.5499999999999999,0.0,0.7833333333333334,0.0,0.20000000000000007,0.1333333333333332
45,0.6,0.7,0.5,2.0,False,False,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,2.0,False,True,False,3.0,4,12,2,2,3,4,0.75,0.9166666666666666,0.0,0.0,7.0,13.0,0.5499999999999999,0.0,0.7833333333333334,0.0,0.20000000000000007,0.1333333333333332
45,0.6,0.7,0.5,2.0,False,True,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
45,0.6,0.7,0.5,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.6,0.7,0.5,2.0,False,True,True,3.0,4,12,2,2,3,4,0.75,0.9166666666666666,0.0,0.0,7.0,13.0,0.5499999999999999,0.0,0.7833333333333334,0.0,0.20000000000000007,0.1333333333333332
